bootstrap_replicate,full_minus_a2c_points,full_score,a2c_pointer_score
7177,1.989439639,76.53691874,74.5474791
7178,1.541199234,77.15670637,75.61550713
7179,2.159955847,76.07062319,73.91066735
7180,3.151080854,76.31651139,73.16543054
7181,1.745620765,76.39922048,74.65359972
7182,0.7634519999,75.8188901,75.0554381
7183,3.238254534,75.88271167,72.64445713
7184,1.556354131,77.33920456,75.78285042
7185,2.007872534,76.43516731,74.42729478
7186,1.197160626,77.25438385,76.05722323
7187,1.095733499,75.7205815,74.62484801
7188,2.613834056,76.47592802,73.86209396
7189,1.571720443,76.85845319,75.28673275
7190,1.965209027,76.73911739,74.77390836
7191,2.244434931,76.56896015,74.32452522
7192,1.544013337,76.13794168,74.59392834
7193,0.7050014242,75.70050993,74.9955085
7194,2.34304162,77.16551097,74.82246935
7195,2.947258305,75.78468002,72.83742171
7196,2.595554365,76.94746087,74.3519065
7197,2.11399202,76.59597224,74.48198022
7198,2.285382716,77.34725682,75.0618741
7199,2.008102186,76.51715505,74.50905286
7200,2.459702457,76.38406808,73.92436562
7201,0.7255697817,75.93694536,75.21137558
7202,1.044318979,76.58508112,75.54076214
7203,1.590455641,77.24779725,75.65734161
7204,1.919369833,76.98882839,75.06945856
7205,1.144214326,77.21236455,76.06815022
7206,2.396042821,77.1405876,74.74454478
7207,2.652396254,75.84859948,73.19620323
7208,2.384923357,76.79887611,74.41395275
7209,1.468306622,77.52773572,76.0594291
7210,1.390124394,77.25962479,75.8695004
7211,2.365979533,76.52279997,74.15682044
7212,1.940616693,76.89731664,74.95669995
7213,2.88905782,76.74501335,73.85595553
7214,1.35114719,76.87276652,75.52161933
7215,2.017123028,75.95900739,73.94188436
7216,1.408081527,76.32389097,74.91580944
7217,1.759830929,77.24613826,75.48630733
7218,1.830983926,77.50612969,75.67514577
7219,2.593776766,76.82075722,74.22698045
7220,2.85721965,76.43605214,73.57883249
7221,1.697387571,75.27210187,73.5747143
7222,2.030792735,76.17970791,74.14891518
7223,2.07307812,75.46531493,73.39223681
7224,1.422156569,77.0378931,75.61573653
7225,2.277621139,76.45641848,74.17879734
7226,1.455189559,76.9436031,75.48841354
7227,2.093629263,76.64884662,74.55521736
7228,2.703287235,75.37161872,72.66833148
7229,1.553871611,76.5508116,74.99693999
7230,0.8906929807,77.29761824,76.40692526
7231,1.745207266,77.27210498,75.52689771
7232,2.54186168,76.75603694,74.21417526
7233,1.120126193,75.92439206,74.80426587
7234,1.532499203,76.85183061,75.31933141
7235,1.379427461,77.21912238,75.83969492
7236,2.214480244,76.63971766,74.42523741
7237,1.749745089,75.87503384,74.12528875
7238,1.682766644,75.75257592,74.06980927
7239,2.421343104,76.26709884,73.84575574
7240,0.5240849902,77.56020757,77.03612258
7241,1.627465328,76.24231048,74.61484515
7242,2.405695158,76.73011,74.32441484
7243,2.905352456,76.29534459,73.38999213
7244,2.707171368,75.59427003,72.88709866
7245,1.319382864,77.25138778,75.93200492
7246,0.9257321737,77.36213667,76.43640449
7247,3.004287868,76.83953435,73.83524648
7248,2.349792027,76.45003613,74.10024411
7249,2.901291452,76.47312468,73.57183323
7250,1.96329604,76.47754835,74.51425231
7251,2.489146652,76.69598712,74.20684047
7252,1.831381849,77.7827177,75.95133585
7253,0.7788613688,75.35496759,74.57610622
7254,2.627060001,76.20100345,73.57394344
7255,1.973637223,76.32764578,74.35400856
7256,2.073940835,76.68753898,74.61359814
7257,1.765290229,76.81210956,75.04681933
7258,2.432552594,77.05261131,74.62005872
7259,2.257432213,76.93545454,74.67802232
7260,1.880734531,75.40328076,73.52254622
7261,1.412265456,77.02677527,75.61450981
7262,1.891789053,76.56662904,74.67483999
7263,0.9519542267,76.73710229,75.78514807
7264,1.434165867,76.19443726,74.7602714
7265,1.888203152,77.8515728,75.96336965
7266,1.691272795,77.28845609,75.59718329
7267,1.21247751,76.28045534,75.06797783
7268,2.388815293,78.00453855,75.61572326
7269,0.7489868438,76.340246,75.59125916
7270,1.85908886,76.29191617,74.43282731
7271,1.66956416,75.80840327,74.13883911
7272,2.303025159,76.50131711,74.19829195
7273,2.493294859,76.79953142,74.30623656
7274,2.036173798,76.9615118,74.925338
7275,1.449675617,75.90056135,74.45088573
7276,1.644247035,76.92671777,75.28247073
7277,2.35873715,77.04020446,74.68146731
7278,2.575573682,76.79307352,74.21749984
7279,2.082016864,76.4081387,74.32612184
7280,2.766462047,76.86020261,74.09374057
7281,2.262368586,76.57018858,74.30781999
7282,2.505983992,76.18553144,73.67954745
7283,2.175229715,77.55749397,75.38226425
7284,1.853212249,76.88394228,75.03073003
7285,1.550318872,76.01928638,74.46896751
7286,2.271208591,75.95439406,73.68318547
7287,0.9599348754,76.88200748,75.9220726
7288,1.337597223,76.43850827,75.10091105
7289,1.606036095,76.11030355,74.50426746
7290,1.483407581,76.78057057,75.29716299
7291,2.053271164,76.06861126,74.01534009
7292,2.076088859,77.94305639,75.86696753
7293,1.693251251,77.57421748,75.88096623
7294,3.037799563,77.0204922,73.98269264
7295,2.46401807,76.9614792,74.49746113
7296,1.889411795,76.96568225,75.07627046
7297,1.575439062,76.95991562,75.38447655
7298,1.884344191,76.72083197,74.83648778
7299,1.909417595,76.28896826,74.37955066
7300,2.626191549,75.93585332,73.30966177
7301,1.251860674,77.09404732,75.84218665
7302,1.342256917,75.34240129,74.00014437
7303,1.820783762,75.35664554,73.53586178
7304,1.599661122,76.48500364,74.88534252
7305,2.255545469,76.88513052,74.62958505
7306,2.515815598,76.9160016,74.400186
7307,2.830747151,75.48925723,72.65851008
7308,2.578370536,77.66516454,75.08679401
7309,2.174702434,76.87108453,74.6963821
7310,2.032049554,76.14436652,74.11231697
7311,1.562575949,76.91843434,75.35585839
7312,2.602685746,76.80691323,74.20422748
7313,1.387078893,76.71266478,75.32558589
7314,2.13134523,76.54423944,74.41289421
7315,1.778793277,77.10833208,75.3295388
7316,2.403525375,77.7569708,75.35344543
7317,1.810149291,75.73299427,73.92284498
7318,1.626511075,76.44254172,74.81603065
7319,2.414624243,76.88864137,74.47401712
7320,2.839938948,76.71805058,73.87811164
7321,2.645693479,75.71894005,73.07324657
7322,2.168809241,77.39349001,75.22468077
7323,2.015839264,77.55302155,75.53718229
7324,2.584618733,76.30287873,73.71826
7325,1.537538397,76.56572163,75.02818324
7326,2.084812827,76.71494548,74.63013265
7327,1.593567851,77.16585496,75.57228711
7328,2.095214288,76.56578088,74.4705666
7329,2.50253742,75.826212,73.32367458
7330,2.697485272,77.27738965,74.57990438
7331,1.824977323,75.60292973,73.77795241
7332,2.397343216,76.90892942,74.5115862
7333,1.592008436,75.9879598,74.39595136
7334,1.178045603,77.2035673,76.0255217
7335,1.800427905,77.35780113,75.55737322
7336,1.221457865,76.89939259,75.67793472
7337,2.274294455,76.48924667,74.21495222
7338,2.94557246,77.2291275,74.28355504
7339,0.4902684262,77.02733919,76.53707077
7340,2.306094431,77.13958992,74.83349549
7341,2.081599586,76.84146801,74.75986843
7342,2.204558822,76.60875439,74.40419556
7343,2.703991288,77.11981015,74.41581886
7344,2.382577448,76.59387508,74.21129763
7345,1.520240785,76.64146459,75.12122381
7346,2.189980092,76.11215255,73.92217246
7347,3.925972956,76.51343385,72.5874609
7348,2.033258812,75.69688597,73.66362715
7349,1.659277837,77.04384637,75.38456853
7350,2.623451293,77.25110633,74.62765504
7351,1.552533132,76.17005491,74.61752178
7352,1.683720467,75.83957176,74.15585129
7353,1.880198409,76.25682237,74.37662396
7354,1.863370733,77.14444292,75.28107219
7355,1.69920222,76.88067679,75.18147457
7356,2.4126668,77.54090032,75.12823352
7357,2.069325262,76.7734301,74.70410484
7358,3.029704221,76.72383192,73.6941277
7359,2.445962323,77.29884426,74.85288193
7360,2.484956484,76.56246371,74.07750723
7361,2.168813627,77.25762675,75.08881312
7362,1.176778493,76.87384995,75.69707146
7363,2.453822486,76.48359576,74.02977327
7364,2.861103483,76.46759574,73.60649226
7365,2.098031971,76.4757371,74.37770513
7366,2.361015819,76.45479785,74.09378203
7367,2.385267091,77.63726329,75.2519962
7368,1.889833776,76.52628368,74.63644991
7369,4.174920113,76.18925559,72.01433548
7370,2.572163817,77.10579407,74.53363025
7371,2.300587978,77.10134502,74.80075704
7372,1.386920144,77.28459207,75.89767193
7373,2.057975562,76.14275279,74.08477723
7374,2.547810603,76.78431824,74.23650764
7375,1.526207866,77.20858991,75.68238205
7376,1.825890955,77.68969195,75.863801
7377,2.569447802,75.32138588,72.75193808
7378,1.325440784,77.71814307,76.39270229
7379,1.917349855,76.45946239,74.54211254
7380,1.964011953,76.00446479,74.04045284
7381,1.132707693,76.4616719,75.32896421
7382,1.300912695,76.22480486,74.92389216
7383,2.698789644,77.49306324,74.7942736
7384,0.8933324669,75.53151579,74.63818333
7385,2.20011324,76.84576433,74.64565109
7386,1.16215327,75.9614524,74.79929913
7387,2.493504296,76.69127272,74.19776843
7388,1.073656432,76.56099757,75.48734114
7389,1.684124185,76.78266577,75.09854158
7390,2.504302221,76.69600473,74.19170251
7391,1.249908738,76.14411386,74.89420512
7392,1.705730036,76.81241754,75.10668751
7393,2.941004473,76.17671413,73.23570965
7394,2.333032987,77.40330059,75.07026761
7395,2.310168829,76.51558558,74.20541675
7396,1.133338552,77.8335306,76.70019205
7397,2.099336458,77.68553793,75.58620147
7398,2.4746873,77.73739716,75.26270986
7399,3.244895049,77.63444508,74.38955003
7400,2.164114111,77.11616701,74.9520529
7401,2.653225841,76.17801248,73.52478664
7402,1.691299538,76.66448644,74.9731869
7403,2.308898954,77.56877901,75.25988006
7404,1.762139038,75.99758178,74.23544274
7405,2.261201465,76.94917776,74.68797629
7406,2.361248746,76.62305807,74.26180932
7407,1.684434179,76.85687186,75.17243768
7408,2.872726117,77.63677162,74.7640455
7409,2.160449241,75.71573131,73.55528207
7410,2.119339521,76.20490649,74.08556697
7411,1.178774438,77.96455754,76.7857831
7412,0.8475561362,76.37889768,75.53134154
7413,1.321697129,77.12511407,75.80341694
7414,1.516086478,75.86787231,74.35178583
7415,1.545887811,76.84963632,75.30374851
7416,2.955876881,76.49120385,73.53532697
7417,2.693224603,76.40459963,73.71137503
7418,2.336892175,76.35611887,74.0192267
7419,2.634578309,75.93707409,73.30249578
7420,2.293042515,77.14145745,74.84841494
7421,1.11018057,76.33238602,75.22220545
7422,1.126355217,76.5165873,75.39023208
7423,2.092911819,77.49921633,75.40630451
7424,1.804032365,77.38602131,75.58198894
7425,2.991428085,76.85947595,73.86804787
7426,2.099864262,76.79765099,74.69778673
7427,3.005187013,76.80456208,73.79937507
7428,1.716714302,75.97612833,74.25941403
7429,1.681809317,76.51689453,74.83508521
7430,1.198080577,77.38016317,76.18208259
7431,2.426238314,76.64522005,74.21898174
7432,1.872157713,76.70393493,74.83177721
7433,1.975807032,75.90430577,73.92849874
7434,1.894495526,75.91255005,74.01805452
7435,3.11145675,77.040309,73.92885225
7436,2.059919128,77.19143085,75.13151173
7437,2.084753309,77.40095657,75.31620326
7438,1.761066651,76.7647719,75.00370525
7439,0.8552410682,75.97195233,75.11671126
7440,2.615363587,76.62763797,74.01227439
7441,1.389543609,77.87591087,76.48636726
7442,2.315206984,77.2295722,74.91436522
7443,2.508449077,75.62751926,73.11907018
7444,2.112338585,75.92027915,73.80794056
7445,0.9495735655,75.1445682,74.19499464
7446,2.198786902,76.89231643,74.69352953
7447,2.475201783,76.71595192,74.24075013
7448,1.50143131,76.37643278,74.87500147
7449,2.532532718,77.15419069,74.62165797
7450,3.095516238,76.73136907,73.63585283
7451,2.183459392,75.39204903,73.20858964
7452,1.362869265,76.19290421,74.83003494
7453,0.9235986487,76.31268712,75.38908847
7454,0.6274507928,76.67851695,76.05106616
7455,2.740843607,75.47194124,72.73109763
7456,1.418878,76.80973127,75.39085327
7457,1.208242157,77.15874051,75.95049836
7458,1.487194825,77.05607047,75.56887564
7459,2.06370703,77.77555344,75.71184641
7460,1.045836688,76.58797523,75.54213855
7461,1.001806848,77.45010605,76.44829921
7462,2.280346085,77.18881646,74.90847037
7463,1.76453062,76.15545501,74.39092439
7464,2.168040162,77.21546514,75.04742498
7465,1.377783676,76.14622379,74.76844011
7466,2.32021759,76.41369896,74.09348137
7467,0.898447317,78.10991616,77.21146884
7468,2.915083628,76.99080824,74.07572462
7469,2.511534322,75.98026527,73.46873095
7470,3.056147202,77.14681648,74.09066928
7471,2.608525926,77.18576913,74.5772432
7472,1.783277385,77.29083603,75.50755864
7473,1.893766591,76.35017396,74.45640737
7474,2.911311109,76.64911987,73.73780876
7475,1.371298141,76.36121083,74.98991269
7476,1.436697335,76.03418292,74.59748558
7477,1.748479862,75.7550261,74.00654624
7478,0.9980221038,76.87907357,75.88105147
7479,2.783528005,77.09214633,74.30861832
7480,1.742182471,76.05466906,74.31248659
7481,1.819072069,77.54149504,75.72242297
7482,0.8248978642,76.52964347,75.70474561
7483,2.281947655,76.38326678,74.10131913
7484,2.421552104,77.40665476,74.98510266
7485,2.114990276,76.49990873,74.38491845
7486,1.556227484,76.5947084,75.03848091
7487,1.50384057,77.0071421,75.50330153
7488,1.441901465,77.07568654,75.63378508
7489,2.340786572,76.13826247,73.79747589
7490,0.963378064,76.24402128,75.28064322
7491,1.716139773,77.51518583,75.79904606
7492,1.93620208,76.95763159,75.02142951
7493,3.263101438,76.83996093,73.57685949
7494,1.066022116,77.51219191,76.44616979
7495,1.445941831,76.47898976,75.03304793
7496,3.400151579,76.64456255,73.24441097
7497,3.575238842,76.83192882,73.25668998
7498,1.917357517,77.48837817,75.57102065
7499,1.034843261,75.65294553,74.61810227
7500,1.23898495,78.14563823,76.90665328
7501,1.98642288,76.89945027,74.91302739
7502,1.966044638,77.19691337,75.23086873
7503,2.084607663,77.29086156,75.2062539
7504,1.509065126,76.3961004,74.88703527
7505,1.018157176,77.05029984,76.03214266
7506,2.299508706,77.34074384,75.04123514
7507,1.642560402,75.75282103,74.11026063
7508,2.039250386,76.90069561,74.86144522
7509,2.037762042,76.9734843,74.93572226
7510,2.163784569,77.18824052,75.02445595
7511,0.684881847,77.23544667,76.55056482
7512,1.360091313,77.67423022,76.31413891
7513,2.522028956,77.54435317,75.02232421
7514,1.761420134,77.97492264,76.21350251
7515,1.578581495,76.46736433,74.88878284
7516,2.412922233,77.54365639,75.13073415
7517,2.409701847,76.05557919,73.64587734
7518,0.9680808181,77.45462082,76.48654
7519,2.142988358,75.97046842,73.82748006
7520,2.211898784,76.77020363,74.55830485
7521,2.238565961,76.54944145,74.31087549
7522,1.024366959,76.91790109,75.89353414
7523,1.502079405,76.95443935,75.45235995
7524,2.085789948,75.84398338,73.75819343
7525,1.624301487,76.40351296,74.77921147
7526,1.486409994,76.72191529,75.23550529
7527,3.05397952,76.94281586,73.88883634
7528,2.350619966,77.86465035,75.51403039
7529,3.029746662,76.76506781,73.73532115
7530,2.379408091,76.29136406,73.91195597
7531,2.571724097,76.81546706,74.24374297
7532,0.6976604929,76.81338071,76.11572022
7533,1.943197817,77.07750336,75.13430554
7534,2.362253312,77.67952793,75.31727462
7535,2.042762576,75.8625164,73.81975383
7536,2.6391597,76.92029398,74.28113428
7537,3.020881181,77.10804211,74.08716093
7538,2.116078657,76.81221909,74.69614043
7539,1.8131671,77.72642098,75.91325388
7540,1.395260191,77.03076506,75.63550487
7541,2.440874906,77.39485868,74.95398378
7542,1.132207772,76.68496802,75.55276025
7543,2.581536088,76.62478221,74.04324612
7544,1.681338761,76.65872905,74.97739029
7545,1.065695657,76.56694603,75.50125037
7546,1.899792675,77.1061712,75.20637853
7547,2.034768812,75.80621167,73.77144286
7548,1.979897079,75.18050622,73.20060915
7549,2.778758699,76.37357265,73.59481396
7550,1.762056864,76.1854765,74.42341963
7551,2.019108273,76.90407667,74.8849684
7552,1.968410565,77.67525052,75.70683996
7553,2.274474538,77.38881872,75.11434418
7554,1.886212651,77.62092609,75.73471344
7555,1.232548334,76.47773864,75.24519031
7556,1.321320895,77.20903645,75.88771555
7557,2.418492428,77.54739626,75.12890383
7558,2.771927062,77.31108123,74.53915417
7559,2.008206,76.38989293,74.38168693
7560,1.802431225,76.84445965,75.04202842
7561,1.606137009,76.09862395,74.49248694
7562,1.645562673,76.3508325,74.70526982
7563,2.004136787,76.85102166,74.84688488
7564,1.311574038,76.68319319,75.37161915
7565,1.712634983,76.07913145,74.36649646
7566,0.8317136082,75.3047802,74.47306659
7567,2.0590726,75.83966107,73.78058847
7568,2.048142676,76.7158639,74.66772122
7569,1.303152619,77.19206132,75.8889087
7570,1.551012145,77.01177408,75.46076194
7571,1.187336171,76.49822203,75.31088586
7572,1.70553578,76.55954152,74.85400574
7573,1.871119645,77.41001199,75.53889235
7574,0.9806793893,77.40454433,76.42386494
7575,2.574110479,78.05637496,75.48226448
7576,2.586711392,77.82066407,75.23395268
7577,2.786706948,77.99878918,75.21208223
7578,1.138595101,76.31134765,75.17275255
7579,1.939458063,76.74722112,74.80776306
7580,2.095486851,76.76383914,74.66835229
7581,0.8469253925,76.43579208,75.58886669
7582,2.006884336,77.05171397,75.04482963
7583,1.930781275,77.44343185,75.51265057
7584,2.365971932,75.89727085,73.53129891
7585,2.616740798,76.6989368,74.082196
7586,1.48359602,76.73672428,75.25312826
7587,2.615539884,77.30524079,74.68970091
7588,2.336723654,77.02087964,74.68415598
7589,3.328374416,75.8455362,72.51716179
7590,1.12827029,75.14085602,74.01258573
7591,1.289129044,76.41046669,75.12133764
7592,2.068615428,76.96372367,74.89510824
7593,1.549073014,76.60202299,75.05294998
7594,2.708696649,76.58671789,73.87802124
7595,1.947073955,78.27708133,76.33000738
7596,1.092924753,76.94269943,75.84977468
7597,0.5478479285,76.93122866,76.38338073
7598,1.897026052,77.07330981,75.17628376
7599,1.899105102,75.75564892,73.85654382
7600,1.962497158,76.61292357,74.65042642
7601,1.226322344,76.57789694,75.3515746
7602,2.407539213,77.41838266,75.01084344
7603,2.598786447,76.94234788,74.34356143
7604,3.249448137,76.24165985,72.99221172
7605,1.345588948,77.49025761,76.14466866
7606,1.893649781,76.1512903,74.25764052
7607,2.559230912,77.42676359,74.86753268
7608,1.068503656,76.39015757,75.32165391
7609,1.085403174,76.62869478,75.5432916
7610,2.158130889,76.60071523,74.44258434
7611,2.248673748,76.86709525,74.6184215
7612,0.9249885559,77.89109223,76.96610367
7613,2.875286335,77.59730889,74.72202255
7614,1.45801996,76.21810129,74.76008133
7615,2.134222983,76.39841825,74.26419527
7616,1.055665915,76.801314,75.74564808
7617,2.492560856,77.03829236,74.5457315
7618,2.006213299,76.11160238,74.10538908
7619,2.932156557,76.85696764,73.92481108
7620,2.157551674,76.33512532,74.17757364
7621,1.937433276,76.59453049,74.65709721
7622,2.923115036,76.68746395,73.76434891
7623,1.694125896,76.33721262,74.64308672
7624,0.9409584409,77.3762015,76.43524306
7625,1.660513496,76.40893885,74.74842536
7626,2.562820117,76.50138992,73.9385698
7627,1.585956279,76.79385979,75.20790351
7628,2.783147256,77.10092473,74.31777748
7629,0.9001097013,76.56224291,75.66213321
7630,2.034213672,77.43960639,75.40539272
7631,0.691840345,75.8866992,75.19485885
7632,1.399065666,76.69779416,75.29872849
7633,1.984723501,77.22067828,75.23595478
7634,2.725405451,76.42535816,73.69995271
7635,2.275232867,77.01925974,74.74402687
7636,2.446371862,76.21399243,73.76762057
7637,3.034523994,77.26232341,74.22779941
7638,2.606164307,78.29979371,75.6936294
7639,2.467213494,76.92367903,74.45646554
7640,2.675389691,76.61811054,73.94272085
7641,2.463584916,76.53670261,74.0731177
7642,2.402280119,75.69993526,73.29765514
7643,2.071032717,77.41801205,75.34697934
7644,2.493082187,77.08960297,74.59652078
7645,2.308770146,77.75375061,75.44498047
7646,2.588086619,76.34474003,73.75665342
7647,1.988698642,76.356859,74.36816036
7648,1.382003241,75.51159744,74.1295942
7649,2.721254062,77.28453881,74.56328475
7650,3.021700398,77.24166651,74.21996611
7651,2.541866931,76.75366057,74.21179364
7652,0.8075153276,75.71690629,74.90939097
7653,2.782573739,76.5640538,73.78148006
7654,2.708434306,77.71549528,75.00706097
7655,3.538777462,76.84997733,73.31119986
7656,1.341110487,77.18465427,75.84354378
7657,2.947665691,77.8703236,74.92265791
7658,1.999721882,76.71260073,74.71287885
7659,1.791676877,76.18248957,74.3908127
7660,2.473838458,76.00412996,73.5302915
7661,2.103838112,76.74694881,74.6431107
7662,0.8961408368,76.65243677,75.75629594
7663,1.851896445,77.67058122,75.81868477
7664,1.088184482,75.93166684,74.84348235
7665,1.191592572,76.15639385,74.96480127
7666,3.374546165,76.60125022,73.22670406
7667,3.323934841,76.55624517,73.23231033
7668,1.604773299,77.29502408,75.69025078
7669,1.38022514,76.437641,75.05741586
7670,1.349427258,76.94416704,75.59473978
7671,1.044406896,76.97895319,75.93454629
7672,2.215614982,76.08194253,73.86632754
7673,1.748525925,76.4616181,74.71309218
7674,1.046273444,77.531978,76.48570456
7675,2.116818627,75.96910407,73.85228544
7676,1.006277543,76.20611697,75.19983942
7677,2.314842646,75.75513833,73.44029569
7678,2.354700319,78.21738518,75.86268486
7679,1.64926078,76.42733364,74.77807286
7680,2.634641585,77.09281238,74.45817079
7681,0.2324222668,76.73211625,76.49969399
7682,1.41330461,76.89261999,75.47931537
7683,1.876052654,75.95813665,74.082084
7684,2.490043173,77.18794359,74.69790042
7685,1.853407671,76.11642121,74.26301354
7686,3.366127834,77.03700977,73.67088193
7687,1.805603407,76.2178395,74.41223609
7688,2.895799203,77.40916175,74.51336254
7689,2.383679641,76.57429205,74.19061241
7690,1.733873153,76.09036285,74.3564897
7691,2.478311329,76.10113684,73.62282551
7692,1.543542032,76.39564255,74.85210052
7693,1.904504582,75.97835988,74.0738553
7694,2.376943746,75.58681644,73.2098727
7695,1.917917349,76.37003708,74.45211974
7696,1.938151476,76.65623181,74.71808033
7697,1.634618483,76.09459265,74.45997416
7698,1.825589186,76.42960226,74.60401307
7699,2.13032139,76.5518009,74.42147951
7700,1.6762392,76.94043969,75.26420049
7701,2.334330618,76.49743325,74.16310263
7702,2.440433566,75.8812823,73.44084873
7703,2.114723737,76.84807182,74.73334808
7704,1.664371622,75.69713696,74.03276533
7705,2.328014506,77.5647809,75.2367664
7706,2.560524589,76.88892122,74.32839663
7707,2.694772822,75.99794787,73.30317504
7708,1.739272669,77.05480212,75.31552945
7709,1.928673734,77.13529479,75.20662105
7710,2.321047877,77.08202509,74.76097721
7711,1.81415659,76.87562881,75.06147222
7712,2.604714342,76.39187852,73.78716418
7713,0.8246166773,78.14125796,77.31664129
7714,1.877901017,76.26064471,74.38274369
7715,1.716728266,77.64277819,75.92604992
7716,2.649159448,76.68331609,74.03415665
7717,1.834422608,76.48434717,74.64992457
7718,1.066721486,77.55078422,76.48406273
7719,3.024156591,75.55649257,72.53233598
7720,2.767481544,76.10342066,73.33593911
7721,1.131839236,75.88874331,74.75690407
7722,2.650782252,76.68826412,74.03748187
7723,1.388622896,75.80637722,74.41775432
7724,1.784586607,77.65070131,75.86611471
7725,2.212901154,76.69399138,74.48109023
7726,3.064961572,76.9514985,73.88653693
7727,1.0982008,76.67232478,75.57412398
7728,1.78744334,75.74648912,73.95904578
7729,1.551720598,76.50413586,74.95241526
7730,1.672513403,76.79959653,75.12708312
7731,1.554514971,77.22588989,75.67137492
7732,1.26720438,75.94992688,74.6827225
7733,2.599333699,76.50337365,73.90403995
7734,2.350511314,76.96553971,74.6150284
7735,2.087172326,77.45999236,75.37282003
7736,2.432538498,77.39070003,74.95816154
7737,1.34844633,76.97879333,75.630347
7738,2.94992825,77.33372437,74.38379612
7739,1.977478173,77.29568955,75.31821138
7740,0.8900547902,76.23724261,75.34718782
7741,1.834048014,77.06013789,75.22608988
7742,2.512915543,75.45155052,72.93863497
7743,2.248883283,76.0334202,73.78453692
7744,1.433427558,76.80373618,75.37030863
7745,1.450684284,77.02450654,75.57382226
7746,1.714989011,76.08977252,74.37478351
7747,2.284722654,77.13155975,74.84683709
7748,1.783374145,77.46261515,75.67924101
7749,2.875197543,76.3227385,73.44754096
7750,1.581753918,76.44282769,74.86107377
7751,1.668475529,76.41621925,74.74774372
7752,1.82668456,77.36694811,75.54026355
7753,2.139501982,76.08887366,73.94937167
7754,2.721050709,75.57188438,72.85083367
7755,3.370235336,76.5334142,73.16317886
7756,2.349315318,77.42748049,75.07816517
7757,1.280314433,76.24450475,74.96419032
7758,2.281183007,75.75150913,73.47032612
7759,1.258493878,77.40044294,76.14194906
7760,2.254532312,76.5114568,74.25692449
7761,2.873944896,76.89282775,74.01888285
7762,2.087395801,77.15928528,75.07188948
7763,1.126124613,77.51836279,76.39223818
7764,1.489119824,76.94761973,75.4584999
7765,2.753246654,76.40891241,73.65566576
7766,1.803592815,76.38684015,74.58324734
7767,0.6012223739,76.88070773,76.27948536
7768,2.551223826,77.12351772,74.57229389
7769,2.690914817,76.69007515,73.99916033
7770,2.242508219,76.74211437,74.49960616
7771,2.881369741,76.13960523,73.25823549
7772,2.632178144,76.92112865,74.2889505
7773,2.893228487,77.87425589,74.9810274
7774,2.268380459,76.81913775,74.55075729
7775,1.707526049,76.48253359,74.77500754
7776,2.920400942,76.06036945,73.13996851
7777,2.782234817,76.36488081,73.58264599
7778,0.964140422,76.82168477,75.85754435
7779,0.9544478873,75.52261243,74.56816454
7780,2.734944183,76.59387527,73.85893109
7781,2.61963574,76.05641982,73.43678408
7782,1.563851726,77.04884758,75.48499585
7783,2.798764004,77.87481235,75.07604835
7784,0.6893878354,76.49144362,75.80205578
7785,2.179031864,76.65750271,74.47847085
7786,1.554035212,76.65606373,75.10202851
7787,3.046706634,76.43317709,73.38647046
7788,1.497674732,77.48625702,75.98858229
7789,2.248973882,76.2829973,74.03402342
7790,2.906240891,76.77180208,73.86556119
7791,2.217435016,75.81550733,73.59807232
7792,1.907143153,77.11462429,75.20748113
7793,1.90114038,77.57775239,75.67661201
7794,2.007524771,77.33137658,75.32385181
7795,2.091009421,76.60525316,74.51424374
7796,2.551877304,77.18013514,74.62825784
7797,2.056540758,76.66750708,74.61096633
7798,1.148538128,76.3141025,75.16556437
7799,3.713333232,76.90748038,73.19414715
7800,1.479622549,76.05758876,74.57796621
7801,2.006514188,76.83179731,74.82528312
7802,1.633523006,76.6414914,75.00796839
7803,1.841584762,77.60599113,75.76440637
7804,1.307821775,77.19936841,75.89154663
7805,2.496843363,77.45976733,74.96292396
7806,3.00209903,76.8824484,73.88034937
7807,2.273778082,76.71637457,74.44259649
7808,2.782688758,77.66962526,74.8869365
7809,1.687243515,76.79223828,75.10499476
7810,2.401509361,76.96681881,74.56530945
7811,2.198178831,77.63909612,75.44091729
7812,2.345614222,77.48267208,75.13705786
7813,2.63823243,77.3737468,74.73551437
7814,0.9212938207,75.76943883,74.84814501
7815,1.112145891,76.63346837,75.52132247
7816,1.344948581,77.03569434,75.69074576
7817,2.061995234,77.73187482,75.66987958
7818,2.272483335,77.34548576,75.07300243
7819,0.7956960656,76.31966395,75.52396788
7820,2.096704836,77.2362569,75.13955206
7821,2.118719355,77.23339568,75.11467633
7822,1.200199855,77.34888496,76.1486851
7823,2.105157281,76.41113469,74.30597741
7824,1.328638592,76.49453069,75.1658921
7825,1.804831867,76.5902338,74.78540193
7826,2.74212203,77.17696317,74.43484114
7827,3.106673553,76.89484891,73.78817535
7828,0.9988571614,77.96774566,76.9688885
7829,2.045878238,76.66019582,74.61431758
7830,1.982342175,76.60531323,74.62297105
7831,3.280063811,76.98817406,73.70811025
7832,0.7217642053,76.96649346,76.24472925
7833,2.949164873,77.10549823,74.15633336
7834,2.75863953,75.85140057,73.09276104
7835,1.217154064,75.94074613,74.72359206
7836,2.160775666,75.71467732,73.55390166
7837,1.265722974,77.28207949,76.01635651
7838,1.36971719,77.9048136,76.53509641
7839,2.018826515,76.91536704,74.89654053
