model,training_seed,environment_interactions,weighted_coverage,series,q25,q75
a2c_pointer,-1,1656.882682,0.2946864037,median,0.2620351826,0.3159604731
a2c_pointer,-1,1756.312849,0.351694663,median,0.3298696715,0.3599268269
a2c_pointer,-1,1855.743017,0.3084203703,median,0.2969320747,0.3276207342
a2c_pointer,-1,1955.173184,0.3175654614,median,0.2981382991,0.3277968884
a2c_pointer,-1,2054.603352,0.3633274049,median,0.3568040037,0.3747796595
a2c_pointer,-1,2154.03352,0.3579089352,median,0.3302231405,0.365593571
a2c_pointer,-1,2253.463687,0.3289580708,median,0.3267864504,0.3328144456
a2c_pointer,-1,2352.893855,0.3492522421,median,0.3472353391,0.3500127848
a2c_pointer,-1,2452.324022,0.3491603196,median,0.3418542373,0.372886008
a2c_pointer,-1,2551.75419,0.3335737328,median,0.3312348563,0.3476545804
a2c_pointer,-1,2651.184358,0.3523729996,median,0.3478116959,0.3581017166
a2c_pointer,-1,2750.614525,0.3656355309,median,0.3448174323,0.3767133643
a2c_pointer,-1,2850.044693,0.3427143605,median,0.322990304,0.3682131602
a2c_pointer,-1,2949.47486,0.365837698,median,0.330496841,0.3860332179
a2c_pointer,-1,3048.905028,0.4190527505,median,0.4179254251,0.42727102
a2c_pointer,-1,3148.335196,0.3816570559,median,0.3554722999,0.407798568
a2c_pointer,-1,3247.765363,0.3737614816,median,0.3502815119,0.373855655
a2c_pointer,-1,3347.195531,0.3964613759,median,0.3769313224,0.4147390014
a2c_pointer,-1,3446.625698,0.4011721278,median,0.3642630409,0.4080734227
a2c_pointer,-1,3546.055866,0.3751152361,median,0.3692672537,0.3784779145
a2c_pointer,-1,3645.486034,0.395767426,median,0.3811917872,0.4032846742
a2c_pointer,-1,3744.916201,0.3860053541,median,0.3723328555,0.4184711941
a2c_pointer,-1,3844.346369,0.3882398468,median,0.3613421735,0.3956275594
a2c_pointer,-1,3943.776536,0.404691202,median,0.3984326968,0.4051972661
a2c_pointer,-1,4043.206704,0.4019577919,median,0.3783186905,0.4214770345
a2c_pointer,-1,4142.636872,0.3923651928,median,0.3747350312,0.3962541632
a2c_pointer,-1,4242.067039,0.4370896804,median,0.3875329562,0.440690314
a2c_pointer,-1,4341.497207,0.4209740647,median,0.4165290587,0.4402365573
a2c_pointer,-1,4440.927374,0.4023786378,median,0.3806199569,0.4173849306
a2c_pointer,-1,4540.357542,0.4086823805,median,0.3764259877,0.4136325943
a2c_pointer,-1,4639.787709,0.4198299953,median,0.4174358093,0.4202571329
a2c_pointer,-1,4739.217877,0.4521013905,median,0.4405870304,0.4601574251
a2c_pointer,-1,4838.648045,0.4302014717,median,0.4167895241,0.4550513335
a2c_pointer,-1,4938.078212,0.4253846553,median,0.3838254607,0.4366400306
a2c_pointer,-1,5037.50838,0.4318492515,median,0.429158129,0.4619310504
a2c_pointer,-1,5136.938547,0.4371095167,median,0.4193532051,0.4726153884
a2c_pointer,-1,5236.368715,0.4401044845,median,0.4136719088,0.4457919158
a2c_pointer,-1,5335.798883,0.4261721604,median,0.4242075395,0.4306841827
a2c_pointer,-1,5435.22905,0.4400079796,median,0.4244582166,0.4522663285
a2c_pointer,-1,5534.659218,0.4427012763,median,0.4168312456,0.4461797427
a2c_pointer,-1,5634.089385,0.4398684188,median,0.4294767726,0.4416345407
a2c_pointer,-1,5733.519553,0.4324701446,median,0.4301562245,0.4497457368
a2c_pointer,-1,5832.949721,0.4355382164,median,0.433571049,0.4481688204
a2c_pointer,-1,5932.379888,0.4430617937,median,0.431838103,0.468135816
a2c_pointer,-1,6031.810056,0.4349021532,median,0.423664123,0.4351579581
a2c_pointer,-1,6131.240223,0.4418944137,median,0.4175147285,0.4569536951
a2c_pointer,-1,6230.670391,0.4481156341,median,0.4216499408,0.4699659074
a2c_pointer,-1,6330.100559,0.446454561,median,0.4372262252,0.449715578
a2c_pointer,-1,6429.530726,0.4515050561,median,0.3992962806,0.4583956034
a2c_pointer,-1,6528.960894,0.4161253876,median,0.4154019639,0.4498182651
a2c_pointer,-1,6628.391061,0.4601585025,median,0.4304982207,0.463835676
a2c_pointer,-1,6727.821229,0.4479438,median,0.4190870697,0.4524699417
a2c_pointer,-1,6827.251397,0.4526868848,median,0.4311398368,0.4894281645
a2c_pointer,-1,6926.681564,0.4293876604,median,0.4135596841,0.464264925
a2c_pointer,-1,7026.111732,0.4644887271,median,0.3946700652,0.4920049221
a2c_pointer,-1,7125.541899,0.451796112,median,0.4349386427,0.4598445245
a2c_pointer,-1,7224.972067,0.4496596987,median,0.4361174573,0.4634062284
a2c_pointer,-1,7324.402235,0.4463513015,median,0.4462269382,0.4553089006
a2c_pointer,-1,7423.832402,0.4646325765,median,0.4549475078,0.4678555654
a2c_pointer,-1,7523.26257,0.4511671987,median,0.4478599331,0.4653302488
a2c_pointer,-1,7622.692737,0.4452757887,median,0.4357496299,0.4476983349
a2c_pointer,-1,7722.122905,0.4443861442,median,0.4293184514,0.4502067903
a2c_pointer,-1,7821.553073,0.4497321893,median,0.4413015026,0.4519458881
a2c_pointer,-1,7920.98324,0.4721895521,median,0.4581717896,0.4935876675
a2c_pointer,-1,8020.413408,0.4562009594,median,0.4054867399,0.4837116701
a2c_pointer,-1,8119.843575,0.4545758904,median,0.4166592762,0.4615934664
a2c_pointer,-1,8219.273743,0.4403130623,median,0.4161889791,0.4545082563
a2c_pointer,-1,8318.703911,0.4267903882,median,0.4213488763,0.4745968662
a2c_pointer,-1,8418.134078,0.4162343567,median,0.407225273,0.4987558321
a2c_pointer,-1,8517.564246,0.4415070266,median,0.411703934,0.4629535986
a2c_pointer,-1,8616.994413,0.4625703566,median,0.4470178477,0.4848253097
a2c_pointer,-1,8716.424581,0.4756945815,median,0.4530673145,0.536356035
a2c_pointer,-1,8815.854749,0.4765625,median,0.4590646534,0.4995603315
a2c_pointer,-1,8915.284916,0.4649626268,median,0.4331625068,0.470921965
a2c_pointer,-1,9014.715084,0.4488586024,median,0.4433171515,0.449938907
a2c_pointer,-1,9114.145251,0.472271519,median,0.4706768747,0.491342073
a2c_pointer,-1,9213.575419,0.470007475,median,0.4440403508,0.47019829
a2c_pointer,-1,9313.005587,0.4550190126,median,0.4219582851,0.461335492
a2c_pointer,-1,9412.435754,0.4452107861,median,0.4346937123,0.4575661291
a2c_pointer,-1,9511.865922,0.4544516888,median,0.4534165503,0.4547866895
a2c_pointer,-1,9611.296089,0.4557038811,median,0.443130054,0.468952514
a2c_pointer,-1,9710.726257,0.4522310023,median,0.4349046322,0.4644565367
a2c_pointer,-1,9810.156425,0.4294397065,median,0.4149571647,0.4662953142
a2c_pointer,-1,9909.586592,0.4630914592,median,0.4090463294,0.4762572928
a2c_pointer,-1,10009.01676,0.4550468459,median,0.4519814606,0.4754227255
a2c_pointer,-1,10108.44693,0.4322802611,median,0.422475173,0.455350296
a2c_pointer,-1,10207.87709,0.4299742461,median,0.4173867531,0.4560861196
a2c_pointer,-1,10307.30726,0.4984004043,median,0.4434154215,0.499541837
a2c_pointer,-1,10406.73743,0.455242259,median,0.4427189433,0.4612885533
a2c_pointer,-1,10506.1676,0.465468033,median,0.4645386634,0.467756511
a2c_pointer,-1,10605.59777,0.4700331775,median,0.463437967,0.4719073861
a2c_pointer,-1,10705.02793,0.4483617507,median,0.4453152978,0.470692505
a2c_pointer,-1,10804.4581,0.4822621175,median,0.4639790285,0.4835723416
a2c_pointer,-1,10903.88827,0.4855711579,median,0.4739319874,0.4859470137
a2c_pointer,-1,11003.31844,0.4729260164,median,0.4459756608,0.483432432
a2c_pointer,-1,11102.7486,0.4683269533,median,0.4357859799,0.4838995542
a2c_pointer,-1,11202.17877,0.4743279827,median,0.462669706,0.4962892629
a2c_pointer,-1,11301.60894,0.4788585618,median,0.4574838073,0.5175192039
a2c_pointer,-1,11401.03911,0.4694024781,median,0.4637408681,0.4754455196
a2c_pointer,-1,11500.46927,0.475459555,median,0.4586608826,0.5068366699
a2c_pointer,-1,11599.89944,0.4817718642,median,0.4439441915,0.4908582101
a2c_pointer,-1,11699.32961,0.4758799233,median,0.4529891018,0.4830210142
a2c_pointer,-1,11798.75978,0.4443393999,median,0.4415222818,0.4779746084
a2c_pointer,-1,11898.18994,0.5062835801,median,0.4575534031,0.5139840798
a2c_pointer,-1,11997.62011,0.4672750381,median,0.4592179706,0.4772419992
a2c_pointer,-1,12097.05028,0.4617658312,median,0.4392559654,0.4666255981
a2c_pointer,-1,12196.48045,0.4547776864,median,0.4314994131,0.4558826566
a2c_pointer,-1,12295.91061,0.4464847561,median,0.4439458627,0.4568543801
a2c_pointer,-1,12395.34078,0.4941318132,median,0.493969785,0.4961797113
a2c_pointer,-1,12494.77095,0.4783675485,median,0.4492880452,0.4836653193
a2c_pointer,-1,12594.20112,0.4743663205,median,0.4483458839,0.4770415312
a2c_pointer,-1,12693.63128,0.4455467195,median,0.4449067169,0.4644851077
a2c_pointer,-1,12793.06145,0.4501779849,median,0.4373214371,0.4525815859
a2c_pointer,-1,12892.49162,0.4567208959,median,0.4432709773,0.4718719234
a2c_pointer,-1,12991.92179,0.4388737806,median,0.4379739382,0.4585407111
a2c_pointer,-1,13091.35196,0.4525435773,median,0.4148138248,0.4683493834
a2c_pointer,-1,13190.78212,0.4558686556,median,0.446824787,0.4580381835
a2c_pointer,-1,13290.21229,0.4462385,median,0.4459489403,0.4486903167
a2c_pointer,-1,13389.64246,0.434215294,median,0.4331810709,0.4469512163
a2c_pointer,-1,13489.07263,0.4444801524,median,0.4409633657,0.4747734222
a2c_pointer,-1,13588.50279,0.4645062913,median,0.460324022,0.4733160198
a2c_pointer,-1,13687.93296,0.4745194081,median,0.4081258621,0.5055181338
a2c_pointer,-1,13787.36313,0.4420565066,median,0.4079680196,0.4846287023
a2c_pointer,-1,13886.7933,0.4694607728,median,0.4259754197,0.4748904161
a2c_pointer,-1,13986.22346,0.4616409085,median,0.4583493855,0.4680661881
a2c_pointer,-1,14085.65363,0.4811002487,median,0.4717508579,0.5040505595
a2c_pointer,-1,14185.0838,0.4395221538,median,0.4263099558,0.4770200821
a2c_pointer,-1,14284.51397,0.4391303618,median,0.4242319242,0.4480896769
a2c_pointer,-1,14383.94413,0.4420925351,median,0.4325331941,0.4970040318
a2c_pointer,-1,14483.3743,0.4716402509,median,0.433655655,0.478629297
a2c_pointer,-1,14582.80447,0.4459206034,median,0.4408139753,0.4988332597
a2c_pointer,-1,14682.23464,0.4582478765,median,0.4459597565,0.4770146886
a2c_pointer,-1,14781.6648,0.4625873828,median,0.4569341913,0.4687329517
a2c_pointer,-1,14881.09497,0.4608382226,median,0.4506073553,0.4627034149
a2c_pointer,-1,14980.52514,0.4829176791,median,0.4503840983,0.49991963
a2c_pointer,-1,15079.95531,0.4730509256,median,0.4603001291,0.4789945674
a2c_pointer,-1,15179.38547,0.4575937393,median,0.4540275482,0.4642709417
a2c_pointer,-1,15278.81564,0.4649057649,median,0.4527153642,0.4654964136
a2c_pointer,-1,15378.24581,0.4864816303,median,0.4791845625,0.4943799265
a2c_pointer,-1,15477.67598,0.4893761355,median,0.4563537306,0.4987331453
a2c_pointer,-1,15577.10615,0.4502430137,median,0.4371036299,0.4623071093
a2c_pointer,-1,15676.53631,0.438919425,median,0.4217100307,0.4562822036
a2c_pointer,-1,15775.96648,0.4694196456,median,0.4510746698,0.4809017182
a2c_pointer,-1,15875.39665,0.4787272923,median,0.4731000955,0.5001837564
a2c_pointer,-1,15974.82682,0.454110943,median,0.4491403931,0.4781676464
a2c_pointer,-1,16074.25698,0.459095401,median,0.4293291747,0.462513455
a2c_pointer,-1,16173.68715,0.4741593186,median,0.456591418,0.4869729238
a2c_pointer,-1,16273.11732,0.473699691,median,0.4620946623,0.4850963629
a2c_pointer,-1,16372.54749,0.4728665276,median,0.4614767736,0.4746442698
a2c_pointer,-1,16471.97765,0.4744098353,median,0.4664634243,0.4765816775
a2c_pointer,-1,16571.40782,0.4738862421,median,0.4736041782,0.4864931952
a2c_pointer,-1,16670.83799,0.4824922192,median,0.4645194855,0.4979098057
a2c_pointer,-1,16770.26816,0.4912695948,median,0.4873986859,0.5109513483
a2c_pointer,-1,16869.69832,0.4936757609,median,0.4715027073,0.4998156075
a2c_pointer,-1,16969.12849,0.4683409816,median,0.4647375118,0.4852294932
a2c_pointer,-1,17068.55866,0.4893548095,median,0.4675863796,0.5037951819
a2c_pointer,-1,17167.98883,0.4603700056,median,0.4453852609,0.4635972732
a2c_pointer,-1,17267.41899,0.4448383964,median,0.4376289873,0.456408739
a2c_pointer,-1,17366.84916,0.4650200262,median,0.4414289747,0.4795957732
a2c_pointer,-1,17466.27933,0.4456685164,median,0.4442164665,0.4487115751
a2c_pointer,-1,17565.7095,0.4613277206,median,0.4330437905,0.4639371574
a2c_pointer,-1,17665.13966,0.4725638735,median,0.4586213188,0.4830925326
a2c_pointer,-1,17764.56983,0.4868118017,median,0.4411352531,0.4992338004
a2c_pointer,-1,17864,0.4838173153,median,0.4726594258,0.5107826874
