model,training_seed,environment_interactions,return_rate
no_return_reserve,43,14484,0.9375
no_return_reserve,43,14617,1
no_return_reserve,43,14764,0.6875
no_return_reserve,43,14876,0.9375
no_return_reserve,43,15007,0.9375
no_return_reserve,43,15141,0.875
no_return_reserve,43,15242,1
no_return_reserve,43,15362,0.9375
no_return_reserve,43,15522,0.8125
no_return_reserve,43,15614,1
no_return_reserve,43,15757,1
no_return_reserve,43,15921,0.8125
no_return_reserve,43,16055,0.8125
no_return_reserve,43,16204,0.9375
no_return_reserve,43,16348,1
no_return_reserve,43,16470,0.9375
no_return_reserve,43,16615,0.875
no_return_reserve,43,16767,0.875
no_return_reserve,43,16873,1
no_return_reserve,43,17005,1
no_return_reserve,43,17166,0.9375
no_return_reserve,43,17276,1
no_return_reserve,43,17393,0.9375
no_return_reserve,43,17544,0.6875
no_return_reserve,43,17646,1
no_return_reserve,43,17781,0.75
no_return_reserve,43,17930,0.8125
no_return_reserve,43,18042,0.8125
no_return_reserve,43,18189,0.875
no_return_reserve,43,18222,0.75
no_return_reserve,44,61,0.25
no_return_reserve,44,111,0.3125
no_return_reserve,44,148,0.6875
no_return_reserve,44,179,0.9375
no_return_reserve,44,215,1
no_return_reserve,44,246,1
no_return_reserve,44,276,0.8125
no_return_reserve,44,312,0.9375
no_return_reserve,44,355,0.875
no_return_reserve,44,379,1
no_return_reserve,44,407,1
no_return_reserve,44,439,0.875
no_return_reserve,44,477,0.8125
no_return_reserve,44,507,0.9375
no_return_reserve,44,542,1
no_return_reserve,44,574,0.9
no_return_reserve,44,624,0.875
no_return_reserve,44,687,0.75
no_return_reserve,44,718,0.9375
no_return_reserve,44,748,1
no_return_reserve,44,778,1
no_return_reserve,44,816,0.9375
no_return_reserve,44,848,1
no_return_reserve,44,898,0.9375
no_return_reserve,44,959,0.6875
no_return_reserve,44,1027,0.875
no_return_reserve,44,1076,0.875
no_return_reserve,44,1101,1
no_return_reserve,44,1127,1
no_return_reserve,44,1164,1
no_return_reserve,44,1201,1
no_return_reserve,44,1247,0.9
no_return_reserve,44,1344,0.6875
no_return_reserve,44,1419,0.4375
no_return_reserve,44,1497,0.9375
no_return_reserve,44,1585,0.75
no_return_reserve,44,1623,1
no_return_reserve,44,1707,0.9375
no_return_reserve,44,1799,0.9375
no_return_reserve,44,1847,1
no_return_reserve,44,1929,0.875
no_return_reserve,44,2022,0.9375
no_return_reserve,44,2104,0.875
no_return_reserve,44,2181,0.9375
no_return_reserve,44,2254,0.9375
no_return_reserve,44,2295,1
no_return_reserve,44,2375,1
no_return_reserve,44,2470,1
no_return_reserve,44,2560,0.9375
no_return_reserve,44,2678,0.5
no_return_reserve,44,2799,0.5625
no_return_reserve,44,2888,0.75
no_return_reserve,44,2986,1
no_return_reserve,44,3108,0.9375
no_return_reserve,44,3188,0.9375
no_return_reserve,44,3296,0.875
no_return_reserve,44,3399,0.9375
no_return_reserve,44,3480,1
no_return_reserve,44,3570,0.9375
no_return_reserve,44,3659,0.9375
no_return_reserve,44,3735,0.9375
no_return_reserve,44,3830,1
no_return_reserve,44,3970,0.625
no_return_reserve,44,3998,1
no_return_reserve,44,4097,0.9375
no_return_reserve,44,4216,0.875
no_return_reserve,44,4292,0.9375
no_return_reserve,44,4396,0.9375
no_return_reserve,44,4507,0.9375
no_return_reserve,44,4562,1
no_return_reserve,44,4655,1
no_return_reserve,44,4759,1
no_return_reserve,44,4839,1
no_return_reserve,44,4948,0.875
no_return_reserve,44,5085,0.6875
no_return_reserve,44,5181,1
no_return_reserve,44,5297,1
no_return_reserve,44,5447,0.9375
no_return_reserve,44,5546,0.875
no_return_reserve,44,5655,0.25
no_return_reserve,44,5800,0.4375
no_return_reserve,44,5899,0.875
no_return_reserve,44,5990,1
no_return_reserve,44,6110,0.9375
no_return_reserve,44,6213,0.6875
no_return_reserve,44,6352,0.9375
no_return_reserve,44,6486,0.5
no_return_reserve,44,6580,0.6875
no_return_reserve,44,6688,0.75
no_return_reserve,44,6800,0.8125
no_return_reserve,44,6869,0.9375
no_return_reserve,44,6948,1
no_return_reserve,44,7026,1
no_return_reserve,44,7097,1
no_return_reserve,44,7191,1
no_return_reserve,44,7206,1
no_return_reserve,44,7311,0.8125
no_return_reserve,44,7425,0.6875
no_return_reserve,44,7539,0.9375
no_return_reserve,44,7626,0.9375
no_return_reserve,44,7731,0.875
no_return_reserve,44,7872,0.9375
no_return_reserve,44,7958,0.875
no_return_reserve,44,8042,0.875
no_return_reserve,44,8167,0.9375
no_return_reserve,44,8232,1
no_return_reserve,44,8321,0.9375
no_return_reserve,44,8434,1
no_return_reserve,44,8512,1
no_return_reserve,44,8631,1
no_return_reserve,44,8786,0.5
no_return_reserve,44,8887,1
no_return_reserve,44,8996,0.75
no_return_reserve,44,9140,0.6875
no_return_reserve,44,9228,0.9375
no_return_reserve,44,9341,0.6875
no_return_reserve,44,9462,0.8125
no_return_reserve,44,9544,0.9375
no_return_reserve,44,9649,1
no_return_reserve,44,9765,0.625
no_return_reserve,44,9856,1
no_return_reserve,44,9969,0.9375
no_return_reserve,44,10103,0.8125
no_return_reserve,44,10176,0.9375
no_return_reserve,44,10284,0.875
no_return_reserve,44,10406,0.875
no_return_reserve,44,10493,1
no_return_reserve,44,10520,1
no_return_reserve,44,10651,0.875
no_return_reserve,44,10750,0.9375
no_return_reserve,44,10868,1
no_return_reserve,44,11000,0.875
no_return_reserve,44,11103,1
no_return_reserve,44,11226,0.875
no_return_reserve,44,11363,0.9375
no_return_reserve,44,11461,0.9375
no_return_reserve,44,11585,0.875
no_return_reserve,44,11724,0.5
no_return_reserve,44,11818,1
no_return_reserve,44,11929,0.875
no_return_reserve,44,12057,0.9375
no_return_reserve,44,12150,1
no_return_reserve,44,12256,0.9375
no_return_reserve,44,12369,0.875
no_return_reserve,44,12455,1
no_return_reserve,44,12570,0.9375
no_return_reserve,44,12682,0.75
no_return_reserve,44,12778,1
no_return_reserve,44,12899,0.875
no_return_reserve,44,13037,0.8125
no_return_reserve,44,13132,0.9375
no_return_reserve,44,13227,1
no_return_reserve,44,13347,0.9375
no_return_reserve,44,13434,0.875
no_return_reserve,44,13542,0.9375
no_return_reserve,44,13659,0.8125
no_return_reserve,44,13745,0.9375
no_return_reserve,44,13855,0.9375
no_return_reserve,44,13973,0.8125
no_return_reserve,44,13993,1
no_return_reserve,44,14099,1
no_return_reserve,44,14231,0.875
no_return_reserve,44,14324,0.9375
no_return_reserve,44,14434,1
no_return_reserve,44,14555,0.875
no_return_reserve,44,14644,0.9375
no_return_reserve,44,14751,1
no_return_reserve,44,14873,0.875
no_return_reserve,44,14966,0.9375
no_return_reserve,44,15082,1
no_return_reserve,44,15208,0.75
no_return_reserve,44,15306,0.9375
no_return_reserve,44,15426,0.875
no_return_reserve,44,15561,0.9375
no_return_reserve,44,15670,0.875
no_return_reserve,44,15789,0.9375
no_return_reserve,44,15914,0.875
no_return_reserve,44,16010,0.9375
no_return_reserve,44,16116,1
no_return_reserve,44,16239,0.6875
no_return_reserve,44,16332,0.875
no_return_reserve,44,16448,0.9375
no_return_reserve,44,16573,0.9375
no_return_reserve,44,16674,0.9375
no_return_reserve,44,16780,0.875
no_return_reserve,44,16897,0.875
no_return_reserve,44,16977,0.875
no_return_reserve,44,17079,1
no_return_reserve,44,17191,0.9375
no_return_reserve,44,17279,0.75
no_return_reserve,44,17387,0.875
no_return_reserve,44,17409,1
no_return_reserve,45,57,0.3125
no_return_reserve,45,104,0.6875
no_return_reserve,45,135,0.875
no_return_reserve,45,162,1
no_return_reserve,45,201,0.9375
no_return_reserve,45,236,0.9375
no_return_reserve,45,264,0.9375
no_return_reserve,45,283,1
no_return_reserve,45,314,1
no_return_reserve,45,346,1
no_return_reserve,45,402,0.8125
no_return_reserve,45,470,0.875
no_return_reserve,45,513,0.875
no_return_reserve,45,540,1
no_return_reserve,45,582,0.9375
no_return_reserve,45,604,0.9
no_return_reserve,45,633,1
no_return_reserve,45,664,1
no_return_reserve,45,694,0.875
no_return_reserve,45,731,1
no_return_reserve,45,771,0.8125
no_return_reserve,45,799,0.875
no_return_reserve,45,824,0.9375
no_return_reserve,45,857,0.9375
no_return_reserve,45,874,1
no_return_reserve,45,892,1
no_return_reserve,45,916,1
no_return_reserve,45,949,0.9375
no_return_reserve,45,982,1
no_return_reserve,45,1017,1
no_return_reserve,45,1066,0.875
no_return_reserve,45,1105,0.8
no_return_reserve,45,1147,0.9375
no_return_reserve,45,1177,0.9375
no_return_reserve,45,1199,1
no_return_reserve,45,1233,0.9375
no_return_reserve,45,1254,1
no_return_reserve,45,1277,1
no_return_reserve,45,1314,1
no_return_reserve,45,1365,0.875
no_return_reserve,45,1408,0.875
no_return_reserve,45,1450,0.9375
no_return_reserve,45,1488,0.9375
no_return_reserve,45,1510,0.875
no_return_reserve,45,1537,1
no_return_reserve,45,1556,1
no_return_reserve,45,1573,1
no_return_reserve,45,1596,1
no_return_reserve,45,1621,1
no_return_reserve,45,1652,0.9375
no_return_reserve,45,1703,0.875
no_return_reserve,45,1736,1
no_return_reserve,45,1781,0.9375
no_return_reserve,45,1833,1
no_return_reserve,45,1882,0.875
no_return_reserve,45,1938,0.9375
no_return_reserve,45,2000,1
no_return_reserve,45,2061,0.8125
no_return_reserve,45,2150,0.875
no_return_reserve,45,2256,0.75
no_return_reserve,45,2317,0.9375
no_return_reserve,45,2362,1
no_return_reserve,45,2434,0.875
no_return_reserve,45,2451,1
no_return_reserve,45,2524,0.875
no_return_reserve,45,2595,1
no_return_reserve,45,2661,1
no_return_reserve,45,2750,0.9375
no_return_reserve,45,2870,0.8125
no_return_reserve,45,2941,0.875
no_return_reserve,45,3035,0.9375
no_return_reserve,45,3136,0.9375
no_return_reserve,45,3197,1
no_return_reserve,45,3287,1
no_return_reserve,45,3400,0.75
no_return_reserve,45,3490,0.9375
no_return_reserve,45,3603,0.875
no_return_reserve,45,3741,0.6875
no_return_reserve,45,3829,1
no_return_reserve,45,3945,1
no_return_reserve,45,4088,0.75
no_return_reserve,45,4192,0.4375
no_return_reserve,45,4318,0.8125
no_return_reserve,45,4439,0.875
no_return_reserve,45,4536,1
no_return_reserve,45,4648,0.9375
no_return_reserve,45,4762,0.8125
no_return_reserve,45,4840,0.875
no_return_reserve,45,4938,0.9375
no_return_reserve,45,5034,0.9375
no_return_reserve,45,5079,1
no_return_reserve,45,5153,1
no_return_reserve,45,5246,1
no_return_reserve,45,5331,0.9375
no_return_reserve,45,5440,1
no_return_reserve,45,5466,1
no_return_reserve,45,5557,0.8125
no_return_reserve,45,5659,0.9375
no_return_reserve,45,5787,0.6875
no_return_reserve,45,5880,0.8125
no_return_reserve,45,6005,0.75
no_return_reserve,45,6117,0.8125
no_return_reserve,45,6204,1
no_return_reserve,45,6312,1
no_return_reserve,45,6454,1
no_return_reserve,45,6543,0.9375
no_return_reserve,45,6663,0.5625
no_return_reserve,45,6807,0.625
no_return_reserve,45,6891,0.8125
no_return_reserve,45,6993,0.875
no_return_reserve,45,7127,1
no_return_reserve,45,7212,0.9375
no_return_reserve,45,7313,0.875
no_return_reserve,45,7445,0.8125
no_return_reserve,45,7525,1
no_return_reserve,45,7629,1
no_return_reserve,45,7758,0.75
no_return_reserve,45,7854,0.875
no_return_reserve,45,7956,0.9375
no_return_reserve,45,8054,0.875
no_return_reserve,45,8127,1
no_return_reserve,45,8212,1
no_return_reserve,45,8326,0.8125
no_return_reserve,45,8420,1
no_return_reserve,45,8550,0.875
no_return_reserve,45,8690,0.625
no_return_reserve,45,8780,0.75
no_return_reserve,45,8806,1
no_return_reserve,45,8936,0.9375
no_return_reserve,45,9032,1
no_return_reserve,45,9162,0.875
no_return_reserve,45,9302,0.875
no_return_reserve,45,9401,0.875
no_return_reserve,45,9523,0.875
no_return_reserve,45,9666,0.9375
no_return_reserve,45,9772,1
no_return_reserve,45,9903,0.8125
no_return_reserve,45,10029,0.5
no_return_reserve,45,10133,0.875
no_return_reserve,45,10258,0.625
no_return_reserve,45,10411,0.875
no_return_reserve,45,10515,0.9375
no_return_reserve,45,10625,0.875
no_return_reserve,45,10772,0.875
no_return_reserve,45,10871,0.6875
no_return_reserve,45,10978,0.9375
no_return_reserve,45,11117,0.9375
no_return_reserve,45,11196,1
no_return_reserve,45,11303,0.9375
no_return_reserve,45,11423,0.6875
no_return_reserve,45,11515,1
no_return_reserve,45,11624,0.9375
no_return_reserve,45,11756,0.75
no_return_reserve,45,11856,0.8125
no_return_reserve,45,11967,0.875
no_return_reserve,45,12082,1
no_return_reserve,45,12175,1
no_return_reserve,45,12279,0.875
no_return_reserve,45,12416,1
no_return_reserve,45,12440,1
no_return_reserve,45,12573,0.875
no_return_reserve,45,12711,0.5
no_return_reserve,45,12816,0.8125
no_return_reserve,45,12944,0.9375
no_return_reserve,45,13080,1
no_return_reserve,45,13184,0.875
no_return_reserve,45,13295,0.75
no_return_reserve,45,13427,0.75
no_return_reserve,45,13519,0.8125
no_return_reserve,45,13651,1
no_return_reserve,45,13786,1
no_return_reserve,45,13901,0.9375
no_return_reserve,45,14027,0.8125
no_return_reserve,45,14159,1
no_return_reserve,45,14265,1
no_return_reserve,45,14398,1
no_return_reserve,45,14558,0.9375
no_return_reserve,45,14680,0.9375
no_return_reserve,45,14814,0.8125
no_return_reserve,45,14945,0.625
no_return_reserve,45,15048,0.875
no_return_reserve,45,15176,0.9375
no_return_reserve,45,15312,1
no_return_reserve,45,15432,0.9375
no_return_reserve,45,15569,0.9375
no_return_reserve,45,15702,1
no_return_reserve,45,15801,1
no_return_reserve,45,15922,0.875
no_return_reserve,45,16062,1
no_return_reserve,45,16167,0.8125
no_return_reserve,45,16278,0.9375
no_return_reserve,45,16317,1
no_return_reserve,46,74,0.5
no_return_reserve,46,128,0.375
no_return_reserve,46,180,0.25
no_return_reserve,46,230,0.9375
no_return_reserve,46,271,0.75
no_return_reserve,46,301,0.75
no_return_reserve,46,329,0.875
no_return_reserve,46,355,1
no_return_reserve,46,382,1
no_return_reserve,46,402,1
no_return_reserve,46,429,1
no_return_reserve,46,464,0.9375
no_return_reserve,46,496,0.9375
no_return_reserve,46,543,0.9375
no_return_reserve,46,591,0.75
no_return_reserve,46,613,0.9
no_return_reserve,46,656,1
no_return_reserve,46,707,0.875
no_return_reserve,46,748,1
no_return_reserve,46,834,0.625
no_return_reserve,46,906,0.75
no_return_reserve,46,962,1
no_return_reserve,46,1037,0.75
no_return_reserve,46,1121,0.9375
no_return_reserve,46,1192,0.8125
no_return_reserve,46,1268,0.875
no_return_reserve,46,1324,1
no_return_reserve,46,1369,1
no_return_reserve,46,1445,0.875
no_return_reserve,46,1543,0.875
no_return_reserve,46,1609,0.9375
no_return_reserve,46,1637,1
no_return_reserve,46,1743,0.875
no_return_reserve,46,1811,1
no_return_reserve,46,1873,1
no_return_reserve,46,1971,0.6875
no_return_reserve,46,2043,0.9375
no_return_reserve,46,2142,0.875
no_return_reserve,46,2257,0.9375
no_return_reserve,46,2336,0.8125
no_return_reserve,46,2418,1
no_return_reserve,46,2512,0.9375
no_return_reserve,46,2597,0.875
no_return_reserve,46,2681,0.875
no_return_reserve,46,2761,1
no_return_reserve,46,2842,0.9375
no_return_reserve,46,2916,1
no_return_reserve,46,3017,0.75
no_return_reserve,46,3088,1
no_return_reserve,46,3181,0.875
no_return_reserve,46,3292,0.875
no_return_reserve,46,3362,0.9375
no_return_reserve,46,3430,1
no_return_reserve,46,3540,0.9375
no_return_reserve,46,3608,1
no_return_reserve,46,3700,0.9375
no_return_reserve,46,3820,0.875
no_return_reserve,46,3885,1
no_return_reserve,46,3971,1
no_return_reserve,46,4093,1
no_return_reserve,46,4172,0.875
no_return_reserve,46,4275,0.9375
no_return_reserve,46,4392,0.8125
no_return_reserve,46,4414,1
no_return_reserve,46,4533,0.8125
no_return_reserve,46,4655,0.8125
no_return_reserve,46,4739,1
no_return_reserve,46,4846,0.75
no_return_reserve,46,4970,0.8125
no_return_reserve,46,5049,1
no_return_reserve,46,5118,0.9375
no_return_reserve,46,5238,1
no_return_reserve,46,5329,0.9375
no_return_reserve,46,5439,1
no_return_reserve,46,5572,0.9375
no_return_reserve,46,5660,0.8125
no_return_reserve,46,5757,0.9375
no_return_reserve,46,5858,1
no_return_reserve,46,5944,0.9375
no_return_reserve,46,6034,1
no_return_reserve,46,6153,1
no_return_reserve,46,6237,1
no_return_reserve,46,6343,0.9375
no_return_reserve,46,6460,0.875
no_return_reserve,46,6546,1
no_return_reserve,46,6646,0.875
no_return_reserve,46,6790,0.9375
no_return_reserve,46,6886,0.875
no_return_reserve,46,7012,0.8125
no_return_reserve,46,7151,0.6875
no_return_reserve,46,7246,0.9375
no_return_reserve,46,7364,1
no_return_reserve,46,7474,1
no_return_reserve,46,7579,1
no_return_reserve,46,7697,0.875
no_return_reserve,46,7738,0.75
no_return_reserve,46,7813,1
no_return_reserve,46,7922,1
no_return_reserve,46,8054,1
no_return_reserve,46,8154,0.9375
no_return_reserve,46,8280,0.75
no_return_reserve,46,8412,0.8125
no_return_reserve,46,8502,1
no_return_reserve,46,8607,1
no_return_reserve,46,8737,0.875
no_return_reserve,46,8851,0.9375
no_return_reserve,46,8973,0.6875
no_return_reserve,46,9125,0.75
no_return_reserve,46,9218,0.9375
no_return_reserve,46,9348,0.6875
no_return_reserve,46,9486,0.75
no_return_reserve,46,9575,0.9375
no_return_reserve,46,9665,0.9375
no_return_reserve,46,9783,0.9375
no_return_reserve,46,9876,0.875
no_return_reserve,46,9984,0.9375
no_return_reserve,46,10101,0.875
no_return_reserve,46,10187,0.8125
no_return_reserve,46,10311,0.9375
no_return_reserve,46,10451,0.75
no_return_reserve,46,10553,0.9375
no_return_reserve,46,10669,0.9375
no_return_reserve,46,10788,0.6875
no_return_reserve,46,10881,0.9375
no_return_reserve,46,10980,1
no_return_reserve,46,11092,1
no_return_reserve,46,11177,0.9375
no_return_reserve,46,11203,1
no_return_reserve,46,11325,0.9375
no_return_reserve,46,11420,1
no_return_reserve,46,11538,0.875
no_return_reserve,46,11665,0.75
no_return_reserve,46,11767,0.9375
