model,training_seed,environment_interactions,mean_weighted_coverage
no_return_reserve,44,7311,0.419921875
no_return_reserve,44,7425,0.3640625
no_return_reserve,44,7539,0.3048469388
no_return_reserve,44,7626,0.310546875
no_return_reserve,44,7731,0.3328125
no_return_reserve,44,7872,0.3941326531
no_return_reserve,44,7958,0.322265625
no_return_reserve,44,8042,0.2421875
no_return_reserve,44,8167,0.3456632653
no_return_reserve,44,8232,0.244140625
no_return_reserve,44,8321,0.2640625
no_return_reserve,44,8434,0.3099489796
no_return_reserve,44,8512,0.298828125
no_return_reserve,44,8631,0.375
no_return_reserve,44,8786,0.4260204082
no_return_reserve,44,8887,0.39453125
no_return_reserve,44,8996,0.3578125
no_return_reserve,44,9140,0.375
no_return_reserve,44,9228,0.3359375
no_return_reserve,44,9341,0.3625
no_return_reserve,44,9462,0.3137755102
no_return_reserve,44,9544,0.30859375
no_return_reserve,44,9649,0.34375
no_return_reserve,44,9765,0.3022959184
no_return_reserve,44,9856,0.34765625
no_return_reserve,44,9969,0.3828125
no_return_reserve,44,10103,0.3775510204
no_return_reserve,44,10176,0.255859375
no_return_reserve,44,10284,0.3140625
no_return_reserve,44,10406,0.3048469388
no_return_reserve,44,10493,0.310546875
no_return_reserve,44,10520,0.3375
no_return_reserve,44,10651,0.318877551
no_return_reserve,44,10750,0.33984375
no_return_reserve,44,10868,0.3546875
no_return_reserve,44,11000,0.3596938776
no_return_reserve,44,11103,0.361328125
no_return_reserve,44,11226,0.3734375
no_return_reserve,44,11363,0.3456632653
no_return_reserve,44,11461,0.365234375
no_return_reserve,44,11585,0.3828125
no_return_reserve,44,11724,0.3482142857
no_return_reserve,44,11818,0.337890625
no_return_reserve,44,11929,0.328125
no_return_reserve,44,12057,0.3239795918
no_return_reserve,44,12150,0.3515625
no_return_reserve,44,12256,0.3140625
no_return_reserve,44,12369,0.2857142857
no_return_reserve,44,12455,0.306640625
no_return_reserve,44,12570,0.3375
no_return_reserve,44,12682,0.2869897959
no_return_reserve,44,12778,0.349609375
no_return_reserve,44,12899,0.3734375
no_return_reserve,44,13037,0.3698979592
no_return_reserve,44,13132,0.361328125
no_return_reserve,44,13227,0.2890625
no_return_reserve,44,13347,0.306122449
no_return_reserve,44,13434,0.33203125
no_return_reserve,44,13542,0.3515625
no_return_reserve,44,13659,0.3176020408
no_return_reserve,44,13745,0.33203125
no_return_reserve,44,13855,0.346875
no_return_reserve,44,13973,0.3048469388
no_return_reserve,44,13993,0.3125
no_return_reserve,44,14099,0.34375
no_return_reserve,44,14231,0.3596938776
no_return_reserve,44,14324,0.365234375
no_return_reserve,44,14434,0.378125
no_return_reserve,44,14555,0.3316326531
no_return_reserve,44,14644,0.361328125
no_return_reserve,44,14751,0.334375
no_return_reserve,44,14873,0.3290816327
no_return_reserve,44,14966,0.375
no_return_reserve,44,15082,0.36875
no_return_reserve,44,15208,0.3341836735
no_return_reserve,44,15306,0.369140625
no_return_reserve,44,15426,0.39375
no_return_reserve,44,15561,0.3762755102
no_return_reserve,44,15670,0.458984375
no_return_reserve,44,15789,0.4046875
no_return_reserve,44,15914,0.3443877551
no_return_reserve,44,16010,0.38671875
no_return_reserve,44,16116,0.3671875
no_return_reserve,44,16239,0.3571428571
no_return_reserve,44,16332,0.3671875
no_return_reserve,44,16448,0.3984375
no_return_reserve,44,16573,0.3698979592
no_return_reserve,44,16674,0.419921875
no_return_reserve,44,16780,0.365625
no_return_reserve,44,16897,0.3265306122
no_return_reserve,44,16977,0.314453125
no_return_reserve,44,17079,0.346875
no_return_reserve,44,17191,0.3137755102
no_return_reserve,44,17279,0.33984375
no_return_reserve,44,17387,0.3375
no_return_reserve,44,17409,0.2346938776
no_return_reserve,45,57,0.15234375
no_return_reserve,45,104,0.0859375
no_return_reserve,45,135,0.03316326531
no_return_reserve,45,162,0.041015625
no_return_reserve,45,201,0.071875
no_return_reserve,45,236,0.04209183673
no_return_reserve,45,264,0.037109375
no_return_reserve,45,283,0.00625
no_return_reserve,45,314,0.03316326531
no_return_reserve,45,346,0.052734375
no_return_reserve,45,402,0.128125
no_return_reserve,45,470,0.1428571429
no_return_reserve,45,513,0.10546875
no_return_reserve,45,540,0.0359375
no_return_reserve,45,582,0.05994897959
no_return_reserve,45,604,0.075
no_return_reserve,45,633,0.034375
no_return_reserve,45,664,0.03954081633
no_return_reserve,45,694,0.060546875
no_return_reserve,45,731,0.0703125
no_return_reserve,45,771,0.0637755102
no_return_reserve,45,799,0.046875
no_return_reserve,45,824,0.03125
no_return_reserve,45,857,0.04591836735
no_return_reserve,45,874,0.005859375
no_return_reserve,45,892,0.00625
no_return_reserve,45,916,0.02295918367
no_return_reserve,45,949,0.064453125
no_return_reserve,45,982,0.0671875
no_return_reserve,45,1017,0.05484693878
no_return_reserve,45,1066,0.146484375
no_return_reserve,45,1105,0.16
no_return_reserve,45,1147,0.07015306122
no_return_reserve,45,1177,0.0703125
no_return_reserve,45,1199,0.0171875
no_return_reserve,45,1233,0.04846938776
no_return_reserve,45,1254,0.015625
no_return_reserve,45,1277,0.01875
no_return_reserve,45,1314,0.05739795918
no_return_reserve,45,1365,0.13671875
no_return_reserve,45,1408,0.084375
no_return_reserve,45,1450,0.0625
no_return_reserve,45,1488,0.08203125
no_return_reserve,45,1510,0.021875
no_return_reserve,45,1537,0.03443877551
no_return_reserve,45,1556,0.013671875
no_return_reserve,45,1573,0.0015625
no_return_reserve,45,1596,0.02040816327
no_return_reserve,45,1621,0.0390625
no_return_reserve,45,1652,0.0484375
no_return_reserve,45,1703,0.1058673469
no_return_reserve,45,1736,0.068359375
no_return_reserve,45,1781,0.1078125
no_return_reserve,45,1833,0.112244898
no_return_reserve,45,1882,0.154296875
no_return_reserve,45,1938,0.1515625
no_return_reserve,45,2000,0.1479591837
no_return_reserve,45,2061,0.21875
no_return_reserve,45,2150,0.2828125
no_return_reserve,45,2256,0.3010204082
no_return_reserve,45,2317,0.21875
no_return_reserve,45,2362,0.121875
no_return_reserve,45,2434,0.1849489796
no_return_reserve,45,2451,0.2421875
no_return_reserve,45,2524,0.221875
no_return_reserve,45,2595,0.1798469388
no_return_reserve,45,2661,0.248046875
no_return_reserve,45,2750,0.275
no_return_reserve,45,2870,0.325255102
no_return_reserve,45,2941,0.265625
no_return_reserve,45,3035,0.3171875
no_return_reserve,45,3136,0.2678571429
no_return_reserve,45,3197,0.20703125
no_return_reserve,45,3287,0.290625
no_return_reserve,45,3400,0.3137755102
no_return_reserve,45,3490,0.357421875
no_return_reserve,45,3603,0.34375
no_return_reserve,45,3741,0.368622449
no_return_reserve,45,3829,0.34375
no_return_reserve,45,3945,0.359375
no_return_reserve,45,4088,0.3775510204
no_return_reserve,45,4192,0.408203125
no_return_reserve,45,4318,0.4078125
no_return_reserve,45,4439,0.3086734694
no_return_reserve,45,4536,0.361328125
no_return_reserve,45,4648,0.3609375
no_return_reserve,45,4762,0.3086734694
no_return_reserve,45,4840,0.298828125
no_return_reserve,45,4938,0.2984375
no_return_reserve,45,5034,0.2589285714
no_return_reserve,45,5079,0.13671875
no_return_reserve,45,5153,0.2109375
no_return_reserve,45,5246,0.2295918367
no_return_reserve,45,5331,0.32421875
no_return_reserve,45,5440,0.346875
no_return_reserve,45,5466,0.2704081633
no_return_reserve,45,5557,0.36328125
no_return_reserve,45,5659,0.315625
no_return_reserve,45,5787,0.3354591837
no_return_reserve,45,5880,0.369140625
no_return_reserve,45,6005,0.4015625
no_return_reserve,45,6117,0.3150510204
no_return_reserve,45,6204,0.322265625
no_return_reserve,45,6312,0.3359375
no_return_reserve,45,6454,0.3737244898
no_return_reserve,45,6543,0.337890625
no_return_reserve,45,6663,0.38125
no_return_reserve,45,6807,0.3954081633
no_return_reserve,45,6891,0.318359375
no_return_reserve,45,6993,0.3265625
no_return_reserve,45,7127,0.3545918367
no_return_reserve,45,7212,0.3203125
no_return_reserve,45,7313,0.2984375
no_return_reserve,45,7445,0.3533163265
no_return_reserve,45,7525,0.298828125
no_return_reserve,45,7629,0.3328125
no_return_reserve,45,7758,0.3290816327
no_return_reserve,45,7854,0.3671875
no_return_reserve,45,7956,0.30625
no_return_reserve,45,8054,0.2487244898
no_return_reserve,45,8127,0.25
no_return_reserve,45,8212,0.2578125
no_return_reserve,45,8326,0.2857142857
no_return_reserve,45,8420,0.328125
no_return_reserve,45,8550,0.4109375
no_return_reserve,45,8690,0.3801020408
no_return_reserve,45,8780,0.34765625
no_return_reserve,45,8806,0.31875
no_return_reserve,45,8936,0.3341836735
no_return_reserve,45,9032,0.34375
no_return_reserve,45,9162,0.4125
no_return_reserve,45,9302,0.3852040816
no_return_reserve,45,9401,0.375
no_return_reserve,45,9523,0.3828125
no_return_reserve,45,9666,0.387755102
no_return_reserve,45,9772,0.408203125
no_return_reserve,45,9903,0.425
no_return_reserve,45,10029,0.3533163265
no_return_reserve,45,10133,0.41796875
no_return_reserve,45,10258,0.4015625
no_return_reserve,45,10411,0.4234693878
no_return_reserve,45,10515,0.412109375
no_return_reserve,45,10625,0.340625
no_return_reserve,45,10772,0.3954081633
no_return_reserve,45,10871,0.38671875
no_return_reserve,45,10978,0.3171875
no_return_reserve,45,11117,0.3839285714
no_return_reserve,45,11196,0.27734375
no_return_reserve,45,11303,0.353125
no_return_reserve,45,11423,0.3099489796
no_return_reserve,45,11515,0.36328125
no_return_reserve,45,11624,0.365625
no_return_reserve,45,11756,0.362244898
no_return_reserve,45,11856,0.400390625
no_return_reserve,45,11967,0.371875
no_return_reserve,45,12082,0.3239795918
no_return_reserve,45,12175,0.375
no_return_reserve,45,12279,0.3296875
no_return_reserve,45,12416,0.3635204082
no_return_reserve,45,12440,0.34375
no_return_reserve,45,12573,0.440625
no_return_reserve,45,12711,0.3647959184
no_return_reserve,45,12816,0.40234375
no_return_reserve,45,12944,0.4125
no_return_reserve,45,13080,0.3698979592
no_return_reserve,45,13184,0.41796875
no_return_reserve,45,13295,0.340625
no_return_reserve,45,13427,0.3482142857
no_return_reserve,45,13519,0.3359375
no_return_reserve,45,13651,0.403125
no_return_reserve,45,13786,0.3737244898
no_return_reserve,45,13901,0.44921875
no_return_reserve,45,14027,0.4125
no_return_reserve,45,14159,0.3660714286
no_return_reserve,45,14265,0.396484375
no_return_reserve,45,14398,0.4171875
no_return_reserve,45,14558,0.4196428571
no_return_reserve,45,14680,0.46875
no_return_reserve,45,14814,0.4375
no_return_reserve,45,14945,0.3329081633
no_return_reserve,45,15048,0.375
no_return_reserve,45,15176,0.415625
no_return_reserve,45,15312,0.3558673469
no_return_reserve,45,15432,0.453125
no_return_reserve,45,15569,0.4296875
no_return_reserve,45,15702,0.3380102041
no_return_reserve,45,15801,0.375
no_return_reserve,45,15922,0.375
no_return_reserve,45,16062,0.3954081633
no_return_reserve,45,16167,0.3984375
no_return_reserve,45,16278,0.3578125
no_return_reserve,45,16317,0.4183673469
no_return_reserve,46,74,0.23046875
no_return_reserve,46,128,0.1390625
no_return_reserve,46,180,0.08545918367
no_return_reserve,46,230,0.119140625
no_return_reserve,46,271,0.084375
no_return_reserve,46,301,0.03571428571
no_return_reserve,46,329,0.0390625
no_return_reserve,46,355,0.028125
no_return_reserve,46,382,0.03443877551
no_return_reserve,46,402,0.01953125
no_return_reserve,46,429,0.0359375
no_return_reserve,46,464,0.05357142857
no_return_reserve,46,496,0.07421875
no_return_reserve,46,543,0.103125
no_return_reserve,46,591,0.09183673469
no_return_reserve,46,613,0.0875
no_return_reserve,46,656,0.0984375
no_return_reserve,46,707,0.1096938776
no_return_reserve,46,748,0.111328125
no_return_reserve,46,834,0.253125
no_return_reserve,46,906,0.1619897959
no_return_reserve,46,962,0.169921875
no_return_reserve,46,1037,0.1921875
no_return_reserve,46,1121,0.1951530612
no_return_reserve,46,1192,0.23828125
no_return_reserve,46,1268,0.21875
no_return_reserve,46,1324,0.1109693878
no_return_reserve,46,1369,0.130859375
no_return_reserve,46,1445,0.215625
no_return_reserve,46,1543,0.2385204082
no_return_reserve,46,1609,0.21484375
no_return_reserve,46,1637,0.11
no_return_reserve,46,1743,0.2640306122
no_return_reserve,46,1811,0.232421875
no_return_reserve,46,1873,0.171875
no_return_reserve,46,1971,0.2385204082
no_return_reserve,46,2043,0.259765625
no_return_reserve,46,2142,0.3140625
no_return_reserve,46,2257,0.2971938776
no_return_reserve,46,2336,0.28515625
no_return_reserve,46,2418,0.2578125
no_return_reserve,46,2512,0.2423469388
no_return_reserve,46,2597,0.326171875
no_return_reserve,46,2681,0.2515625
no_return_reserve,46,2761,0.1900510204
no_return_reserve,46,2842,0.298828125
no_return_reserve,46,2916,0.2140625
no_return_reserve,46,3017,0.2576530612
no_return_reserve,46,3088,0.2265625
no_return_reserve,46,3181,0.2671875
no_return_reserve,46,3292,0.2653061224
no_return_reserve,46,3362,0.236328125
no_return_reserve,46,3430,0.1890625
no_return_reserve,46,3540,0.256377551
no_return_reserve,46,3608,0.232421875
no_return_reserve,46,3700,0.253125
no_return_reserve,46,3820,0.306122449
no_return_reserve,46,3885,0.220703125
no_return_reserve,46,3971,0.2375
no_return_reserve,46,4093,0.306122449
no_return_reserve,46,4172,0.271484375
no_return_reserve,46,4275,0.3203125
no_return_reserve,46,4392,0.3112244898
no_return_reserve,46,4414,0.3203125
no_return_reserve,46,4533,0.35
no_return_reserve,46,4655,0.3201530612
no_return_reserve,46,4739,0.302734375
no_return_reserve,46,4846,0.309375
no_return_reserve,46,4970,0.3227040816
no_return_reserve,46,5049,0.271484375
no_return_reserve,46,5118,0.1984375
no_return_reserve,46,5238,0.3073979592
no_return_reserve,46,5329,0.337890625
no_return_reserve,46,5439,0.334375
no_return_reserve,46,5572,0.3341836735
no_return_reserve,46,5660,0.328125
no_return_reserve,46,5757,0.303125
no_return_reserve,46,5858,0.2704081633
no_return_reserve,46,5944,0.3203125
no_return_reserve,46,6034,0.275
no_return_reserve,46,6153,0.3176020408
no_return_reserve,46,6237,0.30859375
no_return_reserve,46,6343,0.3359375
no_return_reserve,46,6460,0.2895408163
no_return_reserve,46,6546,0.298828125
no_return_reserve,46,6646,0.3046875
no_return_reserve,46,6790,0.3801020408
no_return_reserve,46,6886,0.34765625
no_return_reserve,46,7012,0.403125
no_return_reserve,46,7151,0.362244898
no_return_reserve,46,7246,0.36328125
no_return_reserve,46,7364,0.3640625
no_return_reserve,46,7474,0.2959183673
no_return_reserve,46,7579,0.396484375
no_return_reserve,46,7697,0.3640625
no_return_reserve,46,7738,0.4132653061
no_return_reserve,46,7813,0.26171875
no_return_reserve,46,7922,0.3296875
no_return_reserve,46,8054,0.3456632653
no_return_reserve,46,8154,0.392578125
no_return_reserve,46,8280,0.3890625
no_return_reserve,46,8412,0.3418367347
no_return_reserve,46,8502,0.310546875
no_return_reserve,46,8607,0.321875
no_return_reserve,46,8737,0.3341836735
no_return_reserve,46,8851,0.427734375
no_return_reserve,46,8973,0.3953125
no_return_reserve,46,9125,0.4081632653
no_return_reserve,46,9218,0.3359375
no_return_reserve,46,9348,0.4234375
no_return_reserve,46,9486,0.3941326531
no_return_reserve,46,9575,0.341796875
no_return_reserve,46,9665,0.2890625
no_return_reserve,46,9783,0.3392857143
no_return_reserve,46,9876,0.388671875
no_return_reserve,46,9984,0.3625
no_return_reserve,46,10101,0.3265306122
no_return_reserve,46,10187,0.33203125
no_return_reserve,46,10311,0.4296875
no_return_reserve,46,10451,0.3915816327
no_return_reserve,46,10553,0.416015625
no_return_reserve,46,10669,0.346875
no_return_reserve,46,10788,0.2857142857
no_return_reserve,46,10881,0.359375
no_return_reserve,46,10980,0.2828125
no_return_reserve,46,11092,0.2793367347
no_return_reserve,46,11177,0.3046875
no_return_reserve,46,11203,0.3125
no_return_reserve,46,11325,0.299744898
no_return_reserve,46,11420,0.341796875
no_return_reserve,46,11538,0.3484375
no_return_reserve,46,11665,0.3201530612
no_return_reserve,46,11767,0.392578125
no_return_reserve,46,11861,0.2671875
no_return_reserve,46,11987,0.3125
no_return_reserve,46,12079,0.328125
no_return_reserve,46,12195,0.3328125
no_return_reserve,46,12337,0.3494897959
no_return_reserve,46,12436,0.341796875
no_return_reserve,46,12562,0.359375
no_return_reserve,46,12700,0.3380102041
no_return_reserve,46,12802,0.341796875
no_return_reserve,46,12945,0.4453125
no_return_reserve,46,13102,0.4119897959
no_return_reserve,46,13198,0.359375
no_return_reserve,46,13323,0.390625
no_return_reserve,46,13472,0.3903061224
no_return_reserve,46,13577,0.3828125
no_return_reserve,46,13698,0.396875
no_return_reserve,46,13830,0.3418367347
no_return_reserve,46,13936,0.421875
no_return_reserve,46,14053,0.3859375
no_return_reserve,46,14180,0.3609693878
