aggregation,grid_id,is_first,model,rank,scope,score,score_0_to_1,score_0_to_100,weight_D1,weight_D2,weight_D3,weight_D4,weight_D5,weight_D6,weight_D7
arithmetic,374,0.0,a2c_pointer,2,core_learning_training_aware,0.7548467816704378,0.7548467816704378,75.48467816704378,0.25,0.1,0.15,0.05,0.1,0.2,0.15
geometric,375,1.0,full,1,core_learning_training_aware,0.6952002757021678,0.6952002757021678,69.52002757021678,0.25,0.1,0.15,0.05,0.15,0.1,0.2
arithmetic,375,1.0,full,1,core_learning_training_aware,0.7341077633091473,0.7341077633091473,73.41077633091473,0.25,0.1,0.15,0.05,0.15,0.1,0.2
geometric,375,0.0,traditional_ppo,3,core_learning_training_aware,0.4375768516223814,0.4375768516223814,43.75768516223814,0.25,0.1,0.15,0.05,0.15,0.1,0.2
arithmetic,375,0.0,traditional_ppo,3,core_learning_training_aware,0.5285209939353444,0.5285209939353444,52.85209939353444,0.25,0.1,0.15,0.05,0.15,0.1,0.2
geometric,375,0.0,a2c_pointer,2,core_learning_training_aware,0.6944016499221487,0.6944016499221487,69.44016499221487,0.25,0.1,0.15,0.05,0.15,0.1,0.2
arithmetic,375,0.0,a2c_pointer,2,core_learning_training_aware,0.7308753525840112,0.7308753525840112,73.08753525840112,0.25,0.1,0.15,0.05,0.15,0.1,0.2
geometric,376,1.0,full,1,core_learning_training_aware,0.6959360690661575,0.6959360690661575,69.59360690661575,0.25,0.1,0.15,0.05,0.15,0.15,0.15
arithmetic,376,1.0,full,1,core_learning_training_aware,0.7351398631561541,0.7351398631561541,73.51398631561541,0.25,0.1,0.15,0.05,0.15,0.15,0.15
geometric,376,0.0,traditional_ppo,3,core_learning_training_aware,0.47646804125525344,0.47646804125525344,47.64680412552534,0.25,0.1,0.15,0.05,0.15,0.15,0.15
arithmetic,376,0.0,traditional_ppo,3,core_learning_training_aware,0.5688506066041793,0.5688506066041793,56.88506066041793,0.25,0.1,0.15,0.05,0.15,0.15,0.15
geometric,376,0.0,a2c_pointer,2,core_learning_training_aware,0.6952518560840104,0.6952518560840104,69.52518560840105,0.25,0.1,0.15,0.05,0.15,0.15,0.15
arithmetic,376,0.0,a2c_pointer,2,core_learning_training_aware,0.7320479759252053,0.7320479759252053,73.20479759252053,0.25,0.1,0.15,0.05,0.15,0.15,0.15
geometric,377,1.0,full,1,core_learning_training_aware,0.6966726411868499,0.6966726411868499,69.667264118685,0.25,0.1,0.15,0.05,0.15,0.2,0.1
arithmetic,377,1.0,full,1,core_learning_training_aware,0.7361719630031607,0.7361719630031607,73.61719630031607,0.25,0.1,0.15,0.05,0.15,0.2,0.1
geometric,377,0.0,traditional_ppo,3,core_learning_training_aware,0.5188158228569468,0.5188158228569468,51.881582285694684,0.25,0.1,0.15,0.05,0.15,0.2,0.1
arithmetic,377,0.0,traditional_ppo,3,core_learning_training_aware,0.6091802192730142,0.6091802192730142,60.918021927301425,0.25,0.1,0.15,0.05,0.15,0.2,0.1
geometric,377,0.0,a2c_pointer,2,core_learning_training_aware,0.6961031032147662,0.6961031032147662,69.61031032147662,0.25,0.1,0.15,0.05,0.15,0.2,0.1
arithmetic,377,0.0,a2c_pointer,2,core_learning_training_aware,0.7332205992663993,0.7332205992663993,73.32205992663992,0.25,0.1,0.15,0.05,0.15,0.2,0.1
geometric,378,1.0,full,1,core_learning_training_aware,0.7406824120604182,0.7406824120604182,74.06824120604182,0.25,0.1,0.15,0.1,0.05,0.15,0.2
arithmetic,378,1.0,full,1,core_learning_training_aware,0.7788988855622108,0.7788988855622108,77.88988855622108,0.25,0.1,0.15,0.1,0.05,0.15,0.2
geometric,378,0.0,traditional_ppo,3,core_learning_training_aware,0.45636930606359116,0.45636930606359116,45.636930606359115,0.25,0.1,0.15,0.1,0.05,0.15,0.2
arithmetic,378,0.0,traditional_ppo,3,core_learning_training_aware,0.5617090824207227,0.5617090824207227,56.17090824207227,0.25,0.1,0.15,0.1,0.05,0.15,0.2
geometric,378,0.0,a2c_pointer,2,core_learning_training_aware,0.7374274809856419,0.7374274809856419,73.74274809856419,0.25,0.1,0.15,0.1,0.05,0.15,0.2
arithmetic,378,0.0,a2c_pointer,2,core_learning_training_aware,0.7733053385990277,0.7733053385990277,77.33053385990277,0.25,0.1,0.15,0.1,0.05,0.15,0.2
geometric,379,1.0,full,1,core_learning_training_aware,0.741466343285226,0.741466343285226,74.1466343285226,0.25,0.1,0.15,0.1,0.05,0.2,0.15
arithmetic,379,1.0,full,1,core_learning_training_aware,0.7799309854092175,0.7799309854092175,77.99309854092175,0.25,0.1,0.15,0.1,0.05,0.2,0.15
geometric,379,0.0,traditional_ppo,3,core_learning_training_aware,0.496930741521009,0.496930741521009,49.693074152100905,0.25,0.1,0.15,0.1,0.05,0.2,0.15
arithmetic,379,0.0,traditional_ppo,3,core_learning_training_aware,0.6020386950895578,0.6020386950895578,60.203869508955776,0.25,0.1,0.15,0.1,0.05,0.2,0.15
geometric,379,0.0,a2c_pointer,2,core_learning_training_aware,0.738330366784272,0.738330366784272,73.8330366784272,0.25,0.1,0.15,0.1,0.05,0.2,0.15
arithmetic,379,0.0,a2c_pointer,2,core_learning_training_aware,0.7744779619402219,0.7744779619402219,77.44779619402219,0.25,0.1,0.15,0.1,0.05,0.2,0.15
geometric,380,1.0,full,1,core_learning_training_aware,0.7163624294859751,0.7163624294859751,71.63624294859751,0.25,0.1,0.15,0.1,0.1,0.1,0.2
arithmetic,380,1.0,full,1,core_learning_training_aware,0.7548830395684658,0.7548830395684658,75.48830395684658,0.25,0.1,0.15,0.1,0.1,0.1,0.2
geometric,380,0.0,traditional_ppo,3,core_learning_training_aware,0.44641608096172747,0.44641608096172747,44.641608096172746,0.25,0.1,0.15,0.1,0.1,0.1,0.2
arithmetic,380,0.0,traditional_ppo,3,core_learning_training_aware,0.5441237254251294,0.5441237254251294,54.41237254251294,0.25,0.1,0.15,0.1,0.1,0.1,0.2
geometric,380,0.0,a2c_pointer,2,core_learning_training_aware,0.7143840889356726,0.7143840889356726,71.43840889356726,0.25,0.1,0.15,0.1,0.1,0.1,0.2
arithmetic,380,0.0,a2c_pointer,2,core_learning_training_aware,0.7505065328537952,0.7505065328537952,75.05065328537952,0.25,0.1,0.15,0.1,0.1,0.1,0.2
geometric,381,1.0,full,1,core_learning_training_aware,0.7171206206723851,0.7171206206723851,71.71206206723852,0.25,0.1,0.15,0.1,0.1,0.15,0.15
arithmetic,381,1.0,full,1,core_learning_training_aware,0.7559151394154726,0.7559151394154726,75.59151394154726,0.25,0.1,0.15,0.1,0.1,0.15,0.15
geometric,381,0.0,traditional_ppo,3,core_learning_training_aware,0.486092888351047,0.486092888351047,48.6092888351047,0.25,0.1,0.15,0.1,0.1,0.15,0.15
arithmetic,381,0.0,traditional_ppo,3,core_learning_training_aware,0.5844533380939644,0.5844533380939644,58.44533380939644,0.25,0.1,0.15,0.1,0.1,0.15,0.15
geometric,381,0.0,a2c_pointer,2,core_learning_training_aware,0.7152587610428272,0.7152587610428272,71.52587610428272,0.25,0.1,0.15,0.1,0.1,0.15,0.15
arithmetic,381,0.0,a2c_pointer,2,core_learning_training_aware,0.7516791561949893,0.7516791561949893,75.16791561949893,0.25,0.1,0.15,0.1,0.1,0.15,0.15
geometric,382,1.0,full,1,core_learning_training_aware,0.7178796143211403,0.7178796143211403,71.78796143211403,0.25,0.1,0.15,0.1,0.1,0.2,0.1
arithmetic,382,1.0,full,1,core_learning_training_aware,0.7569472392624794,0.7569472392624794,75.69472392624795,0.25,0.1,0.15,0.1,0.1,0.2,0.1
geometric,382,0.0,traditional_ppo,3,core_learning_training_aware,0.5292961122646497,0.5292961122646497,52.92961122646497,0.25,0.1,0.15,0.1,0.1,0.2,0.1
arithmetic,382,0.0,traditional_ppo,3,core_learning_training_aware,0.6247829507627995,0.6247829507627995,62.478295076279956,0.25,0.1,0.15,0.1,0.1,0.2,0.1
geometric,382,0.0,a2c_pointer,2,core_learning_training_aware,0.7161345040743021,0.7161345040743021,71.61345040743021,0.25,0.1,0.15,0.1,0.1,0.2,0.1
arithmetic,382,0.0,a2c_pointer,2,core_learning_training_aware,0.7528517795361837,0.7528517795361837,75.28517795361836,0.25,0.1,0.15,0.1,0.1,0.2,0.1
geometric,383,1.0,full,1,core_learning_training_aware,0.6928409828869925,0.6928409828869925,69.28409828869924,0.25,0.1,0.15,0.1,0.15,0.05,0.2
arithmetic,383,1.0,full,1,core_learning_training_aware,0.730867193574721,0.730867193574721,73.08671935747209,0.25,0.1,0.15,0.1,0.15,0.05,0.2
geometric,383,0.0,traditional_ppo,3,core_learning_training_aware,0.4366799315672177,0.4366799315672177,43.66799315672177,0.25,0.1,0.15,0.1,0.15,0.05,0.2
arithmetic,383,0.0,traditional_ppo,3,core_learning_training_aware,0.526538368429536,0.526538368429536,52.6538368429536,0.25,0.1,0.15,0.1,0.15,0.05,0.2
geometric,383,0.0,a2c_pointer,2,core_learning_training_aware,0.6920607648664339,0.6920607648664339,69.20607648664338,0.25,0.1,0.15,0.1,0.15,0.05,0.2
arithmetic,383,0.0,a2c_pointer,2,core_learning_training_aware,0.7277077271085627,0.7277077271085627,72.77077271085626,0.25,0.1,0.15,0.1,0.15,0.05,0.2
geometric,384,1.0,full,1,core_learning_training_aware,0.6935742791978914,0.6935742791978914,69.35742791978913,0.25,0.1,0.15,0.1,0.15,0.1,0.15
arithmetic,384,1.0,full,1,core_learning_training_aware,0.7318992934217277,0.7318992934217277,73.18992934217276,0.25,0.1,0.15,0.1,0.15,0.1,0.15
geometric,384,0.0,traditional_ppo,3,core_learning_training_aware,0.4754914042593476,0.4754914042593476,47.54914042593476,0.25,0.1,0.15,0.1,0.15,0.1,0.15
arithmetic,384,0.0,traditional_ppo,3,core_learning_training_aware,0.5668679810983711,0.5668679810983711,56.68679810983711,0.25,0.1,0.15,0.1,0.15,0.1,0.15
geometric,384,0.0,a2c_pointer,2,core_learning_training_aware,0.6929081049134197,0.6929081049134197,69.29081049134197,0.25,0.1,0.15,0.1,0.15,0.1,0.15
arithmetic,384,0.0,a2c_pointer,2,core_learning_training_aware,0.7288803504497567,0.7288803504497567,72.88803504497568,0.25,0.1,0.15,0.1,0.15,0.1,0.15
geometric,385,1.0,full,1,core_learning_training_aware,0.6943083516226358,0.6943083516226358,69.43083516226358,0.25,0.1,0.15,0.1,0.15,0.15,0.1
arithmetic,385,1.0,full,1,core_learning_training_aware,0.7329313932687344,0.7329313932687344,73.29313932687343,0.25,0.1,0.15,0.1,0.15,0.15,0.1
geometric,385,0.0,traditional_ppo,3,core_learning_training_aware,0.5177523837953708,0.5177523837953708,51.77523837953708,0.25,0.1,0.15,0.1,0.15,0.15,0.1
arithmetic,385,0.0,traditional_ppo,3,core_learning_training_aware,0.6071975937672061,0.6071975937672061,60.7197593767206,0.25,0.1,0.15,0.1,0.15,0.15,0.1
geometric,385,0.0,a2c_pointer,2,core_learning_training_aware,0.6937564824201081,0.6937564824201081,69.37564824201081,0.25,0.1,0.15,0.1,0.15,0.15,0.1
arithmetic,385,0.0,a2c_pointer,2,core_learning_training_aware,0.7300529737909509,0.7300529737909509,73.0052973790951,0.25,0.1,0.15,0.1,0.15,0.15,0.1
geometric,386,1.0,full,1,core_learning_training_aware,0.6950432009826573,0.6950432009826573,69.50432009826572,0.25,0.1,0.15,0.1,0.15,0.2,0.05
arithmetic,386,1.0,full,1,core_learning_training_aware,0.733963493115741,0.733963493115741,73.3963493115741,0.25,0.1,0.15,0.1,0.15,0.2,0.05
geometric,386,0.0,traditional_ppo,3,core_learning_training_aware,0.563769457290918,0.563769457290918,56.3769457290918,0.25,0.1,0.15,0.1,0.15,0.2,0.05
arithmetic,386,0.0,traditional_ppo,3,core_learning_training_aware,0.6475272064360412,0.6475272064360412,64.75272064360412,0.25,0.1,0.15,0.1,0.15,0.2,0.05
geometric,386,0.0,a2c_pointer,2,core_learning_training_aware,0.6946058986567358,0.6946058986567358,69.46058986567358,0.25,0.1,0.15,0.1,0.15,0.2,0.05
arithmetic,386,0.0,a2c_pointer,2,core_learning_training_aware,0.7312255971321451,0.7312255971321451,73.12255971321451,0.25,0.1,0.15,0.1,0.15,0.2,0.05
geometric,387,1.0,full,1,core_learning_training_aware,0.7381687670660518,0.7381687670660518,73.81687670660519,0.25,0.1,0.15,0.15,0.05,0.1,0.2
arithmetic,387,1.0,full,1,core_learning_training_aware,0.7756583158277843,0.7756583158277843,77.56583158277843,0.25,0.1,0.15,0.15,0.05,0.1,0.2
geometric,387,0.0,traditional_ppo,3,core_learning_training_aware,0.4554338663079186,0.4554338663079186,45.54338663079186,0.25,0.1,0.15,0.15,0.05,0.1,0.2
arithmetic,387,0.0,traditional_ppo,3,core_learning_training_aware,0.5597264569149145,0.5597264569149145,55.97264569149145,0.25,0.1,0.15,0.15,0.05,0.1,0.2
geometric,387,0.0,a2c_pointer,2,core_learning_training_aware,0.7349415523158205,0.7349415523158205,73.49415523158204,0.25,0.1,0.15,0.15,0.05,0.1,0.2
arithmetic,387,0.0,a2c_pointer,2,core_learning_training_aware,0.7701377131235793,0.7701377131235793,77.01377131235793,0.25,0.1,0.15,0.15,0.05,0.1,0.2
geometric,388,1.0,full,1,core_learning_training_aware,0.7389500378728895,0.7389500378728895,73.89500378728894,0.25,0.1,0.15,0.15,0.05,0.15,0.15
arithmetic,388,1.0,full,1,core_learning_training_aware,0.776690415674791,0.776690415674791,77.6690415674791,0.25,0.1,0.15,0.15,0.05,0.15,0.15
geometric,388,0.0,traditional_ppo,3,core_learning_training_aware,0.49591216125003473,0.49591216125003473,49.59121612500347,0.25,0.1,0.15,0.15,0.05,0.15,0.15
arithmetic,388,0.0,traditional_ppo,3,core_learning_training_aware,0.6000560695837495,0.6000560695837495,60.00560695837495,0.25,0.1,0.15,0.15,0.05,0.15,0.15
geometric,388,0.0,a2c_pointer,2,core_learning_training_aware,0.7358413944121881,0.7358413944121881,73.58413944121881,0.25,0.1,0.15,0.15,0.05,0.15,0.15
arithmetic,388,0.0,a2c_pointer,2,core_learning_training_aware,0.7713103364647733,0.7713103364647733,77.13103364647733,0.25,0.1,0.15,0.15,0.05,0.15,0.15
geometric,389,1.0,full,1,core_learning_training_aware,0.7397321355693233,0.7397321355693233,73.97321355693232,0.25,0.1,0.15,0.15,0.05,0.2,0.1
arithmetic,389,1.0,full,1,core_learning_training_aware,0.7777225155217975,0.7777225155217975,77.77225155217975,0.25,0.1,0.15,0.15,0.05,0.2,0.1
geometric,389,0.0,traditional_ppo,3,core_learning_training_aware,0.5399881077561504,0.5399881077561504,53.998810775615034,0.25,0.1,0.15,0.15,0.05,0.2,0.1
arithmetic,389,0.0,traditional_ppo,3,core_learning_training_aware,0.6403856822525844,0.6403856822525844,64.03856822525844,0.25,0.1,0.15,0.15,0.05,0.2,0.1
geometric,389,0.0,a2c_pointer,2,core_learning_training_aware,0.7367423382503143,0.7367423382503143,73.67423382503144,0.25,0.1,0.15,0.15,0.05,0.2,0.1
arithmetic,389,0.0,a2c_pointer,2,core_learning_training_aware,0.7724829598059673,0.7724829598059673,77.24829598059672,0.25,0.1,0.15,0.15,0.05,0.2,0.1
geometric,390,1.0,full,1,core_learning_training_aware,0.7139313189239995,0.7139313189239995,71.39313189239995,0.25,0.1,0.15,0.15,0.1,0.05,0.2
arithmetic,390,1.0,full,1,core_learning_training_aware,0.7516424698340394,0.7516424698340394,75.16424698340394,0.25,0.1,0.15,0.15,0.1,0.05,0.2
geometric,390,0.0,traditional_ppo,3,core_learning_training_aware,0.4455010427587749,0.4455010427587749,44.55010427587749,0.25,0.1,0.15,0.15,0.1,0.05,0.2
arithmetic,390,0.0,traditional_ppo,3,core_learning_training_aware,0.5421410999193211,0.5421410999193211,54.21410999193211,0.25,0.1,0.15,0.15,0.1,0.05,0.2
geometric,390,0.0,a2c_pointer,2,core_learning_training_aware,0.7119758414350834,0.7119758414350834,71.19758414350834,0.25,0.1,0.15,0.15,0.1,0.05,0.2
arithmetic,390,0.0,a2c_pointer,2,core_learning_training_aware,0.7473389073783466,0.7473389073783466,74.73389073783466,0.25,0.1,0.15,0.15,0.1,0.05,0.2
geometric,391,1.0,full,1,core_learning_training_aware,0.7146869370460983,0.7146869370460983,71.46869370460983,0.25,0.1,0.15,0.15,0.1,0.1,0.15
arithmetic,391,1.0,full,1,core_learning_training_aware,0.7526745696810462,0.7526745696810462,75.26745696810463,0.25,0.1,0.15,0.15,0.1,0.1,0.15
geometric,391,0.0,traditional_ppo,3,core_learning_training_aware,0.48509652289291544,0.48509652289291544,48.509652289291544,0.25,0.1,0.15,0.15,0.1,0.1,0.15
arithmetic,391,0.0,traditional_ppo,3,core_learning_training_aware,0.5824707125881562,0.5824707125881562,58.247071258815616,0.25,0.1,0.15,0.15,0.1,0.1,0.15
geometric,391,0.0,a2c_pointer,2,core_learning_training_aware,0.712847564950649,0.712847564950649,71.28475649506491,0.25,0.1,0.15,0.15,0.1,0.1,0.15
arithmetic,391,0.0,a2c_pointer,2,core_learning_training_aware,0.7485115307195408,0.7485115307195408,74.85115307195407,0.25,0.1,0.15,0.15,0.1,0.1,0.15
geometric,392,1.0,full,1,core_learning_training_aware,0.7154433549072354,0.7154433549072354,71.54433549072354,0.25,0.1,0.15,0.15,0.1,0.15,0.1
arithmetic,392,1.0,full,1,core_learning_training_aware,0.7537066695280528,0.7537066695280528,75.37066695280528,0.25,0.1,0.15,0.15,0.1,0.15,0.1
geometric,392,0.0,traditional_ppo,3,core_learning_training_aware,0.5282111913040226,0.5282111913040226,52.82111913040226,0.25,0.1,0.15,0.15,0.1,0.15,0.1
arithmetic,392,0.0,traditional_ppo,3,core_learning_training_aware,0.6228003252569911,0.6228003252569911,62.28003252569911,0.25,0.1,0.15,0.15,0.1,0.15,0.1
geometric,392,0.0,a2c_pointer,2,core_learning_training_aware,0.7137203557803613,0.7137203557803613,71.37203557803613,0.25,0.1,0.15,0.15,0.1,0.15,0.1
arithmetic,392,0.0,a2c_pointer,2,core_learning_training_aware,0.7496841540607349,0.7496841540607349,74.96841540607349,0.25,0.1,0.15,0.15,0.1,0.15,0.1
geometric,393,1.0,full,1,core_learning_training_aware,0.7162005733538471,0.7162005733538471,71.62005733538471,0.25,0.1,0.15,0.15,0.1,0.2,0.05
arithmetic,393,1.0,full,1,core_learning_training_aware,0.7547387693750596,0.7547387693750596,75.47387693750596,0.25,0.1,0.15,0.15,0.1,0.2,0.05
geometric,393,0.0,traditional_ppo,3,core_learning_training_aware,0.5751578282914332,0.5751578282914332,57.515782829143326,0.25,0.1,0.15,0.15,0.1,0.2,0.05
arithmetic,393,0.0,traditional_ppo,3,core_learning_training_aware,0.6631299379258263,0.6631299379258263,66.31299379258263,0.25,0.1,0.15,0.15,0.1,0.2,0.05
geometric,393,0.0,a2c_pointer,2,core_learning_training_aware,0.7145942152310099,0.7145942152310099,71.45942152310099,0.25,0.1,0.15,0.15,0.1,0.2,0.05
arithmetic,393,0.0,a2c_pointer,2,core_learning_training_aware,0.750856777401929,0.750856777401929,75.0856777401929,0.25,0.1,0.15,0.15,0.1,0.2,0.05
geometric,394,1.0,full,1,core_learning_training_aware,0.6912205045074984,0.6912205045074984,69.12205045074984,0.25,0.1,0.15,0.15,0.15,0.05,0.15
arithmetic,394,1.0,full,1,core_learning_training_aware,0.7286587236873012,0.7286587236873012,72.86587236873012,0.25,0.1,0.15,0.15,0.15,0.05,0.15
geometric,394,0.0,traditional_ppo,3,core_learning_training_aware,0.47451676911821306,0.47451676911821306,47.45167691182131,0.25,0.1,0.15,0.15,0.15,0.05,0.15
arithmetic,394,0.0,traditional_ppo,3,core_learning_training_aware,0.5648853555925628,0.5648853555925628,56.48853555925628,0.25,0.1,0.15,0.15,0.15,0.05,0.15
geometric,394,0.0,a2c_pointer,2,core_learning_training_aware,0.6905722547207288,0.6905722547207288,69.05722547207289,0.25,0.1,0.15,0.15,0.15,0.05,0.15
arithmetic,394,0.0,a2c_pointer,2,core_learning_training_aware,0.7257127249743082,0.7257127249743082,72.57127249743081,0.25,0.1,0.15,0.15,0.15,0.05,0.15
geometric,395,1.0,full,1,core_learning_training_aware,0.691952085719483,0.691952085719483,69.1952085719483,0.25,0.1,0.15,0.15,0.15,0.1,0.1
arithmetic,395,1.0,full,1,core_learning_training_aware,0.729690823534308,0.729690823534308,72.9690823534308,0.25,0.1,0.15,0.15,0.15,0.1,0.1
geometric,395,0.0,traditional_ppo,3,core_learning_training_aware,0.5166911245104859,0.5166911245104859,51.66911245104859,0.25,0.1,0.15,0.15,0.15,0.1,0.1
arithmetic,395,0.0,traditional_ppo,3,core_learning_training_aware,0.6052149682613979,0.6052149682613979,60.52149682613979,0.25,0.1,0.15,0.15,0.15,0.1,0.1
geometric,395,0.0,a2c_pointer,2,core_learning_training_aware,0.6914177722770883,0.6914177722770883,69.14177722770883,0.25,0.1,0.15,0.15,0.15,0.1,0.1
arithmetic,395,0.0,a2c_pointer,2,core_learning_training_aware,0.7268853483155024,0.7268853483155024,72.68853483155024,0.25,0.1,0.15,0.15,0.15,0.1,0.1
geometric,396,1.0,full,1,core_learning_training_aware,0.6926844412300686,0.6926844412300686,69.26844412300686,0.25,0.1,0.15,0.15,0.15,0.15,0.05
arithmetic,396,1.0,full,1,core_learning_training_aware,0.7307229233813146,0.7307229233813146,73.07229233813146,0.25,0.1,0.15,0.15,0.15,0.15,0.05
geometric,396,0.0,traditional_ppo,3,core_learning_training_aware,0.5626138748352689,0.5626138748352689,56.26138748352689,0.25,0.1,0.15,0.15,0.15,0.15,0.05
arithmetic,396,0.0,traditional_ppo,3,core_learning_training_aware,0.6455445809302329,0.6455445809302329,64.5544580930233,0.25,0.1,0.15,0.15,0.15,0.15,0.05
geometric,396,0.0,a2c_pointer,2,core_learning_training_aware,0.6922643250617433,0.6922643250617433,69.22643250617433,0.25,0.1,0.15,0.15,0.15,0.15,0.05
arithmetic,396,0.0,a2c_pointer,2,core_learning_training_aware,0.7280579716566965,0.7280579716566965,72.80579716566965,0.25,0.1,0.15,0.15,0.15,0.15,0.05
geometric,397,1.0,full,1,core_learning_training_aware,0.7408844042135602,0.7408844042135602,74.08844042135601,0.25,0.1,0.2,0.05,0.05,0.15,0.2
