aggregation,grid_id,is_first,model,rank,score_0_to_100,weight_D1,weight_D2,weight_D3,weight_D4,weight_D5,weight_D6,weight_D7
arithmetic,41,0.0,traditional_ppo,3,60.94378299305168,0.2,0.1,0.2,0.1,0.15,0.15,0.1
geometric,41,0.0,a2c_pointer,2,68.6890614919485,0.2,0.1,0.2,0.1,0.15,0.15,0.1
arithmetic,41,0.0,a2c_pointer,2,71.8262164218725,0.2,0.1,0.2,0.1,0.15,0.15,0.1
geometric,42,1.0,full,1,69.67579268019163,0.2,0.1,0.2,0.1,0.15,0.2,0.05
arithmetic,42,1.0,full,1,73.25836569598792,0.2,0.1,0.2,0.1,0.15,0.2,0.05
geometric,42,0.0,traditional_ppo,3,0.0,0.2,0.1,0.2,0.1,0.15,0.2,0.05
arithmetic,42,0.0,traditional_ppo,3,65.77160662901042,0.2,0.1,0.2,0.1,0.15,0.2,0.05
geometric,42,0.0,a2c_pointer,2,68.91426885360494,0.2,0.1,0.2,0.1,0.15,0.2,0.05
arithmetic,42,0.0,a2c_pointer,2,72.11937225717104,0.2,0.1,0.2,0.1,0.15,0.2,0.05
geometric,43,1.0,full,1,73.04268359922827,0.2,0.1,0.2,0.15,0.05,0.1,0.2
arithmetic,43,1.0,full,1,76.26781459247727,0.2,0.1,0.2,0.15,0.05,0.1,0.2
geometric,43,0.0,traditional_ppo,3,0.0,0.2,0.1,0.2,0.15,0.05,0.1,0.2
arithmetic,43,0.0,traditional_ppo,3,54.102939106951276,0.2,0.1,0.2,0.15,0.05,0.1,0.2
geometric,43,0.0,a2c_pointer,2,71.69459633967257,0.2,0.1,0.2,0.15,0.05,0.1,0.2
arithmetic,43,0.0,a2c_pointer,2,74.55917747131807,0.2,0.1,0.2,0.15,0.05,0.1,0.2
geometric,44,1.0,full,1,73.24366195612069,0.2,0.1,0.2,0.15,0.05,0.15,0.15
arithmetic,44,1.0,full,1,76.52583955422895,0.2,0.1,0.2,0.15,0.05,0.15,0.15
geometric,44,0.0,traditional_ppo,3,0.0,0.2,0.1,0.2,0.15,0.05,0.15,0.15
arithmetic,44,0.0,traditional_ppo,3,58.93076274291003,0.2,0.1,0.2,0.15,0.05,0.15,0.15
geometric,44,0.0,a2c_pointer,2,71.9296577968534,0.2,0.1,0.2,0.15,0.05,0.15,0.15
arithmetic,44,0.0,a2c_pointer,2,74.85233330661659,0.2,0.1,0.2,0.15,0.05,0.15,0.15
geometric,45,1.0,full,1,73.4451933088499,0.2,0.1,0.2,0.15,0.05,0.2,0.1
arithmetic,45,1.0,full,1,76.78386451598061,0.2,0.1,0.2,0.15,0.05,0.2,0.1
geometric,45,0.0,traditional_ppo,3,0.0,0.2,0.1,0.2,0.15,0.05,0.2,0.1
arithmetic,45,0.0,traditional_ppo,3,63.75858637886878,0.2,0.1,0.2,0.15,0.05,0.2,0.1
geometric,45,0.0,a2c_pointer,2,72.16548993817887,0.2,0.1,0.2,0.15,0.05,0.2,0.1
arithmetic,45,0.0,a2c_pointer,2,75.1454891419151,0.2,0.1,0.2,0.15,0.05,0.2,0.1
geometric,46,1.0,full,1,70.7202578055272,0.2,0.1,0.2,0.15,0.1,0.05,0.2
arithmetic,46,1.0,full,1,73.97098148480177,0.2,0.1,0.2,0.15,0.1,0.05,0.2
geometric,46,0.0,traditional_ppo,3,0.0,0.2,0.1,0.2,0.15,0.1,0.05,0.2
arithmetic,46,0.0,traditional_ppo,3,52.44770922581669,0.2,0.1,0.2,0.15,0.1,0.05,0.2
geometric,46,0.0,a2c_pointer,2,69.61886651942977,0.2,0.1,0.2,0.15,0.1,0.05,0.2
arithmetic,46,0.0,a2c_pointer,2,72.50358792686569,0.2,0.1,0.2,0.15,0.1,0.05,0.2
geometric,47,1.0,full,1,70.91484596292223,0.2,0.1,0.2,0.15,0.1,0.1,0.15
arithmetic,47,1.0,full,1,74.22900644655344,0.2,0.1,0.2,0.15,0.1,0.1,0.15
geometric,47,0.0,traditional_ppo,3,0.0,0.2,0.1,0.2,0.15,0.1,0.1,0.15
arithmetic,47,0.0,traditional_ppo,3,57.275532861775446,0.2,0.1,0.2,0.15,0.1,0.1,0.15
geometric,47,0.0,a2c_pointer,2,69.84712238593615,0.2,0.1,0.2,0.15,0.1,0.1,0.15
arithmetic,47,0.0,a2c_pointer,2,72.79674376216421,0.2,0.1,0.2,0.15,0.1,0.1,0.15
geometric,48,1.0,full,1,71.10996953339654,0.2,0.1,0.2,0.15,0.1,0.15,0.1
arithmetic,48,1.0,full,1,74.48703140830514,0.2,0.1,0.2,0.15,0.1,0.15,0.1
geometric,48,0.0,traditional_ppo,3,0.0,0.2,0.1,0.2,0.15,0.1,0.15,0.1
arithmetic,48,0.0,traditional_ppo,3,62.1033564977342,0.2,0.1,0.2,0.15,0.1,0.15,0.1
geometric,48,0.0,a2c_pointer,2,70.07612662344019,0.2,0.1,0.2,0.15,0.1,0.15,0.1
arithmetic,48,0.0,a2c_pointer,2,73.08989959746275,0.2,0.1,0.2,0.15,0.1,0.15,0.1
geometric,49,1.0,full,1,71.30562999014955,0.2,0.1,0.2,0.15,0.1,0.2,0.05
arithmetic,49,1.0,full,1,74.74505637005682,0.2,0.1,0.2,0.15,0.1,0.2,0.05
geometric,49,0.0,traditional_ppo,3,0.0,0.2,0.1,0.2,0.15,0.1,0.2,0.05
arithmetic,49,0.0,traditional_ppo,3,66.93118013369296,0.2,0.1,0.2,0.15,0.1,0.2,0.05
geometric,49,0.0,a2c_pointer,2,70.30588168558816,0.2,0.1,0.2,0.15,0.1,0.2,0.05
arithmetic,49,0.0,a2c_pointer,2,73.38305543276128,0.2,0.1,0.2,0.15,0.1,0.2,0.05
geometric,50,1.0,full,1,68.66007574768373,0.2,0.1,0.2,0.15,0.15,0.05,0.15
arithmetic,50,1.0,full,1,71.93217333887796,0.2,0.1,0.2,0.15,0.15,0.05,0.15
geometric,50,0.0,traditional_ppo,3,0.0,0.2,0.1,0.2,0.15,0.15,0.05,0.15
arithmetic,50,0.0,traditional_ppo,3,55.62030298064086,0.2,0.1,0.2,0.15,0.15,0.05,0.15
geometric,50,0.0,a2c_pointer,2,67.8248813496977,0.2,0.1,0.2,0.15,0.15,0.05,0.15
arithmetic,50,0.0,a2c_pointer,2,70.74115421771185,0.2,0.1,0.2,0.15,0.15,0.05,0.15
geometric,51,1.0,full,1,68.84899527429356,0.2,0.1,0.2,0.15,0.15,0.1,0.1
arithmetic,51,1.0,full,1,72.19019830062963,0.2,0.1,0.2,0.15,0.15,0.1,0.1
geometric,51,0.0,traditional_ppo,3,0.0,0.2,0.1,0.2,0.15,0.15,0.1,0.1
arithmetic,51,0.0,traditional_ppo,3,60.44812661659961,0.2,0.1,0.2,0.15,0.15,0.1,0.1
geometric,51,0.0,a2c_pointer,2,68.04725536750574,0.2,0.1,0.2,0.15,0.15,0.1,0.1
arithmetic,51,0.0,a2c_pointer,2,71.03431005301037,0.2,0.1,0.2,0.15,0.15,0.1,0.1
geometric,52,1.0,full,1,69.03843461663539,0.2,0.1,0.2,0.15,0.15,0.15,0.05
arithmetic,52,1.0,full,1,72.44822326238132,0.2,0.1,0.2,0.15,0.15,0.15,0.05
geometric,52,0.0,traditional_ppo,3,0.0,0.2,0.1,0.2,0.15,0.15,0.15,0.05
arithmetic,52,0.0,traditional_ppo,3,65.27595025255837,0.2,0.1,0.2,0.15,0.15,0.15,0.05
geometric,52,0.0,a2c_pointer,2,68.27035847179077,0.2,0.1,0.2,0.15,0.15,0.15,0.05
arithmetic,52,0.0,a2c_pointer,2,71.32746588830891,0.2,0.1,0.2,0.15,0.15,0.15,0.05
geometric,53,1.0,full,1,74.24497856332795,0.2,0.1,0.25,0.05,0.05,0.15,0.2
arithmetic,53,1.0,full,1,77.6939818905644,0.2,0.1,0.25,0.05,0.05,0.15,0.2
geometric,53,0.0,traditional_ppo,3,0.0,0.2,0.1,0.25,0.05,0.05,0.15,0.2
arithmetic,53,0.0,traditional_ppo,3,54.91211292946714,0.2,0.1,0.25,0.05,0.05,0.15,0.2
geometric,53,0.0,a2c_pointer,2,73.05810850090876,0.2,0.1,0.25,0.05,0.05,0.15,0.2
arithmetic,53,0.0,a2c_pointer,2,76.14897225549747,0.2,0.1,0.25,0.05,0.05,0.15,0.2
geometric,54,1.0,full,1,74.44926505807177,0.2,0.1,0.25,0.05,0.05,0.2,0.15
arithmetic,54,1.0,full,1,77.9520068523161,0.2,0.1,0.25,0.05,0.05,0.2,0.15
geometric,54,0.0,traditional_ppo,3,0.0,0.2,0.1,0.25,0.05,0.05,0.2,0.15
arithmetic,54,0.0,traditional_ppo,3,59.73993656542591,0.2,0.1,0.25,0.05,0.05,0.2,0.15
geometric,54,0.0,a2c_pointer,2,73.2976404366454,0.2,0.1,0.25,0.05,0.05,0.2,0.15
arithmetic,54,0.0,a2c_pointer,2,76.44212809079602,0.2,0.1,0.25,0.05,0.05,0.2,0.15
geometric,55,1.0,full,1,71.8843252470514,0.2,0.1,0.25,0.05,0.1,0.1,0.2
arithmetic,55,1.0,full,1,75.39714878288892,0.2,0.1,0.25,0.05,0.1,0.1,0.2
geometric,55,0.0,traditional_ppo,3,0.0,0.2,0.1,0.25,0.05,0.1,0.1,0.2
arithmetic,55,0.0,traditional_ppo,3,53.25688304833256,0.2,0.1,0.25,0.05,0.1,0.1,0.2
geometric,55,0.0,a2c_pointer,2,70.94290174658947,0.2,0.1,0.25,0.05,0.1,0.1,0.2
arithmetic,55,0.0,a2c_pointer,2,74.09338271104512,0.2,0.1,0.25,0.05,0.1,0.1,0.2
geometric,56,1.0,full,1,72.08211635853,0.2,0.1,0.25,0.05,0.1,0.15,0.15
arithmetic,56,1.0,full,1,75.6551737446406,0.2,0.1,0.25,0.05,0.1,0.15,0.15
geometric,56,0.0,traditional_ppo,3,0.0,0.2,0.1,0.25,0.05,0.1,0.15,0.15
arithmetic,56,0.0,traditional_ppo,3,58.08470668429132,0.2,0.1,0.25,0.05,0.1,0.15,0.15
geometric,56,0.0,a2c_pointer,2,71.17549866061886,0.2,0.1,0.25,0.05,0.1,0.15,0.15
arithmetic,56,0.0,a2c_pointer,2,74.38653854634364,0.2,0.1,0.25,0.05,0.1,0.15,0.15
geometric,57,1.0,full,1,72.28045169607802,0.2,0.1,0.25,0.05,0.1,0.2,0.1
arithmetic,57,1.0,full,1,75.91319870639227,0.2,0.1,0.25,0.05,0.1,0.2,0.1
geometric,57,0.0,traditional_ppo,3,0.0,0.2,0.1,0.25,0.05,0.1,0.2,0.1
arithmetic,57,0.0,traditional_ppo,3,62.91253032025007,0.2,0.1,0.25,0.05,0.1,0.2,0.1
geometric,57,0.0,a2c_pointer,2,71.40885817841952,0.2,0.1,0.25,0.05,0.1,0.2,0.1
arithmetic,57,0.0,a2c_pointer,2,74.67969438164216,0.2,0.1,0.25,0.05,0.1,0.2,0.1
geometric,58,1.0,full,1,69.59872999109734,0.2,0.1,0.25,0.05,0.15,0.05,0.2
arithmetic,58,1.0,full,1,73.10031567521341,0.2,0.1,0.25,0.05,0.15,0.05,0.2
geometric,58,0.0,traditional_ppo,3,0.0,0.2,0.1,0.25,0.05,0.15,0.05,0.2
arithmetic,58,0.0,traditional_ppo,3,51.601653167197966,0.2,0.1,0.25,0.05,0.15,0.05,0.2
geometric,58,0.0,a2c_pointer,2,68.88893528038226,0.2,0.1,0.25,0.05,0.15,0.05,0.2
arithmetic,58,0.0,a2c_pointer,2,72.03779316659275,0.2,0.1,0.25,0.05,0.15,0.05,0.2
geometric,59,1.0,full,1,69.79023224301565,0.2,0.1,0.25,0.05,0.15,0.1,0.15
arithmetic,59,1.0,full,1,73.3583406369651,0.2,0.1,0.25,0.05,0.15,0.1,0.15
geometric,59,0.0,traditional_ppo,3,0.0,0.2,0.1,0.25,0.05,0.15,0.1,0.15
arithmetic,59,0.0,traditional_ppo,3,56.42947680315673,0.2,0.1,0.25,0.05,0.15,0.1,0.15
geometric,59,0.0,a2c_pointer,2,69.11479795814843,0.2,0.1,0.25,0.05,0.15,0.1,0.15
arithmetic,59,0.0,a2c_pointer,2,72.33094900189128,0.2,0.1,0.25,0.05,0.15,0.1,0.15
geometric,60,1.0,full,1,69.98226141708463,0.2,0.1,0.25,0.05,0.15,0.15,0.1
arithmetic,60,1.0,full,1,73.61636559871678,0.2,0.1,0.25,0.05,0.15,0.15,0.1
geometric,60,0.0,traditional_ppo,3,0.0,0.2,0.1,0.25,0.05,0.15,0.15,0.1
arithmetic,60,0.0,traditional_ppo,3,61.25730043911548,0.2,0.1,0.25,0.05,0.15,0.15,0.1
geometric,60,0.0,a2c_pointer,2,69.34140116048508,0.2,0.1,0.25,0.05,0.15,0.15,0.1
arithmetic,60,0.0,a2c_pointer,2,72.62410483718979,0.2,0.1,0.25,0.05,0.15,0.15,0.1
geometric,61,1.0,full,1,70.17481896314072,0.2,0.1,0.25,0.05,0.15,0.2,0.05
arithmetic,61,1.0,full,1,73.87439056046846,0.2,0.1,0.25,0.05,0.15,0.2,0.05
geometric,61,0.0,traditional_ppo,3,0.0,0.2,0.1,0.25,0.05,0.15,0.2,0.05
arithmetic,61,0.0,traditional_ppo,3,66.08512407507425,0.2,0.1,0.25,0.05,0.15,0.2,0.05
geometric,61,0.0,a2c_pointer,2,69.56874731531272,0.2,0.1,0.25,0.05,0.15,0.2,0.05
arithmetic,61,0.0,a2c_pointer,2,72.91726067248833,0.2,0.1,0.25,0.05,0.15,0.2,0.05
geometric,62,1.0,full,1,73.56582395387703,0.2,0.1,0.25,0.1,0.05,0.1,0.2
arithmetic,62,1.0,full,1,76.88383945695783,0.2,0.1,0.25,0.1,0.05,0.1,0.2
geometric,62,0.0,traditional_ppo,3,0.0,0.2,0.1,0.25,0.1,0.05,0.1,0.2
arithmetic,62,0.0,traditional_ppo,3,54.41645655301509,0.2,0.1,0.25,0.1,0.05,0.1,0.2
geometric,62,0.0,a2c_pointer,2,72.37547955741121,0.2,0.1,0.25,0.1,0.05,0.1,0.2
arithmetic,62,0.0,a2c_pointer,2,75.35706588663535,0.2,0.1,0.25,0.1,0.05,0.1,0.2
geometric,63,1.0,full,1,73.76824174157511,0.2,0.1,0.25,0.1,0.05,0.15,0.15
arithmetic,63,1.0,full,1,77.1418644187095,0.2,0.1,0.25,0.1,0.05,0.15,0.15
geometric,63,0.0,traditional_ppo,3,0.0,0.2,0.1,0.25,0.1,0.05,0.15,0.15
arithmetic,63,0.0,traditional_ppo,3,59.24428018897385,0.2,0.1,0.25,0.1,0.05,0.15,0.15
geometric,63,0.0,a2c_pointer,2,72.61277339205847,0.2,0.1,0.25,0.1,0.05,0.15,0.15
arithmetic,63,0.0,a2c_pointer,2,75.65022172193389,0.2,0.1,0.25,0.1,0.05,0.15,0.15
geometric,64,1.0,full,1,73.97121648573169,0.2,0.1,0.25,0.1,0.05,0.2,0.1
arithmetic,64,1.0,full,1,77.39988938046118,0.2,0.1,0.25,0.1,0.05,0.2,0.1
geometric,64,0.0,traditional_ppo,3,0.0,0.2,0.1,0.25,0.1,0.05,0.2,0.1
arithmetic,64,0.0,traditional_ppo,3,64.0721038249326,0.2,0.1,0.25,0.1,0.05,0.2,0.1
geometric,64,0.0,a2c_pointer,2,72.85084523003373,0.2,0.1,0.25,0.1,0.05,0.2,0.1
arithmetic,64,0.0,a2c_pointer,2,75.9433775572324,0.2,0.1,0.25,0.1,0.05,0.2,0.1
geometric,65,1.0,full,1,71.22676467146094,0.2,0.1,0.25,0.1,0.1,0.05,0.2
arithmetic,65,1.0,full,1,74.58700634928232,0.2,0.1,0.25,0.1,0.1,0.05,0.2
geometric,65,0.0,traditional_ppo,3,0.0,0.2,0.1,0.25,0.1,0.1,0.05,0.2
arithmetic,65,0.0,traditional_ppo,3,52.761226671880515,0.2,0.1,0.25,0.1,0.1,0.05,0.2
geometric,65,0.0,a2c_pointer,2,70.28003654159555,0.2,0.1,0.25,0.1,0.1,0.05,0.2
arithmetic,65,0.0,a2c_pointer,2,73.301476342183,0.2,0.1,0.25,0.1,0.1,0.05,0.2
geometric,66,1.0,full,1,71.42274649229567,0.2,0.1,0.25,0.1,0.1,0.1,0.15
arithmetic,66,1.0,full,1,74.845031311034,0.2,0.1,0.25,0.1,0.1,0.1,0.15
geometric,66,0.0,traditional_ppo,3,0.0,0.2,0.1,0.25,0.1,0.1,0.1,0.15
arithmetic,66,0.0,traditional_ppo,3,57.589050307839265,0.2,0.1,0.25,0.1,0.1,0.1,0.15
geometric,66,0.0,a2c_pointer,2,70.51046015290821,0.2,0.1,0.25,0.1,0.1,0.1,0.15
arithmetic,66,0.0,a2c_pointer,2,73.59463217748151,0.2,0.1,0.25,0.1,0.1,0.1,0.15
geometric,67,1.0,full,1,71.6192675609016,0.2,0.1,0.25,0.1,0.1,0.15,0.1
arithmetic,67,1.0,full,1,75.1030562727857,0.2,0.1,0.25,0.1,0.1,0.15,0.1
geometric,67,0.0,traditional_ppo,3,0.0,0.2,0.1,0.25,0.1,0.1,0.15,0.1
arithmetic,67,0.0,traditional_ppo,3,62.416873943798024,0.2,0.1,0.25,0.1,0.1,0.15,0.1
geometric,67,0.0,a2c_pointer,2,70.74163924249412,0.2,0.1,0.25,0.1,0.1,0.15,0.1
arithmetic,67,0.0,a2c_pointer,2,73.88778801278005,0.2,0.1,0.25,0.1,0.1,0.15,0.1
geometric,68,1.0,full,1,71.81632936102937,0.2,0.1,0.25,0.1,0.1,0.2,0.05
arithmetic,68,1.0,full,1,75.36108123453738,0.2,0.1,0.25,0.1,0.1,0.2,0.05
geometric,68,0.0,traditional_ppo,3,0.0,0.2,0.1,0.25,0.1,0.1,0.2,0.05
arithmetic,68,0.0,traditional_ppo,3,67.24469757975677,0.2,0.1,0.25,0.1,0.1,0.2,0.05
geometric,68,0.0,a2c_pointer,2,70.97357628730178,0.2,0.1,0.25,0.1,0.1,0.2,0.05
arithmetic,68,0.0,a2c_pointer,2,74.18094384807857,0.2,0.1,0.25,0.1,0.1,0.2,0.05
geometric,69,1.0,full,1,69.15182734561152,0.2,0.1,0.25,0.1,0.15,0.05,0.15
arithmetic,69,1.0,full,1,72.54819820335851,0.2,0.1,0.25,0.1,0.15,0.05,0.15
geometric,69,0.0,traditional_ppo,3,0.0,0.2,0.1,0.25,0.1,0.15,0.05,0.15
arithmetic,69,0.0,traditional_ppo,3,55.933820426704685,0.2,0.1,0.25,0.1,0.15,0.05,0.15
geometric,69,0.0,a2c_pointer,2,68.46901390380722,0.2,0.1,0.25,0.1,0.15,0.05,0.15
arithmetic,69,0.0,a2c_pointer,2,71.53904263302915,0.2,0.1,0.25,0.1,0.15,0.05,0.15
geometric,70,1.0,full,1,69.34209993625569,0.2,0.1,0.25,0.1,0.15,0.1,0.1
arithmetic,70,1.0,full,1,72.8062231651102,0.2,0.1,0.25,0.1,0.15,0.1,0.1
geometric,70,0.0,traditional_ppo,3,0.0,0.2,0.1,0.25,0.1,0.15,0.1,0.1
arithmetic,70,0.0,traditional_ppo,3,60.761644062663436,0.2,0.1,0.25,0.1,0.15,0.1,0.1
geometric,70,0.0,a2c_pointer,2,68.6934998065343,0.2,0.1,0.25,0.1,0.15,0.1,0.1
arithmetic,70,0.0,a2c_pointer,2,71.83219846832768,0.2,0.1,0.25,0.1,0.15,0.1,0.1
geometric,71,1.0,full,1,69.53289606561374,0.2,0.1,0.25,0.1,0.15,0.15,0.05
arithmetic,71,1.0,full,1,73.06424812686187,0.2,0.1,0.25,0.1,0.15,0.15,0.05
geometric,71,0.0,traditional_ppo,3,0.0,0.2,0.1,0.25,0.1,0.15,0.15,0.05
arithmetic,71,0.0,traditional_ppo,3,65.5894676986222,0.2,0.1,0.25,0.1,0.15,0.15,0.05
geometric,71,0.0,a2c_pointer,2,68.91872171986894,0.2,0.1,0.25,0.1,0.15,0.15,0.05
arithmetic,71,0.0,a2c_pointer,2,72.1253543036262,0.2,0.1,0.25,0.1,0.15,0.15,0.05
geometric,72,1.0,full,1,72.89288189903203,0.2,0.1,0.25,0.15,0.05,0.05,0.2
arithmetic,72,1.0,full,1,76.07369702335123,0.2,0.1,0.25,0.15,0.05,0.05,0.2
geometric,72,0.0,traditional_ppo,3,0.0,0.2,0.1,0.25,0.15,0.05,0.05,0.2
arithmetic,72,0.0,traditional_ppo,3,53.92080017656302,0.2,0.1,0.25,0.15,0.05,0.05,0.2
geometric,72,0.0,a2c_pointer,2,71.69922885561832,0.2,0.1,0.25,0.15,0.05,0.05,0.2
arithmetic,72,0.0,a2c_pointer,2,74.56515951777321,0.2,0.1,0.25,0.15,0.05,0.05,0.2
geometric,73,1.0,full,1,73.09344807364852,0.2,0.1,0.25,0.15,0.05,0.1,0.15
arithmetic,73,1.0,full,1,76.33172198510292,0.2,0.1,0.25,0.15,0.05,0.1,0.15
geometric,73,0.0,traditional_ppo,3,0.0,0.2,0.1,0.25,0.15,0.05,0.1,0.15
arithmetic,73,0.0,traditional_ppo,3,58.74862381252179,0.2,0.1,0.25,0.15,0.05,0.1,0.15
geometric,73,0.0,a2c_pointer,2,71.93430550119554,0.2,0.1,0.25,0.15,0.05,0.1,0.15
arithmetic,73,0.0,a2c_pointer,2,74.85831535307176,0.2,0.1,0.25,0.15,0.05,0.1,0.15
geometric,74,1.0,full,1,73.2945661099743,0.2,0.1,0.25,0.15,0.05,0.15,0.1
arithmetic,74,1.0,full,1,76.58974694685459,0.2,0.1,0.25,0.15,0.05,0.15,0.1
geometric,74,0.0,traditional_ppo,3,0.0,0.2,0.1,0.25,0.15,0.05,0.15,0.1
arithmetic,74,0.0,traditional_ppo,3,63.576447448480536,0.2,0.1,0.25,0.15,0.05,0.15,0.1
geometric,74,0.0,a2c_pointer,2,72.17015288071482,0.2,0.1,0.25,0.15,0.05,0.15,0.1
arithmetic,74,0.0,a2c_pointer,2,75.15147118837025,0.2,0.1,0.25,0.15,0.05,0.15,0.1
geometric,75,1.0,full,1,73.49623752646754,0.2,0.1,0.25,0.15,0.05,0.2,0.05
arithmetic,75,1.0,full,1,76.84777190860626,0.2,0.1,0.25,0.15,0.05,0.2,0.05
geometric,75,0.0,traditional_ppo,3,0.0,0.2,0.1,0.25,0.15,0.05,0.2,0.05
arithmetic,75,0.0,traditional_ppo,3,68.4042710844393,0.2,0.1,0.25,0.15,0.05,0.2,0.05
geometric,75,0.0,a2c_pointer,2,72.4067735211426,0.2,0.1,0.25,0.15,0.05,0.2,0.05
arithmetic,75,0.0,a2c_pointer,2,75.44462702366879,0.2,0.1,0.25,0.15,0.05,0.2,0.05
geometric,76,1.0,full,1,70.7694082000836,0.2,0.1,0.25,0.15,0.1,0.05,0.15
arithmetic,76,1.0,full,1,74.03488887742742,0.2,0.1,0.25,0.15,0.1,0.05,0.15
geometric,76,0.0,traditional_ppo,3,0.0,0.2,0.1,0.25,0.15,0.1,0.05,0.15
arithmetic,76,0.0,traditional_ppo,3,57.093393931387205,0.2,0.1,0.25,0.15,0.1,0.05,0.15
geometric,76,0.0,a2c_pointer,2,69.85163552813563,0.2,0.1,0.25,0.15,0.1,0.05,0.15
arithmetic,76,0.0,a2c_pointer,2,72.80272580861939,0.2,0.1,0.25,0.15,0.1,0.05,0.15
geometric,77,1.0,full,1,70.96413159574006,0.2,0.1,0.25,0.15,0.1,0.1,0.1
arithmetic,77,1.0,full,1,74.29291383917909,0.2,0.1,0.25,0.15,0.1,0.1,0.1
geometric,77,0.0,traditional_ppo,3,0.0,0.2,0.1,0.25,0.15,0.1,0.1,0.1
arithmetic,77,0.0,traditional_ppo,3,61.921217567345956,0.2,0.1,0.25,0.15,0.1,0.1,0.1
geometric,77,0.0,a2c_pointer,2,70.0806545626514,0.2,0.1,0.25,0.15,0.1,0.1,0.1
arithmetic,77,0.0,a2c_pointer,2,73.09588164391792,0.2,0.1,0.25,0.15,0.1,0.1,0.1
geometric,78,1.0,full,1,71.15939077658645,0.2,0.1,0.25,0.15,0.1,0.15,0.05
arithmetic,78,1.0,full,1,74.55093880093078,0.2,0.1,0.25,0.15,0.1,0.15,0.05
geometric,78,0.0,traditional_ppo,3,0.0,0.2,0.1,0.25,0.15,0.1,0.15,0.05
arithmetic,78,0.0,traditional_ppo,3,66.74904120330471,0.2,0.1,0.25,0.15,0.1,0.15,0.05
geometric,78,0.0,a2c_pointer,2,70.3104244703253,0.2,0.1,0.25,0.15,0.1,0.15,0.05
arithmetic,78,0.0,a2c_pointer,2,73.38903747921644,0.2,0.1,0.25,0.15,0.1,0.15,0.05
geometric,79,1.0,full,1,68.70779432108814,0.2,0.1,0.25,0.15,0.15,0.05,0.1
arithmetic,79,1.0,full,1,71.9960807315036,0.2,0.1,0.25,0.15,0.15,0.05,0.1
geometric,79,0.0,traditional_ppo,3,0.0,0.2,0.1,0.25,0.15,0.15,0.05,0.1
arithmetic,79,0.0,traditional_ppo,3,60.26598768621136,0.2,0.1,0.25,0.15,0.15,0.05,0.1
geometric,79,0.0,a2c_pointer,2,68.05165221206096,0.2,0.1,0.25,0.15,0.15,0.05,0.1
arithmetic,79,0.0,a2c_pointer,2,71.04029209946553,0.2,0.1,0.25,0.15,0.15,0.05,0.1
geometric,80,1.0,full,1,68.89684514627578,0.2,0.1,0.25,0.15,0.15,0.1,0.05
arithmetic,80,1.0,full,1,72.25410569325528,0.2,0.1,0.25,0.15,0.15,0.1,0.05
geometric,80,0.0,traditional_ppo,3,0.0,0.2,0.1,0.25,0.15,0.15,0.1,0.05
arithmetic,80,0.0,traditional_ppo,3,65.09381132217013,0.2,0.1,0.25,0.15,0.15,0.1,0.05
geometric,80,0.0,a2c_pointer,2,68.27476973205847,0.2,0.1,0.25,0.15,0.15,0.1,0.05
arithmetic,80,0.0,a2c_pointer,2,71.33344793476407,0.2,0.1,0.25,0.15,0.15,0.1,0.05
geometric,81,1.0,full,1,68.8599052502244,0.2,0.15,0.1,0.05,0.1,0.2,0.2
arithmetic,81,1.0,full,1,72.95994283311529,0.2,0.15,0.1,0.05,0.1,0.2,0.2
geometric,81,0.0,traditional_ppo,3,0.0,0.2,0.15,0.1,0.05,0.1,0.2,0.2
arithmetic,81,0.0,traditional_ppo,3,50.79518900249571,0.2,0.15,0.1,0.05,0.1,0.2,0.2
geometric,81,0.0,a2c_pointer,2,67.67436652166943,0.2,0.15,0.1,0.05,0.1,0.2,0.2
arithmetic,81,0.0,a2c_pointer,2,71.25730874868192,0.2,0.15,0.1,0.05,0.1,0.2,0.2
geometric,82,1.0,full,1,66.67047282216089,0.2,0.15,0.1,0.05,0.15,0.15,0.2
arithmetic,82,1.0,full,1,70.66310972543978,0.2,0.15,0.1,0.05,0.15,0.15,0.2
geometric,82,0.0,traditional_ppo,3,0.0,0.2,0.15,0.1,0.05,0.15,0.15,0.2
arithmetic,82,0.0,traditional_ppo,3,49.13995912136112,0.2,0.15,0.1,0.05,0.15,0.15,0.2
geometric,82,0.0,a2c_pointer,2,65.71503195774307,0.2,0.15,0.1,0.05,0.15,0.15,0.2
arithmetic,82,0.0,a2c_pointer,2,69.20171920422955,0.2,0.15,0.1,0.05,0.15,0.15,0.2
geometric,83,1.0,full,1,66.8539179178334,0.2,0.15,0.1,0.05,0.15,0.2,0.15
arithmetic,83,1.0,full,1,70.92113468719148,0.2,0.15,0.1,0.05,0.15,0.2,0.15
geometric,83,0.0,traditional_ppo,3,0.0,0.2,0.15,0.1,0.05,0.15,0.2,0.15
arithmetic,83,0.0,traditional_ppo,3,53.967782757319895,0.2,0.15,0.1,0.05,0.15,0.2,0.15
geometric,83,0.0,a2c_pointer,2,65.93048851875761,0.2,0.15,0.1,0.05,0.15,0.2,0.15
arithmetic,83,0.0,a2c_pointer,2,69.4948750395281,0.2,0.15,0.1,0.05,0.15,0.2,0.15
geometric,84,1.0,full,1,70.47065754194377,0.2,0.15,0.1,0.1,0.05,0.2,0.2
