aggregation,grid_id,is_first,model,rank,scope,score,weight_D1,weight_D2,weight_D3,weight_D4,weight_D5,weight_D6,weight_D7
arithmetic,32,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.682751684840083,0.2,0.1,0.2,0.05,0.15,0.15,0.15
geometric,32,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5356610081320917,0.2,0.1,0.2,0.05,0.15,0.15,0.15
arithmetic,32,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.614589705787732,0.2,0.1,0.2,0.05,0.15,0.15,0.15
geometric,33,0.0,full,2,core_learning_training_corrected_v6,0.6675145921493283,0.2,0.1,0.2,0.05,0.15,0.2,0.1
arithmetic,33,0.0,full,2,core_learning_training_corrected_v6,0.7079336281737397,0.2,0.1,0.2,0.05,0.15,0.2,0.1
geometric,33,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.668763115379742,0.2,0.1,0.2,0.05,0.15,0.2,0.1
arithmetic,33,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.7087023703123169,0.2,0.1,0.2,0.05,0.15,0.2,0.1
geometric,33,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5719918315400082,0.2,0.1,0.2,0.05,0.15,0.2,0.1
arithmetic,33,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.6509261044385376,0.2,0.1,0.2,0.05,0.15,0.2,0.1
geometric,34,1.0,full,1,core_learning_training_corrected_v6,0.6623834617237045,0.2,0.1,0.2,0.1,0.05,0.15,0.2
arithmetic,34,1.0,full,1,core_learning_training_corrected_v6,0.7022558513521434,0.2,0.1,0.2,0.1,0.05,0.15,0.2
geometric,34,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6607774980002645,0.2,0.1,0.2,0.1,0.05,0.15,0.2
arithmetic,34,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.7005822497704213,0.2,0.1,0.2,0.1,0.05,0.15,0.2
geometric,34,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5233965688838258,0.2,0.1,0.2,0.1,0.05,0.15,0.2
arithmetic,34,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.6118485105852199,0.2,0.1,0.2,0.1,0.05,0.15,0.2
geometric,35,1.0,full,1,core_learning_training_corrected_v6,0.6865545635244126,0.2,0.1,0.2,0.1,0.05,0.2,0.15
arithmetic,35,1.0,full,1,core_learning_training_corrected_v6,0.7277846746209102,0.2,0.1,0.2,0.1,0.05,0.2,0.15
geometric,35,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6855141094226586,0.2,0.1,0.2,0.1,0.05,0.2,0.15
arithmetic,35,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.726532935242655,0.2,0.1,0.2,0.1,0.05,0.2,0.15
geometric,35,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5588955655024831,0.2,0.1,0.2,0.1,0.05,0.2,0.15
arithmetic,35,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.6481849092360258,0.2,0.1,0.2,0.1,0.05,0.2,0.15
geometric,36,1.0,full,1,core_learning_training_corrected_v6,0.6402542552361916,0.2,0.1,0.2,0.1,0.1,0.1,0.2
arithmetic,36,1.0,full,1,core_learning_training_corrected_v6,0.6776512578955248,0.2,0.1,0.2,0.1,0.1,0.1,0.2
geometric,36,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6392504402092247,0.2,0.1,0.2,0.1,0.1,0.1,0.2
arithmetic,36,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6764321796376331,0.2,0.1,0.2,0.1,0.1,0.1,0.2
geometric,36,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5117710714916082,0.2,0.1,0.2,0.1,0.1,0.1,0.2
arithmetic,36,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5938560386267113,0.2,0.1,0.2,0.1,0.1,0.1,0.2
geometric,37,1.0,full,1,core_learning_training_corrected_v6,0.6636178379279735,0.2,0.1,0.2,0.1,0.1,0.15,0.15
arithmetic,37,1.0,full,1,core_learning_training_corrected_v6,0.7031800811642915,0.2,0.1,0.2,0.1,0.1,0.15,0.15
geometric,37,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6631811730034027,0.2,0.1,0.2,0.1,0.1,0.15,0.15
arithmetic,37,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.702382865109867,0.2,0.1,0.2,0.1,0.1,0.15,0.15
geometric,37,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5464815770937946,0.2,0.1,0.2,0.1,0.1,0.15,0.15
arithmetic,37,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.6301924372775171,0.2,0.1,0.2,0.1,0.1,0.15,0.15
geometric,38,0.0,full,2,core_learning_training_corrected_v6,0.6878339834754202,0.2,0.1,0.2,0.1,0.1,0.2,0.1
arithmetic,38,1.0,full,1,core_learning_training_corrected_v6,0.7287089044330585,0.2,0.1,0.2,0.1,0.1,0.2,0.1
geometric,38,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6880077674756406,0.2,0.1,0.2,0.1,0.1,0.2,0.1
arithmetic,38,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.728333550582101,0.2,0.1,0.2,0.1,0.1,0.2,0.1
geometric,38,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5835462978251167,0.2,0.1,0.2,0.1,0.1,0.2,0.1
arithmetic,38,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.6665288359283229,0.2,0.1,0.2,0.1,0.1,0.2,0.1
geometric,39,1.0,full,1,core_learning_training_corrected_v6,0.618864351294809,0.2,0.1,0.2,0.1,0.15,0.05,0.2
arithmetic,39,1.0,full,1,core_learning_training_corrected_v6,0.6530466644389062,0.2,0.1,0.2,0.1,0.15,0.05,0.2
geometric,39,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6184246990013632,0.2,0.1,0.2,0.1,0.15,0.05,0.2
arithmetic,39,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6522821095048451,0.2,0.1,0.2,0.1,0.15,0.05,0.2
geometric,39,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5004037954895396,0.2,0.1,0.2,0.1,0.15,0.05,0.2
arithmetic,39,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5758635666682026,0.2,0.1,0.2,0.1,0.15,0.05,0.2
geometric,40,0.0,full,2,core_learning_training_corrected_v6,0.6414473928415432,0.2,0.1,0.2,0.1,0.15,0.1,0.15
arithmetic,40,1.0,full,1,core_learning_training_corrected_v6,0.678575487707673,0.2,0.1,0.2,0.1,0.15,0.1,0.15
geometric,40,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6415758073842966,0.2,0.1,0.2,0.1,0.15,0.1,0.15
arithmetic,40,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.678232794977079,0.2,0.1,0.2,0.1,0.15,0.1,0.15
geometric,40,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5343433237557047,0.2,0.1,0.2,0.1,0.15,0.1,0.15
arithmetic,40,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.6121999653190084,0.2,0.1,0.2,0.1,0.15,0.1,0.15
geometric,41,0.0,full,2,core_learning_training_corrected_v6,0.6648545144381856,0.2,0.1,0.2,0.1,0.15,0.15,0.1
arithmetic,41,0.0,full,2,core_learning_training_corrected_v6,0.7041043109764397,0.2,0.1,0.2,0.1,0.15,0.15,0.1
geometric,41,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.665593591726686,0.2,0.1,0.2,0.1,0.15,0.15,0.1
arithmetic,41,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.7041834804493129,0.2,0.1,0.2,0.1,0.15,0.15,0.1
geometric,41,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5705847761665558,0.2,0.1,0.2,0.1,0.15,0.15,0.1
arithmetic,41,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.6485363639698141,0.2,0.1,0.2,0.1,0.15,0.15,0.1
geometric,42,0.0,full,2,core_learning_training_corrected_v6,0.6891157876730675,0.2,0.1,0.2,0.1,0.15,0.2,0.05
arithmetic,42,0.0,full,2,core_learning_training_corrected_v6,0.7296331342452066,0.2,0.1,0.2,0.1,0.15,0.2,0.05
geometric,42,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6905104965753011,0.2,0.1,0.2,0.1,0.15,0.2,0.05
arithmetic,42,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.7301341659215468,0.2,0.1,0.2,0.1,0.15,0.2,0.05
geometric,42,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.6092842790750087,0.2,0.1,0.2,0.1,0.15,0.2,0.05
arithmetic,42,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.6848727626206199,0.2,0.1,0.2,0.1,0.15,0.2,0.05
geometric,43,1.0,full,1,core_learning_training_corrected_v6,0.6597438318137617,0.2,0.1,0.2,0.15,0.05,0.1,0.2
arithmetic,43,1.0,full,1,core_learning_training_corrected_v6,0.6984265341548433,0.2,0.1,0.2,0.15,0.05,0.1,0.2
geometric,43,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.65764582123587,0.2,0.1,0.2,0.15,0.05,0.1,0.2
arithmetic,43,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6960633599074172,0.2,0.1,0.2,0.15,0.05,0.1,0.2
geometric,43,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5221090540731479,0.2,0.1,0.2,0.15,0.05,0.1,0.2
arithmetic,43,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.6094587701164964,0.2,0.1,0.2,0.15,0.05,0.1,0.2
geometric,44,1.0,full,1,core_learning_training_corrected_v6,0.6838186106128306,0.2,0.1,0.2,0.15,0.05,0.15,0.15
arithmetic,44,1.0,full,1,core_learning_training_corrected_v6,0.7239553574236101,0.2,0.1,0.2,0.15,0.05,0.15,0.15
geometric,44,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6822651964154199,0.2,0.1,0.2,0.15,0.05,0.15,0.15
arithmetic,44,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.722014045379651,0.2,0.1,0.2,0.15,0.05,0.15,0.15
geometric,44,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5575207259238798,0.2,0.1,0.2,0.15,0.05,0.15,0.15
arithmetic,44,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.6457951687673021,0.2,0.1,0.2,0.15,0.05,0.15,0.15
geometric,45,1.0,full,1,core_learning_training_corrected_v6,0.7087719045965442,0.2,0.1,0.2,0.15,0.05,0.2,0.1
arithmetic,45,1.0,full,1,core_learning_training_corrected_v6,0.7494841806923768,0.2,0.1,0.2,0.15,0.05,0.2,0.1
geometric,45,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.707806213023623,0.2,0.1,0.2,0.15,0.05,0.2,0.1
arithmetic,45,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.7479647308518849,0.2,0.1,0.2,0.15,0.05,0.2,0.1
geometric,45,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5953341690012955,0.2,0.1,0.2,0.15,0.05,0.2,0.1
arithmetic,45,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.6821315674181078,0.2,0.1,0.2,0.15,0.05,0.2,0.1
geometric,46,1.0,full,1,core_learning_training_corrected_v6,0.6377028112769905,0.2,0.1,0.2,0.15,0.1,0.05,0.2
arithmetic,46,1.0,full,1,core_learning_training_corrected_v6,0.6738219406982245,0.2,0.1,0.2,0.15,0.1,0.05,0.2
geometric,46,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6362207883880129,0.2,0.1,0.2,0.15,0.1,0.05,0.2
arithmetic,46,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.671913289774629,0.2,0.1,0.2,0.15,0.1,0.05,0.2
geometric,46,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5105121544994179,0.2,0.1,0.2,0.15,0.1,0.05,0.2
arithmetic,46,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5914662981579877,0.2,0.1,0.2,0.15,0.1,0.05,0.2
geometric,47,1.0,full,1,core_learning_training_corrected_v6,0.6609732889695683,0.2,0.1,0.2,0.15,0.1,0.1,0.15
arithmetic,47,1.0,full,1,core_learning_training_corrected_v6,0.6993507639669914,0.2,0.1,0.2,0.15,0.1,0.1,0.15
geometric,47,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6600381043057488,0.2,0.1,0.2,0.15,0.1,0.1,0.15
arithmetic,47,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6978639752468629,0.2,0.1,0.2,0.15,0.1,0.1,0.15
geometric,47,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5451372749601919,0.2,0.1,0.2,0.15,0.1,0.1,0.15
arithmetic,47,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.6278026968087935,0.2,0.1,0.2,0.15,0.1,0.1,0.15
geometric,48,1.0,full,1,core_learning_training_corrected_v6,0.6850929320138814,0.2,0.1,0.2,0.15,0.1,0.15,0.1
arithmetic,48,1.0,full,1,core_learning_training_corrected_v6,0.7248795872357581,0.2,0.1,0.2,0.15,0.1,0.15,0.1
geometric,48,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6847470360711254,0.2,0.1,0.2,0.15,0.1,0.15,0.1
arithmetic,48,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.7238146607190968,0.2,0.1,0.2,0.15,0.1,0.15,0.1
geometric,48,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5821108193641701,0.2,0.1,0.2,0.15,0.1,0.15,0.1
arithmetic,48,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.6641390954595991,0.2,0.1,0.2,0.15,0.1,0.15,0.1
geometric,49,0.0,full,2,core_learning_training_corrected_v6,0.7100927273885439,0.2,0.1,0.2,0.15,0.1,0.2,0.05
arithmetic,49,1.0,full,1,core_learning_training_corrected_v6,0.750408410504525,0.2,0.1,0.2,0.15,0.1,0.2,0.05
geometric,49,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.7103809618709422,0.2,0.1,0.2,0.15,0.1,0.2,0.05
arithmetic,49,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.7497653461913307,0.2,0.1,0.2,0.15,0.1,0.2,0.05
geometric,49,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.6215920678797278,0.2,0.1,0.2,0.15,0.1,0.2,0.05
arithmetic,49,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.700475494110405,0.2,0.1,0.2,0.15,0.1,0.2,0.05
geometric,50,1.0,full,1,core_learning_training_corrected_v6,0.6388911941716772,0.2,0.1,0.2,0.15,0.15,0.05,0.15
arithmetic,50,1.0,full,1,core_learning_training_corrected_v6,0.6747461705103727,0.2,0.1,0.2,0.15,0.15,0.05,0.15
geometric,50,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6385351347605107,0.2,0.1,0.2,0.15,0.15,0.05,0.15
arithmetic,50,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6737139051140748,0.2,0.1,0.2,0.15,0.15,0.05,0.15
geometric,50,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5330288807802961,0.2,0.1,0.2,0.15,0.15,0.05,0.15
arithmetic,50,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.6098102248502848,0.2,0.1,0.2,0.15,0.15,0.05,0.15
geometric,51,0.0,full,2,core_learning_training_corrected_v6,0.6622050372644883,0.2,0.1,0.2,0.15,0.15,0.1,0.1
arithmetic,51,1.0,full,1,core_learning_training_corrected_v6,0.7002749937791395,0.2,0.1,0.2,0.15,0.15,0.1,0.1
geometric,51,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6624390896559458,0.2,0.1,0.2,0.15,0.15,0.1,0.1
arithmetic,51,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6996645905863088,0.2,0.1,0.2,0.15,0.15,0.1,0.1
geometric,51,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5691811820397765,0.2,0.1,0.2,0.15,0.15,0.1,0.1
arithmetic,51,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.6461466235010905,0.2,0.1,0.2,0.15,0.15,0.1,0.1
geometric,52,0.0,full,2,core_learning_training_corrected_v6,0.6863696281602347,0.2,0.1,0.2,0.15,0.15,0.15,0.05
arithmetic,52,1.0,full,1,core_learning_training_corrected_v6,0.7258038170479063,0.2,0.1,0.2,0.15,0.15,0.15,0.05
geometric,52,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6872379037823567,0.2,0.1,0.2,0.15,0.15,0.15,0.05
arithmetic,52,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.7256152760585426,0.2,0.1,0.2,0.15,0.15,0.15,0.05
geometric,52,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.6077854871840049,0.2,0.1,0.2,0.15,0.15,0.15,0.05
arithmetic,52,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.6824830221518963,0.2,0.1,0.2,0.15,0.15,0.15,0.05
geometric,53,1.0,full,1,core_learning_training_corrected_v6,0.662564100901118,0.2,0.1,0.25,0.05,0.05,0.15,0.2
arithmetic,53,1.0,full,1,core_learning_training_corrected_v6,0.7025077304783195,0.2,0.1,0.25,0.05,0.05,0.15,0.2
geometric,53,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6614876687703803,0.2,0.1,0.25,0.05,0.05,0.15,0.2
arithmetic,53,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.7015667854097125,0.2,0.1,0.25,0.05,0.05,0.15,0.2
geometric,53,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.52291023606726,0.2,0.1,0.25,0.05,0.05,0.15,0.2
arithmetic,53,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.6109766886028982,0.2,0.1,0.25,0.05,0.05,0.15,0.2
geometric,54,1.0,full,1,core_learning_training_corrected_v6,0.6867417944242931,0.2,0.1,0.25,0.05,0.05,0.2,0.15
arithmetic,54,1.0,full,1,core_learning_training_corrected_v6,0.7280365537470864,0.2,0.1,0.25,0.05,0.05,0.2,0.15
geometric,54,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6862508658716708,0.2,0.1,0.25,0.05,0.05,0.2,0.15
arithmetic,54,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.7275174708819465,0.2,0.1,0.25,0.05,0.05,0.2,0.15
geometric,54,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5583762475116971,0.2,0.1,0.25,0.05,0.05,0.2,0.15
arithmetic,54,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.6473130872537042,0.2,0.1,0.25,0.05,0.05,0.2,0.15
geometric,55,1.0,full,1,core_learning_training_corrected_v6,0.6404288595382077,0.2,0.1,0.25,0.05,0.1,0.1,0.2
arithmetic,55,1.0,full,1,core_learning_training_corrected_v6,0.6779031370217009,0.2,0.1,0.25,0.05,0.1,0.1,0.2
geometric,55,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6399374747689579,0.2,0.1,0.25,0.05,0.1,0.1,0.2
arithmetic,55,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6774167152769246,0.2,0.1,0.25,0.05,0.1,0.1,0.2
geometric,55,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.511295540925624,0.2,0.1,0.25,0.05,0.1,0.1,0.2
arithmetic,55,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5929842166443897,0.2,0.1,0.25,0.05,0.1,0.1,0.2
geometric,56,0.0,full,2,core_learning_training_corrected_v6,0.663798813733209,0.2,0.1,0.25,0.05,0.1,0.15,0.15
arithmetic,56,1.0,full,1,core_learning_training_corrected_v6,0.7034319602904677,0.2,0.1,0.25,0.05,0.1,0.15,0.15
geometric,56,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6638939271237888,0.2,0.1,0.25,0.05,0.1,0.15,0.15
arithmetic,56,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.7033674007491584,0.2,0.1,0.25,0.05,0.1,0.15,0.15
geometric,56,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.545973794008483,0.2,0.1,0.25,0.05,0.1,0.15,0.15
arithmetic,56,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.6293206152951955,0.2,0.1,0.25,0.05,0.1,0.15,0.15
geometric,57,0.0,full,2,core_learning_training_corrected_v6,0.6880215632870428,0.2,0.1,0.25,0.05,0.1,0.2,0.1
arithmetic,57,0.0,full,2,core_learning_training_corrected_v6,0.7289607835592344,0.2,0.1,0.25,0.05,0.1,0.2,0.1
geometric,57,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6887472039842272,0.2,0.1,0.25,0.05,0.1,0.2,0.1
arithmetic,57,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.7293180862213923,0.2,0.1,0.25,0.05,0.1,0.2,0.1
geometric,57,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5830040747165031,0.2,0.1,0.25,0.05,0.1,0.2,0.1
arithmetic,57,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.6656570139460011,0.2,0.1,0.25,0.05,0.1,0.2,0.1
geometric,58,0.0,full,2,core_learning_training_corrected_v6,0.6190331223372766,0.2,0.1,0.25,0.05,0.15,0.05,0.2
arithmetic,58,1.0,full,1,core_learning_training_corrected_v6,0.6532985435650822,0.2,0.1,0.25,0.05,0.15,0.05,0.2
geometric,58,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6190893510908754,0.2,0.1,0.25,0.05,0.15,0.05,0.2
arithmetic,58,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6532666451441363,0.2,0.1,0.25,0.05,0.15,0.05,0.2
geometric,58,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.49993882723841104,0.2,0.1,0.25,0.05,0.15,0.05,0.2
arithmetic,58,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5749917446858809,0.2,0.1,0.25,0.05,0.15,0.05,0.2
geometric,59,0.0,full,2,core_learning_training_corrected_v6,0.6416223225251668,0.2,0.1,0.25,0.05,0.15,0.1,0.15
arithmetic,59,0.0,full,2,core_learning_training_corrected_v6,0.678827366833849,0.2,0.1,0.25,0.05,0.15,0.1,0.15
geometric,59,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6422653411329436,0.2,0.1,0.25,0.05,0.15,0.1,0.15
arithmetic,59,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6792173306163704,0.2,0.1,0.25,0.05,0.15,0.1,0.15
geometric,59,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5338468193666724,0.2,0.1,0.25,0.05,0.15,0.1,0.15
arithmetic,59,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.6113281433366868,0.2,0.1,0.25,0.05,0.15,0.1,0.15
geometric,60,0.0,full,2,core_learning_training_corrected_v6,0.6650358274985618,0.2,0.1,0.25,0.05,0.15,0.15,0.1
arithmetic,60,0.0,full,2,core_learning_training_corrected_v6,0.7043561901026156,0.2,0.1,0.25,0.05,0.15,0.15,0.1
geometric,60,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6663089385946578,0.2,0.1,0.25,0.05,0.15,0.15,0.1
arithmetic,60,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.7051680160886041,0.2,0.1,0.25,0.05,0.15,0.15,0.1
geometric,60,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5700545967237015,0.2,0.1,0.25,0.05,0.15,0.15,0.1
arithmetic,60,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.6476645419874923,0.2,0.1,0.25,0.05,0.15,0.15,0.1
geometric,61,0.0,full,2,core_learning_training_corrected_v6,0.6893037170466421,0.2,0.1,0.25,0.05,0.15,0.2,0.05
arithmetic,61,0.0,full,2,core_learning_training_corrected_v6,0.7298850133713826,0.2,0.1,0.25,0.05,0.15,0.2,0.05
geometric,61,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6912526228925714,0.2,0.1,0.25,0.05,0.15,0.2,0.05
arithmetic,61,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.731118701560838,0.2,0.1,0.25,0.05,0.15,0.2,0.05
geometric,61,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.6087181405919772,0.2,0.1,0.25,0.05,0.15,0.2,0.05
arithmetic,61,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.6840009406382982,0.2,0.1,0.25,0.05,0.15,0.2,0.05
geometric,62,1.0,full,1,core_learning_training_corrected_v6,0.6599237511353768,0.2,0.1,0.25,0.1,0.05,0.1,0.2
arithmetic,62,1.0,full,1,core_learning_training_corrected_v6,0.6986784132810194,0.2,0.1,0.25,0.1,0.05,0.1,0.2
geometric,62,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6583526262356527,0.2,0.1,0.25,0.1,0.05,0.1,0.2
arithmetic,62,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6970478955467087,0.2,0.1,0.25,0.1,0.05,0.1,0.2
geometric,62,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5216239175974475,0.2,0.1,0.25,0.1,0.05,0.1,0.2
arithmetic,62,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.6085869481341748,0.2,0.1,0.25,0.1,0.05,0.1,0.2
geometric,63,1.0,full,1,core_learning_training_corrected_v6,0.6840050953885821,0.2,0.1,0.25,0.1,0.05,0.15,0.15
arithmetic,63,1.0,full,1,core_learning_training_corrected_v6,0.7242072365497861,0.2,0.1,0.25,0.1,0.05,0.15,0.15
geometric,63,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6829984610944199,0.2,0.1,0.25,0.1,0.05,0.15,0.15
arithmetic,63,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.7229985810189424,0.2,0.1,0.25,0.1,0.05,0.15,0.15
geometric,63,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5570026854149199,0.2,0.1,0.25,0.1,0.05,0.15,0.15
arithmetic,63,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.6449233467849805,0.2,0.1,0.25,0.1,0.05,0.15,0.15
geometric,64,1.0,full,1,core_learning_training_corrected_v6,0.7089651944070822,0.2,0.1,0.25,0.1,0.05,0.2,0.1
