algorithm,map_id,safe_weighted_coverage,statistical_family
aco,cn_qinling,0.5771485260770974,real_main_algorithms
aco,cn_taihang,0.5599206349206349,real_main_algorithms
aco,global_alps,0.5607851473922902,real_main_algorithms
aco,global_colorado_rockies,0.5813081065759637,real_main_algorithms
aco,global_peruvian_andes,0.5449263038548753,real_main_algorithms
aco,global_southern_alps_nz,0.545562641723356,real_main_algorithms
milp,cn_guizhou_karst,0.5799886621315192,real_main_algorithms
milp,cn_hengduan,0.5852891156462584,real_main_algorithms
milp,cn_qinling,0.6047548185941043,real_main_algorithms
milp,cn_taihang,0.5848001700680272,real_main_algorithms
milp,global_alps,0.5890376984126984,real_main_algorithms
milp,global_colorado_rockies,0.5886904761904762,real_main_algorithms
milp,global_peruvian_andes,0.5577947845804988,real_main_algorithms
milp,global_southern_alps_nz,0.5731363378684807,real_main_algorithms
full,cn_guizhou_karst,0.4937514172335601,real_ablations
full,cn_hengduan,0.5018339002267573,real_ablations
full,cn_qinling,0.5151799886621315,real_ablations
full,cn_taihang,0.4994430272108843,real_ablations
full,global_alps,0.5063888888888889,real_ablations
full,global_colorado_rockies,0.5160898526077096,real_ablations
full,global_peruvian_andes,0.4967871315192744,real_ablations
full,global_southern_alps_nz,0.49007794784580505,real_ablations
no_priority_bias,cn_guizhou_karst,0.4885345804988661,real_ablations
no_priority_bias,cn_hengduan,0.5018324829931973,real_ablations
no_priority_bias,cn_qinling,0.5083205782312925,real_ablations
no_priority_bias,cn_taihang,0.5014838435374149,real_ablations
no_priority_bias,global_alps,0.5009722222222223,real_ablations
no_priority_bias,global_colorado_rockies,0.523516156462585,real_ablations
no_priority_bias,global_peruvian_andes,0.5027480158730158,real_ablations
no_priority_bias,global_southern_alps_nz,0.49714710884353747,real_ablations
no_domain_randomization,cn_guizhou_karst,0.490671768707483,real_ablations
no_domain_randomization,cn_hengduan,0.506203231292517,real_ablations
no_domain_randomization,cn_qinling,0.5148568594104308,real_ablations
no_domain_randomization,cn_taihang,0.4840008503401362,real_ablations
no_domain_randomization,global_alps,0.5108971088435373,real_ablations
no_domain_randomization,global_colorado_rockies,0.5161366213151928,real_ablations
no_domain_randomization,global_peruvian_andes,0.4898667800453515,real_ablations
no_domain_randomization,global_southern_alps_nz,0.4994827097505669,real_ablations
no_resource_shaping,cn_guizhou_karst,0.48857001133786837,real_ablations
no_resource_shaping,cn_hengduan,0.496889172335601,real_ablations
no_resource_shaping,cn_qinling,0.5175269274376416,real_ablations
no_resource_shaping,cn_taihang,0.49974348072562363,real_ablations
no_resource_shaping,global_alps,0.5092361111111112,real_ablations
no_resource_shaping,global_colorado_rockies,0.5163081065759637,real_ablations
no_resource_shaping,global_peruvian_andes,0.5003316326530612,real_ablations
no_resource_shaping,global_southern_alps_nz,0.490188492063492,real_ablations
no_return_reserve,cn_guizhou_karst,0.12020408163265309,real_ablations
no_return_reserve,cn_hengduan,0.10042800453514739,real_ablations
no_return_reserve,cn_qinling,0.09957624716553287,real_ablations
no_return_reserve,cn_taihang,0.10423469387755104,real_ablations
no_return_reserve,global_alps,0.10495606575963719,real_ablations
no_return_reserve,global_colorado_rockies,0.13095238095238093,real_ablations
no_return_reserve,global_peruvian_andes,0.14262329931972792,real_ablations
no_return_reserve,global_southern_alps_nz,0.09357851473922903,real_ablations
full,cn_guizhou_karst,0.38551020408163267,known_domain_shift
full,cn_hengduan,0.5204804421768707,known_domain_shift
full,cn_qinling,0.4306462585034014,known_domain_shift
full,cn_taihang,0.48603741496598635,known_domain_shift
full,global_alps,0.42743197278911566,known_domain_shift
full,global_colorado_rockies,0.6965646258503401,known_domain_shift
full,global_peruvian_andes,0.4292729591836735,known_domain_shift
full,global_southern_alps_nz,0.4566071428571428,known_domain_shift
traditional_ppo,cn_guizhou_karst,0.1965391156462585,known_domain_shift
traditional_ppo,cn_hengduan,0.2927295918367347,known_domain_shift
traditional_ppo,cn_qinling,0.23701955782312925,known_domain_shift
traditional_ppo,cn_taihang,0.2598809523809524,known_domain_shift
traditional_ppo,global_alps,0.2629464285714285,known_domain_shift
traditional_ppo,global_colorado_rockies,0.35814625850340137,known_domain_shift
traditional_ppo,global_peruvian_andes,0.23494047619047617,known_domain_shift
traditional_ppo,global_southern_alps_nz,0.24623724489795917,known_domain_shift
a2c_pointer,cn_guizhou_karst,0.39384353741496597,known_domain_shift
a2c_pointer,cn_hengduan,0.5141666666666667,known_domain_shift
a2c_pointer,cn_qinling,0.4358673469387755,known_domain_shift
a2c_pointer,cn_taihang,0.4704081632653061,known_domain_shift
a2c_pointer,global_alps,0.44087585034013604,known_domain_shift
a2c_pointer,global_colorado_rockies,0.71671768707483,known_domain_shift
a2c_pointer,global_peruvian_andes,0.41802721088435374,known_domain_shift
a2c_pointer,global_southern_alps_nz,0.4486904761904762,known_domain_shift
no_domain_randomization,cn_guizhou_karst,0.3942602040816327,known_domain_shift
no_domain_randomization,cn_hengduan,0.5277721088435373,known_domain_shift
no_domain_randomization,cn_qinling,0.4367006802721089,known_domain_shift
no_domain_randomization,cn_taihang,0.47873299319727886,known_domain_shift
no_domain_randomization,global_alps,0.45766156462585034,known_domain_shift
no_domain_randomization,global_colorado_rockies,0.7017474489795917,known_domain_shift
no_domain_randomization,global_peruvian_andes,0.43652210884353737,known_domain_shift
no_domain_randomization,global_southern_alps_nz,0.4495238095238095,known_domain_shift
priority_resource_greedy,cn_guizhou_karst,0.39294217687074834,known_domain_shift
priority_resource_greedy,cn_hengduan,0.5250425170068027,known_domain_shift
priority_resource_greedy,cn_qinling,0.36190476190476195,known_domain_shift
priority_resource_greedy,cn_taihang,0.4651360544217687,known_domain_shift
priority_resource_greedy,global_alps,0.38860544217687076,known_domain_shift
priority_resource_greedy,global_colorado_rockies,0.595748299319728,known_domain_shift
priority_resource_greedy,global_peruvian_andes,0.41522108843537414,known_domain_shift
priority_resource_greedy,global_southern_alps_nz,0.39732142857142855,known_domain_shift
full,cn_guizhou_karst,0.3494430272108844,hidden_model_perception_mismatch
full,cn_hengduan,0.5226679421768708,hidden_model_perception_mismatch
full,cn_qinling,0.34648171768707486,hidden_model_perception_mismatch
full,cn_taihang,0.4022363945578231,hidden_model_perception_mismatch
full,global_alps,0.4274596088435374,hidden_model_perception_mismatch
full,global_colorado_rockies,0.5971258503401361,hidden_model_perception_mismatch
full,global_peruvian_andes,0.3799213435374149,hidden_model_perception_mismatch
full,global_southern_alps_nz,0.4104613095238095,hidden_model_perception_mismatch
traditional_ppo,cn_guizhou_karst,0.1557312925170068,hidden_model_perception_mismatch
traditional_ppo,cn_hengduan,0.2927295918367347,hidden_model_perception_mismatch
traditional_ppo,cn_qinling,0.1919281462585034,hidden_model_perception_mismatch
traditional_ppo,cn_taihang,0.2561394557823129,hidden_model_perception_mismatch
traditional_ppo,global_alps,0.2546130952380952,hidden_model_perception_mismatch
traditional_ppo,global_colorado_rockies,0.29157738095238095,hidden_model_perception_mismatch
traditional_ppo,global_peruvian_andes,0.19579081632653061,hidden_model_perception_mismatch
traditional_ppo,global_southern_alps_nz,0.20669642857142856,hidden_model_perception_mismatch
a2c_pointer,cn_guizhou_karst,0.35277636054421774,hidden_model_perception_mismatch
a2c_pointer,cn_hengduan,0.4842410714285714,hidden_model_perception_mismatch
a2c_pointer,cn_qinling,0.30784438775510203,hidden_model_perception_mismatch
a2c_pointer,cn_taihang,0.3885459183673469,hidden_model_perception_mismatch
a2c_pointer,global_alps,0.43373299319727887,hidden_model_perception_mismatch
a2c_pointer,global_colorado_rockies,0.6201955782312926,hidden_model_perception_mismatch
a2c_pointer,global_peruvian_andes,0.3695684523809524,hidden_model_perception_mismatch
a2c_pointer,global_southern_alps_nz,0.38764880952380953,hidden_model_perception_mismatch
no_domain_randomization,cn_guizhou_karst,0.34423469387755107,hidden_model_perception_mismatch
no_domain_randomization,cn_hengduan,0.5215051020408162,hidden_model_perception_mismatch
no_domain_randomization,cn_qinling,0.30607568027210885,hidden_model_perception_mismatch
no_domain_randomization,cn_taihang,0.4125085034013605,hidden_model_perception_mismatch
no_domain_randomization,global_alps,0.45206632653061224,hidden_model_perception_mismatch
no_domain_randomization,global_colorado_rockies,0.6065710034013605,hidden_model_perception_mismatch
no_domain_randomization,global_peruvian_andes,0.37729591836734694,hidden_model_perception_mismatch
no_domain_randomization,global_southern_alps_nz,0.4075446428571428,hidden_model_perception_mismatch
no_return_reserve,cn_guizhou_karst,0.09697704081632653,hidden_model_perception_mismatch
no_return_reserve,cn_hengduan,0.12722789115646257,hidden_model_perception_mismatch
no_return_reserve,cn_qinling,0.10580569727891158,hidden_model_perception_mismatch
no_return_reserve,cn_taihang,0.10614795918367348,hidden_model_perception_mismatch
no_return_reserve,global_alps,0.08208333333333333,hidden_model_perception_mismatch
no_return_reserve,global_colorado_rockies,0.16846513605442173,hidden_model_perception_mismatch
no_return_reserve,global_peruvian_andes,0.13784013605442177,hidden_model_perception_mismatch
no_return_reserve,global_southern_alps_nz,0.07187074829931973,hidden_model_perception_mismatch
priority_resource_greedy,cn_guizhou_karst,0.3034013605442177,hidden_model_perception_mismatch
priority_resource_greedy,cn_hengduan,0.5250425170068027,hidden_model_perception_mismatch
priority_resource_greedy,cn_qinling,0.3327380952380952,hidden_model_perception_mismatch
priority_resource_greedy,cn_taihang,0.3784863945578231,hidden_model_perception_mismatch
priority_resource_greedy,global_alps,0.36176658163265313,hidden_model_perception_mismatch
priority_resource_greedy,global_colorado_rockies,0.5639774659863945,hidden_model_perception_mismatch
priority_resource_greedy,global_peruvian_andes,0.37095025510204077,hidden_model_perception_mismatch
priority_resource_greedy,global_southern_alps_nz,0.35513392857142856,hidden_model_perception_mismatch
