aggregation,grid_id,is_first,model,operational_floor,rank,score_0_to_100,weight_D1,weight_D2,weight_D3,weight_D4,weight_D5,weight_D6,weight_D7
geometric,829,0.0,traditional_ppo,0.6,3,0.0,0.3,0.15,0.15,0.15,0.05,0.15,0.05
arithmetic,829,0.0,traditional_ppo,0.6,3,59.13280677704322,0.3,0.15,0.15,0.15,0.05,0.15,0.05
geometric,829,0.0,a2c_pointer,0.6,2,66.01188887188472,0.3,0.15,0.15,0.15,0.05,0.15,0.05
arithmetic,829,0.0,a2c_pointer,0.6,2,69.24043740413833,0.3,0.15,0.15,0.15,0.05,0.15,0.05
geometric,830,1.0,full,0.6,1,64.49127027801549,0.3,0.15,0.15,0.15,0.1,0.05,0.1
arithmetic,830,1.0,full,0.6,1,67.82882973465605,0.3,0.15,0.15,0.15,0.1,0.05,0.1
geometric,830,0.0,traditional_ppo,0.6,3,0.0,0.3,0.15,0.15,0.15,0.1,0.05,0.1
arithmetic,830,0.0,traditional_ppo,0.6,3,52.64975325994988,0.3,0.15,0.15,0.15,0.1,0.05,0.1
geometric,830,0.0,a2c_pointer,0.6,2,63.89121011873093,0.3,0.15,0.15,0.15,0.1,0.05,0.1
arithmetic,830,0.0,a2c_pointer,0.6,2,66.89169202438744,0.3,0.15,0.15,0.15,0.1,0.05,0.1
geometric,831,1.0,full,0.6,1,64.66871925573236,0.3,0.15,0.15,0.15,0.1,0.1,0.05
arithmetic,831,1.0,full,0.6,1,68.08685469640771,0.3,0.15,0.15,0.15,0.1,0.1,0.05
geometric,831,0.0,traditional_ppo,0.6,3,0.0,0.3,0.15,0.15,0.15,0.1,0.1,0.05
arithmetic,831,0.0,traditional_ppo,0.6,3,57.47757689590863,0.3,0.15,0.15,0.15,0.1,0.1,0.05
geometric,831,0.0,a2c_pointer,0.6,2,64.10068700706437,0.3,0.15,0.15,0.15,0.1,0.1,0.05
arithmetic,831,0.0,a2c_pointer,0.6,2,67.18484785968596,0.3,0.15,0.15,0.15,0.1,0.1,0.05
geometric,832,1.0,full,0.6,1,62.61254751827017,0.3,0.15,0.15,0.15,0.15,0.05,0.05
arithmetic,832,1.0,full,0.6,1,65.79002158873223,0.3,0.15,0.15,0.15,0.15,0.05,0.05
geometric,832,0.0,traditional_ppo,0.6,3,0.0,0.3,0.15,0.15,0.15,0.15,0.05,0.05
arithmetic,832,0.0,traditional_ppo,0.6,3,55.82234701477405,0.3,0.15,0.15,0.15,0.15,0.05,0.05
geometric,832,0.0,a2c_pointer,0.6,2,62.24481900150053,0.3,0.15,0.15,0.15,0.15,0.05,0.05
arithmetic,832,0.0,a2c_pointer,0.6,2,65.1292583152336,0.3,0.15,0.15,0.15,0.15,0.05,0.05
geometric,833,1.0,full,0.6,1,67.33448222143184,0.3,0.15,0.2,0.05,0.05,0.05,0.2
arithmetic,833,1.0,full,0.6,1,71.03578021691534,0.3,0.15,0.2,0.05,0.05,0.05,0.2
geometric,833,0.0,traditional_ppo,0.6,3,0.0,0.3,0.15,0.2,0.05,0.05,0.05,0.2
arithmetic,833,0.0,traditional_ppo,0.6,3,45.45850969168283,0.3,0.15,0.2,0.05,0.05,0.05,0.2
geometric,833,0.0,a2c_pointer,0.6,2,66.6100023791448,0.3,0.15,0.2,0.05,0.05,0.05,0.2
arithmetic,833,0.0,a2c_pointer,0.6,2,69.95076468242219,0.3,0.15,0.2,0.05,0.05,0.05,0.2
geometric,834,1.0,full,0.6,1,67.51975435181133,0.3,0.15,0.2,0.05,0.05,0.1,0.15
arithmetic,834,1.0,full,0.6,1,71.29380517866703,0.3,0.15,0.2,0.05,0.05,0.1,0.15
geometric,834,0.0,traditional_ppo,0.6,3,0.0,0.3,0.15,0.2,0.05,0.05,0.1,0.15
arithmetic,834,0.0,traditional_ppo,0.6,3,50.286333327641586,0.3,0.15,0.2,0.05,0.05,0.1,0.15
geometric,834,0.0,a2c_pointer,0.6,2,66.82839323454316,0.3,0.15,0.2,0.05,0.05,0.1,0.15
arithmetic,834,0.0,a2c_pointer,0.6,2,70.24392051772071,0.3,0.15,0.2,0.05,0.05,0.1,0.15
geometric,835,1.0,full,0.6,1,67.70553626204155,0.3,0.15,0.2,0.05,0.05,0.15,0.1
arithmetic,835,1.0,full,0.6,1,71.5518301404187,0.3,0.15,0.2,0.05,0.05,0.15,0.1
geometric,835,0.0,traditional_ppo,0.6,3,0.0,0.3,0.15,0.2,0.05,0.05,0.15,0.1
arithmetic,835,0.0,traditional_ppo,0.6,3,55.11415696360034,0.3,0.15,0.2,0.05,0.05,0.15,0.1
geometric,835,0.0,a2c_pointer,0.6,2,67.04750011702481,0.3,0.15,0.2,0.05,0.05,0.15,0.1
arithmetic,835,0.0,a2c_pointer,0.6,2,70.53707635301923,0.3,0.15,0.2,0.05,0.05,0.15,0.1
geometric,836,1.0,full,0.6,1,67.89182935479161,0.3,0.15,0.2,0.05,0.05,0.2,0.05
arithmetic,836,1.0,full,0.6,1,71.80985510217039,0.3,0.15,0.2,0.05,0.05,0.2,0.05
geometric,836,0.0,traditional_ppo,0.6,3,0.0,0.3,0.15,0.2,0.05,0.05,0.2,0.05
arithmetic,836,0.0,traditional_ppo,0.6,3,59.941980599559095,0.3,0.15,0.2,0.05,0.05,0.2,0.05
geometric,836,0.0,a2c_pointer,0.6,2,67.26732537419164,0.3,0.15,0.2,0.05,0.05,0.2,0.05
arithmetic,836,0.0,a2c_pointer,0.6,2,70.83023218831777,0.3,0.15,0.2,0.05,0.05,0.2,0.05
geometric,837,1.0,full,0.6,1,65.37293263929878,0.3,0.15,0.2,0.05,0.1,0.05,0.15
arithmetic,837,1.0,full,0.6,1,68.99697207099152,0.3,0.15,0.2,0.05,0.1,0.05,0.15
geometric,837,0.0,traditional_ppo,0.6,3,0.0,0.3,0.15,0.2,0.05,0.1,0.05,0.15
arithmetic,837,0.0,traditional_ppo,0.6,3,48.631103446507,0.3,0.15,0.2,0.05,0.1,0.05,0.15
geometric,837,0.0,a2c_pointer,0.6,2,64.89355161804755,0.3,0.15,0.2,0.05,0.1,0.05,0.15
arithmetic,837,0.0,a2c_pointer,0.6,2,68.18833097326834,0.3,0.15,0.2,0.05,0.1,0.05,0.15
geometric,838,1.0,full,0.6,1,65.55280752805798,0.3,0.15,0.2,0.05,0.1,0.1,0.1
arithmetic,838,1.0,full,0.6,1,69.25499703274322,0.3,0.15,0.2,0.05,0.1,0.1,0.1
geometric,838,0.0,traditional_ppo,0.6,3,0.0,0.3,0.15,0.2,0.05,0.1,0.1,0.1
arithmetic,838,0.0,traditional_ppo,0.6,3,53.45892708246577,0.3,0.15,0.2,0.05,0.1,0.1,0.1
geometric,838,0.0,a2c_pointer,0.6,2,65.1063148329028,0.3,0.15,0.2,0.05,0.1,0.1,0.1
arithmetic,838,0.0,a2c_pointer,0.6,2,68.48148680856688,0.3,0.15,0.2,0.05,0.1,0.1,0.1
geometric,839,1.0,full,0.6,1,65.73317734605317,0.3,0.15,0.2,0.05,0.1,0.15,0.05
arithmetic,839,1.0,full,0.6,1,69.51302199449488,0.3,0.15,0.2,0.05,0.1,0.15,0.05
geometric,839,0.0,traditional_ppo,0.6,3,0.0,0.3,0.15,0.2,0.05,0.1,0.15,0.05
arithmetic,839,0.0,traditional_ppo,0.6,3,58.28675071842451,0.3,0.15,0.2,0.05,0.1,0.15,0.05
geometric,839,0.0,a2c_pointer,0.6,2,65.31977562378013,0.3,0.15,0.2,0.05,0.1,0.15,0.05
arithmetic,839,0.0,a2c_pointer,0.6,2,68.77464264386539,0.3,0.15,0.2,0.05,0.1,0.15,0.05
geometric,840,1.0,full,0.6,1,63.46852579646109,0.3,0.15,0.2,0.05,0.15,0.05,0.1
arithmetic,840,1.0,full,0.6,1,66.95816392506771,0.3,0.15,0.2,0.05,0.15,0.05,0.1
geometric,840,0.0,traditional_ppo,0.6,3,0.0,0.3,0.15,0.2,0.05,0.15,0.05,0.1
arithmetic,840,0.0,traditional_ppo,0.6,3,51.80369720133117,0.3,0.15,0.2,0.05,0.15,0.05,0.1
geometric,840,0.0,a2c_pointer,0.6,2,63.22133149964719,0.3,0.15,0.2,0.05,0.15,0.05,0.1
arithmetic,840,0.0,a2c_pointer,0.6,2,66.4258972641145,0.3,0.15,0.2,0.05,0.15,0.05,0.1
geometric,841,1.0,full,0.6,1,63.64316067295254,0.3,0.15,0.2,0.05,0.15,0.1,0.05
arithmetic,841,1.0,full,0.6,1,67.21618888681938,0.3,0.15,0.2,0.05,0.15,0.1,0.05
geometric,841,0.0,traditional_ppo,0.6,3,0.0,0.3,0.15,0.2,0.05,0.15,0.1,0.05
arithmetic,841,0.0,traditional_ppo,0.6,3,56.631520837289926,0.3,0.15,0.2,0.05,0.15,0.1,0.05
geometric,841,0.0,a2c_pointer,0.6,2,63.42861209073683,0.3,0.15,0.2,0.05,0.15,0.1,0.05
arithmetic,841,0.0,a2c_pointer,0.6,2,66.71905309941303,0.3,0.15,0.2,0.05,0.15,0.1,0.05
geometric,842,1.0,full,0.6,1,66.90211861018456,0.3,0.15,0.2,0.1,0.05,0.05,0.15
arithmetic,842,1.0,full,0.6,1,70.48366274506044,0.3,0.15,0.2,0.1,0.05,0.05,0.15
geometric,842,0.0,traditional_ppo,0.6,3,0.0,0.3,0.15,0.2,0.1,0.05,0.05,0.15
arithmetic,842,0.0,traditional_ppo,0.6,3,49.790676951189525,0.3,0.15,0.2,0.1,0.05,0.05,0.15
geometric,842,0.0,a2c_pointer,0.6,2,66.20397253155211,0.3,0.15,0.2,0.1,0.05,0.05,0.15
arithmetic,842,0.0,a2c_pointer,0.6,2,69.45201414885858,0.3,0.15,0.2,0.1,0.05,0.05,0.15
geometric,843,1.0,full,0.6,1,67.08620108372388,0.3,0.15,0.2,0.1,0.05,0.1,0.1
arithmetic,843,1.0,full,0.6,1,70.74168770681213,0.3,0.15,0.2,0.1,0.05,0.1,0.1
geometric,843,0.0,traditional_ppo,0.6,3,0.0,0.3,0.15,0.2,0.1,0.05,0.1,0.1
arithmetic,843,0.0,traditional_ppo,0.6,3,54.61850058714829,0.3,0.15,0.2,0.1,0.05,0.1,0.1
geometric,843,0.0,a2c_pointer,0.6,2,66.42103215736684,0.3,0.15,0.2,0.1,0.05,0.1,0.1
arithmetic,843,0.0,a2c_pointer,0.6,2,69.74516998415713,0.3,0.15,0.2,0.1,0.05,0.1,0.1
geometric,844,1.0,full,0.6,1,67.27079006375011,0.3,0.15,0.2,0.1,0.05,0.15,0.05
arithmetic,844,1.0,full,0.6,1,70.9997126685638,0.3,0.15,0.2,0.1,0.05,0.15,0.05
geometric,844,0.0,traditional_ppo,0.6,3,0.0,0.3,0.15,0.2,0.1,0.05,0.15,0.05
arithmetic,844,0.0,traditional_ppo,0.6,3,59.44632422310704,0.3,0.15,0.2,0.1,0.05,0.15,0.05
geometric,844,0.0,a2c_pointer,0.6,2,66.63880344562956,0.3,0.15,0.2,0.1,0.05,0.15,0.05
arithmetic,844,0.0,a2c_pointer,0.6,2,70.03832581945564,0.3,0.15,0.2,0.1,0.05,0.15,0.05
geometric,845,1.0,full,0.6,1,64.95316439721441,0.3,0.15,0.2,0.1,0.1,0.05,0.1
arithmetic,845,1.0,full,0.6,1,68.44485459913663,0.3,0.15,0.2,0.1,0.1,0.05,0.1
geometric,845,0.0,traditional_ppo,0.6,3,0.0,0.3,0.15,0.2,0.1,0.1,0.05,0.1
arithmetic,845,0.0,traditional_ppo,0.6,3,52.96327070601371,0.3,0.15,0.2,0.1,0.1,0.05,0.1
geometric,845,0.0,a2c_pointer,0.6,2,64.49798461711505,0.3,0.15,0.2,0.1,0.1,0.05,0.1
arithmetic,845,0.0,a2c_pointer,0.6,2,67.68958043970476,0.3,0.15,0.2,0.1,0.1,0.05,0.1
geometric,846,1.0,full,0.6,1,65.13188428553532,0.3,0.15,0.2,0.1,0.1,0.1,0.05
arithmetic,846,1.0,full,0.6,1,68.70287956088829,0.3,0.15,0.2,0.1,0.1,0.1,0.05
geometric,846,0.0,traditional_ppo,0.6,3,0.0,0.3,0.15,0.2,0.1,0.1,0.1,0.05
arithmetic,846,0.0,traditional_ppo,0.6,3,57.79109434197246,0.3,0.15,0.2,0.1,0.1,0.1,0.05
geometric,846,0.0,a2c_pointer,0.6,2,64.70945090639434,0.3,0.15,0.2,0.1,0.1,0.1,0.05
arithmetic,846,0.0,a2c_pointer,0.6,2,67.98273627500329,0.3,0.15,0.2,0.1,0.1,0.1,0.05
geometric,847,1.0,full,0.6,1,63.06098600245691,0.3,0.15,0.2,0.1,0.15,0.05,0.05
arithmetic,847,1.0,full,0.6,1,66.4060464532128,0.3,0.15,0.2,0.1,0.15,0.05,0.05
geometric,847,0.0,traditional_ppo,0.6,3,0.0,0.3,0.15,0.2,0.1,0.15,0.05,0.05
arithmetic,847,0.0,traditional_ppo,0.6,3,56.13586446083787,0.3,0.15,0.2,0.1,0.15,0.05,0.05
geometric,847,0.0,a2c_pointer,0.6,2,62.835957731796285,0.3,0.15,0.2,0.1,0.15,0.05,0.05
arithmetic,847,0.0,a2c_pointer,0.6,2,65.9271467305509,0.3,0.15,0.2,0.1,0.15,0.05,0.05
geometric,848,1.0,full,0.6,1,66.47253126283897,0.3,0.15,0.2,0.15,0.05,0.05,0.1
arithmetic,848,1.0,full,0.6,1,69.93154527320553,0.3,0.15,0.2,0.15,0.05,0.05,0.1
geometric,848,0.0,traditional_ppo,0.6,3,0.0,0.3,0.15,0.2,0.15,0.05,0.05,0.1
arithmetic,848,0.0,traditional_ppo,0.6,3,54.12284421069623,0.3,0.15,0.2,0.15,0.05,0.05,0.1
geometric,848,0.0,a2c_pointer,0.6,2,65.8004176911843,0.3,0.15,0.2,0.15,0.05,0.05,0.1
arithmetic,848,0.0,a2c_pointer,0.6,2,68.95326361529499,0.3,0.15,0.2,0.15,0.05,0.05,0.1
geometric,849,1.0,full,0.6,1,66.65543171848194,0.3,0.15,0.2,0.15,0.05,0.1,0.05
arithmetic,849,1.0,full,0.6,1,70.1895702349572,0.3,0.15,0.2,0.15,0.05,0.1,0.05
geometric,849,0.0,traditional_ppo,0.6,3,0.0,0.3,0.15,0.2,0.15,0.05,0.1,0.05
arithmetic,849,0.0,traditional_ppo,0.6,3,58.95066784665498,0.3,0.15,0.2,0.15,0.05,0.1,0.05
geometric,849,0.0,a2c_pointer,0.6,2,66.01615420209676,0.3,0.15,0.2,0.15,0.05,0.1,0.05
arithmetic,849,0.0,a2c_pointer,0.6,2,69.24641945059349,0.3,0.15,0.2,0.15,0.05,0.1,0.05
geometric,850,1.0,full,0.6,1,64.53609154250134,0.3,0.15,0.2,0.15,0.1,0.05,0.05
arithmetic,850,1.0,full,0.6,1,67.8927371272817,0.3,0.15,0.2,0.15,0.1,0.05,0.05
geometric,850,0.0,traditional_ppo,0.6,3,0.0,0.3,0.15,0.2,0.15,0.1,0.05,0.05
arithmetic,850,0.0,traditional_ppo,0.6,3,57.2954379655204,0.3,0.15,0.2,0.15,0.1,0.05,0.05
geometric,850,0.0,a2c_pointer,0.6,2,64.10482884577821,0.3,0.15,0.2,0.15,0.1,0.05,0.05
arithmetic,850,0.0,a2c_pointer,0.6,2,67.19082990614113,0.3,0.15,0.2,0.15,0.1,0.05,0.05
geometric,851,1.0,full,0.6,1,67.38127951079603,0.3,0.15,0.25,0.05,0.05,0.05,0.15
arithmetic,851,1.0,full,0.6,1,71.099687609541,0.3,0.15,0.25,0.05,0.05,0.05,0.15
geometric,851,0.0,traditional_ppo,0.6,3,0.0,0.3,0.15,0.25,0.05,0.05,0.05,0.15
arithmetic,851,0.0,traditional_ppo,0.6,3,50.104194397253345,0.3,0.15,0.25,0.05,0.05,0.05,0.15
geometric,851,0.0,a2c_pointer,0.6,2,66.8327113228384,0.3,0.15,0.25,0.05,0.05,0.05,0.15
arithmetic,851,0.0,a2c_pointer,0.6,2,70.24990256417588,0.3,0.15,0.25,0.05,0.05,0.05,0.15
geometric,852,1.0,full,0.6,1,67.56668040482248,0.3,0.15,0.25,0.05,0.05,0.1,0.1
arithmetic,852,1.0,full,0.6,1,71.35771257129268,0.3,0.15,0.25,0.05,0.05,0.1,0.1
geometric,852,0.0,traditional_ppo,0.6,3,0.0,0.3,0.15,0.25,0.05,0.05,0.1,0.1
arithmetic,852,0.0,traditional_ppo,0.6,3,54.932018033212096,0.3,0.15,0.25,0.05,0.05,0.1,0.1
geometric,852,0.0,a2c_pointer,0.6,2,67.05183236281839,0.3,0.15,0.25,0.05,0.05,0.1,0.1
arithmetic,852,0.0,a2c_pointer,0.6,2,70.54305839947442,0.3,0.15,0.25,0.05,0.05,0.1,0.1
geometric,853,1.0,full,0.6,1,67.75259143299532,0.3,0.15,0.25,0.05,0.05,0.15,0.05
arithmetic,853,1.0,full,0.6,1,71.61573753304435,0.3,0.15,0.25,0.05,0.05,0.15,0.05
geometric,853,0.0,traditional_ppo,0.6,3,0.0,0.3,0.15,0.25,0.05,0.05,0.15,0.05
arithmetic,853,0.0,traditional_ppo,0.6,3,59.759841669170854,0.3,0.15,0.25,0.05,0.05,0.15,0.05
geometric,853,0.0,a2c_pointer,0.6,2,67.271671823901,0.3,0.15,0.25,0.05,0.05,0.15,0.05
arithmetic,853,0.0,a2c_pointer,0.6,2,70.83621423477294,0.3,0.15,0.25,0.05,0.05,0.15,0.05
geometric,854,1.0,full,0.6,1,65.4183666568241,0.3,0.15,0.25,0.05,0.1,0.05,0.1
arithmetic,854,1.0,full,0.6,1,69.06087946361717,0.3,0.15,0.25,0.05,0.1,0.05,0.1
geometric,854,0.0,traditional_ppo,0.6,3,0.0,0.3,0.15,0.25,0.05,0.1,0.05,0.1
arithmetic,854,0.0,traditional_ppo,0.6,3,53.276788152077515,0.3,0.15,0.25,0.05,0.1,0.05,0.1
geometric,854,0.0,a2c_pointer,0.6,2,65.11052164983225,0.3,0.15,0.25,0.05,0.1,0.05,0.1
arithmetic,854,0.0,a2c_pointer,0.6,2,68.48746885502204,0.3,0.15,0.25,0.05,0.1,0.05,0.1
geometric,855,1.0,full,0.6,1,65.59836655816142,0.3,0.15,0.25,0.05,0.1,0.1,0.05
arithmetic,855,1.0,full,0.6,1,69.31890442536884,0.3,0.15,0.25,0.05,0.1,0.1,0.05
geometric,855,0.0,traditional_ppo,0.6,3,0.0,0.3,0.15,0.25,0.05,0.1,0.1,0.05
arithmetic,855,0.0,traditional_ppo,0.6,3,58.104611788036266,0.3,0.15,0.25,0.05,0.1,0.1,0.05
geometric,855,0.0,a2c_pointer,0.6,2,65.32399623338809,0.3,0.15,0.25,0.05,0.1,0.1,0.05
arithmetic,855,0.0,a2c_pointer,0.6,2,68.78062469032056,0.3,0.15,0.25,0.05,0.1,0.1,0.05
geometric,856,1.0,full,0.6,1,63.51263625620217,0.3,0.15,0.25,0.05,0.15,0.05,0.05
arithmetic,856,1.0,full,0.6,1,67.02207131769336,0.3,0.15,0.25,0.05,0.15,0.05,0.05
geometric,856,0.0,traditional_ppo,0.6,3,0.0,0.3,0.15,0.25,0.05,0.15,0.05,0.05
arithmetic,856,0.0,traditional_ppo,0.6,3,56.449381906901685,0.3,0.15,0.25,0.05,0.15,0.05,0.05
geometric,856,0.0,a2c_pointer,0.6,2,63.4327105036149,0.3,0.15,0.25,0.05,0.15,0.05,0.05
arithmetic,856,0.0,a2c_pointer,0.6,2,66.72503514586819,0.3,0.15,0.25,0.05,0.15,0.05,0.05
geometric,857,1.0,full,0.6,1,66.94861540796762,0.3,0.15,0.25,0.1,0.05,0.05,0.1
arithmetic,857,1.0,full,0.6,1,70.5475701376861,0.3,0.15,0.25,0.1,0.05,0.05,0.1
geometric,857,0.0,traditional_ppo,0.6,3,0.0,0.3,0.15,0.25,0.1,0.05,0.05,0.1
arithmetic,857,0.0,traditional_ppo,0.6,3,54.43636165676005,0.3,0.15,0.25,0.1,0.05,0.05,0.1
geometric,857,0.0,a2c_pointer,0.6,2,66.4253239241988,0.3,0.15,0.25,0.1,0.05,0.05,0.1
arithmetic,857,0.0,a2c_pointer,0.6,2,69.75115203061227,0.3,0.15,0.25,0.1,0.05,0.05,0.1
geometric,858,1.0,full,0.6,1,67.1328258183455,0.3,0.15,0.25,0.1,0.05,0.1,0.05
arithmetic,858,1.0,full,0.6,1,70.80559509943775,0.3,0.15,0.25,0.1,0.05,0.1,0.05
geometric,858,0.0,traditional_ppo,0.6,3,0.0,0.3,0.15,0.25,0.1,0.05,0.1,0.05
arithmetic,858,0.0,traditional_ppo,0.6,3,59.26418529271879,0.3,0.15,0.25,0.1,0.05,0.1,0.05
geometric,858,0.0,a2c_pointer,0.6,2,66.64310928366099,0.3,0.15,0.25,0.1,0.05,0.1,0.05
arithmetic,858,0.0,a2c_pointer,0.6,2,70.0443078659108,0.3,0.15,0.25,0.1,0.05,0.1,0.05
geometric,859,1.0,full,0.6,1,64.99830667690729,0.3,0.15,0.25,0.1,0.1,0.05,0.05
arithmetic,859,1.0,full,0.6,1,68.50876199176226,0.3,0.15,0.25,0.1,0.1,0.05,0.05
geometric,859,0.0,traditional_ppo,0.6,3,0.0,0.3,0.15,0.25,0.1,0.1,0.05,0.05
arithmetic,859,0.0,traditional_ppo,0.6,3,57.60895541158422,0.3,0.15,0.25,0.1,0.1,0.05,0.05
geometric,859,0.0,a2c_pointer,0.6,2,64.71363208012944,0.3,0.15,0.25,0.1,0.1,0.05,0.05
arithmetic,859,0.0,a2c_pointer,0.6,2,67.98871832145844,0.3,0.15,0.25,0.1,0.1,0.05,0.05
geometric,860,1.0,full,0.6,1,66.51872949853708,0.3,0.15,0.25,0.15,0.05,0.05,0.05
arithmetic,860,1.0,full,0.6,1,69.99545266583117,0.3,0.15,0.25,0.15,0.05,0.05,0.05
geometric,860,0.0,traditional_ppo,0.6,3,0.0,0.3,0.15,0.25,0.15,0.05,0.05,0.05
arithmetic,860,0.0,traditional_ppo,0.6,3,58.768528916266746,0.3,0.15,0.25,0.15,0.05,0.05,0.05
geometric,860,0.0,a2c_pointer,0.6,2,66.0204198079113,0.3,0.15,0.25,0.15,0.05,0.05,0.05
arithmetic,860,0.0,a2c_pointer,0.6,2,69.25240149704867,0.3,0.15,0.25,0.15,0.05,0.05,0.05
geometric,861,1.0,full,0.6,1,64.36920497275649,0.3,0.2,0.1,0.05,0.05,0.1,0.2
arithmetic,861,1.0,full,0.6,1,68.40445669801566,0.3,0.2,0.1,0.05,0.05,0.1,0.2
geometric,861,0.0,traditional_ppo,0.6,3,0.0,0.3,0.2,0.1,0.05,0.05,0.1,0.2
arithmetic,861,0.0,traditional_ppo,0.6,3,42.814676715457736,0.3,0.2,0.1,0.05,0.05,0.1,0.2
geometric,861,0.0,a2c_pointer,0.6,2,63.54520146412652,0.3,0.2,0.1,0.05,0.05,0.1,0.2
arithmetic,861,0.0,a2c_pointer,0.6,2,67.12067276651415,0.3,0.2,0.1,0.05,0.05,0.1,0.2
geometric,862,1.0,full,0.6,1,64.54631808542466,0.3,0.2,0.1,0.05,0.05,0.15,0.15
arithmetic,862,1.0,full,0.6,1,68.66248165976734,0.3,0.2,0.1,0.05,0.05,0.15,0.15
geometric,862,0.0,traditional_ppo,0.6,3,0.0,0.3,0.2,0.1,0.05,0.05,0.15,0.15
arithmetic,862,0.0,traditional_ppo,0.6,3,47.642500351416494,0.3,0.2,0.1,0.05,0.05,0.15,0.15
geometric,862,0.0,a2c_pointer,0.6,2,63.753543911334674,0.3,0.2,0.1,0.05,0.05,0.15,0.15
arithmetic,862,0.0,a2c_pointer,0.6,2,67.41382860181268,0.3,0.2,0.1,0.05,0.05,0.15,0.15
geometric,863,1.0,full,0.6,1,64.72391852824848,0.3,0.2,0.1,0.05,0.05,0.2,0.1
arithmetic,863,1.0,full,0.6,1,68.92050662151902,0.3,0.2,0.1,0.05,0.05,0.2,0.1
geometric,863,0.0,traditional_ppo,0.6,3,0.0,0.3,0.2,0.1,0.05,0.05,0.2,0.1
arithmetic,863,0.0,traditional_ppo,0.6,3,52.470323987375245,0.3,0.2,0.1,0.05,0.05,0.2,0.1
geometric,863,0.0,a2c_pointer,0.6,2,63.96256944041697,0.3,0.2,0.1,0.05,0.05,0.2,0.1
arithmetic,863,0.0,a2c_pointer,0.6,2,67.70698443711119,0.3,0.2,0.1,0.05,0.05,0.2,0.1
geometric,864,1.0,full,0.6,1,62.322556429981134,0.3,0.2,0.1,0.05,0.1,0.05,0.2
arithmetic,864,1.0,full,0.6,1,66.10762359034017,0.3,0.2,0.1,0.05,0.1,0.05,0.2
geometric,864,0.0,traditional_ppo,0.6,3,0.0,0.3,0.2,0.1,0.05,0.1,0.05,0.2
arithmetic,864,0.0,traditional_ppo,0.6,3,41.15944683432315,0.3,0.2,0.1,0.05,0.1,0.05,0.2
geometric,864,0.0,a2c_pointer,0.6,2,61.70541609191383,0.3,0.2,0.1,0.05,0.1,0.05,0.2
arithmetic,864,0.0,a2c_pointer,0.6,2,65.06508322206179,0.3,0.2,0.1,0.05,0.1,0.05,0.2
geometric,865,1.0,full,0.6,1,62.4940381495926,0.3,0.2,0.1,0.05,0.1,0.1,0.15
arithmetic,865,1.0,full,0.6,1,66.36564855209186,0.3,0.2,0.1,0.05,0.1,0.1,0.15
geometric,865,0.0,traditional_ppo,0.6,3,0.0,0.3,0.2,0.1,0.05,0.1,0.1,0.15
arithmetic,865,0.0,traditional_ppo,0.6,3,45.987270470281906,0.3,0.2,0.1,0.05,0.1,0.1,0.15
geometric,865,0.0,a2c_pointer,0.6,2,61.90772652760966,0.3,0.2,0.1,0.05,0.1,0.1,0.15
arithmetic,865,0.0,a2c_pointer,0.6,2,65.35823905736031,0.3,0.2,0.1,0.05,0.1,0.1,0.15
geometric,866,1.0,full,0.6,1,62.6659917044728,0.3,0.2,0.1,0.05,0.1,0.15,0.1
arithmetic,866,1.0,full,0.6,1,66.62367351384353,0.3,0.2,0.1,0.05,0.1,0.15,0.1
geometric,866,0.0,traditional_ppo,0.6,3,0.0,0.3,0.2,0.1,0.05,0.1,0.15,0.1
arithmetic,866,0.0,traditional_ppo,0.6,3,50.815094106240664,0.3,0.2,0.1,0.05,0.1,0.15,0.1
geometric,866,0.0,a2c_pointer,0.6,2,62.110700268327705,0.3,0.2,0.1,0.05,0.1,0.15,0.1
arithmetic,866,0.0,a2c_pointer,0.6,2,65.65139489265883,0.3,0.2,0.1,0.05,0.1,0.15,0.1
geometric,867,1.0,full,0.6,1,62.838418392885586,0.3,0.2,0.1,0.05,0.1,0.2,0.05
arithmetic,867,1.0,full,0.6,1,66.88169847559521,0.3,0.2,0.1,0.05,0.1,0.2,0.05
geometric,867,0.0,traditional_ppo,0.6,3,0.0,0.3,0.2,0.1,0.05,0.1,0.2,0.05
arithmetic,867,0.0,traditional_ppo,0.6,3,55.64291774219943,0.3,0.2,0.1,0.05,0.1,0.2,0.05
geometric,867,0.0,a2c_pointer,0.6,2,62.31433948881268,0.3,0.2,0.1,0.05,0.1,0.2,0.05
arithmetic,867,0.0,a2c_pointer,0.6,2,65.94455072795736,0.3,0.2,0.1,0.05,0.1,0.2,0.05
geometric,868,1.0,full,0.6,1,60.50701140030862,0.3,0.2,0.1,0.05,0.15,0.05,0.15
arithmetic,868,1.0,full,0.6,1,64.06881544441634,0.3,0.2,0.1,0.05,0.15,0.05,0.15
geometric,868,0.0,traditional_ppo,0.6,3,0.0,0.3,0.2,0.1,0.05,0.15,0.05,0.15
arithmetic,868,0.0,traditional_ppo,0.6,3,44.33204058914732,0.3,0.2,0.1,0.05,0.15,0.05,0.15
geometric,868,0.0,a2c_pointer,0.6,2,60.115349966230134,0.3,0.2,0.1,0.05,0.15,0.05,0.15
arithmetic,868,0.0,a2c_pointer,0.6,2,63.30264951290794,0.3,0.2,0.1,0.05,0.15,0.05,0.15
