D4_difference,D6_difference,D7_difference,a2c_pointer_score,bootstrap_replicate,full_minus_a2c_points,full_score
0.0046304490039054125,0.017057246620279742,0.01723799166666673,74.11365622618895,132,1.7160714618957797,75.82972768808473
0.02126521725515995,0.016313547718038057,0.01644705000000002,74.68346253794371,133,2.2909779835048596,76.97444052144857
0.013935658224109582,0.00045306794461619226,0.021331649999999924,75.60599749094273,134,1.4241938025426748,77.0301912934854
0.0163964103558063,0.014981451018843517,0.020260158333333278,74.48334051489172,135,2.186521528809635,76.66986204370136
0.012375393539973523,-0.005320119472539742,0.01872134999999997,76.28820135944527,136,0.9796728753879478,77.26787423483322
0.02464401989547993,0.016716944012124313,0.020568433333333358,74.75330185488428,137,2.6392196003985333,77.39252145528282
0.015178672904386459,0.02552560097808776,0.014655416666666587,74.6020932017556,138,2.408037362073685,77.01013056382928
0.005261691507759236,0.0020271423559813373,0.020303233333333504,74.87454026792513,139,1.1919935281110412,76.06653379603617
0.015647416365076383,0.016716944012124313,0.020568433333333358,74.46267097791281,140,2.283129081243743,76.74580005915655
0.007032457396738856,0.016716944012124313,0.020568433333333358,74.02193945700898,141,1.9349154386898988,75.95685489569888
0.004891404405355182,0.025701935737911463,0.017985858333333216,73.67900803469848,142,2.203597016109839,75.88260505080832
0.0004916744120915251,0.0260509884224287,0.022107241666666666,74.29314859487543,143,2.2414085351113897,76.53455712998682
0.0135760506944137,0.02723509248216538,0.02361832499999994,73.23247128227632,144,2.900519416374749,76.13299069865107
0.0222166964970949,0.005065763201677509,0.015461708333333268,74.43699099150001,145,1.6697173224293351,76.10670831392935
0.030310199073524724,0.01725861126246242,0.013116608333333502,74.5691055292869,146,2.469623088590069,77.03872861787697
0.04018860193894369,0.025296161561266572,0.018776800000000038,72.73233071125078,147,3.5448821295354804,76.27721284078626
0.005072044373089835,0.0028566962836528154,0.01982056666666665,76.35317744180044,148,1.1121987212532218,77.46537616305366
0.009302766765856285,0.025296161561266572,0.018776800000000038,73.68495230411075,149,2.3793789629209243,76.06433126703168
0.027579401359706157,0.025701935737911463,0.017985858333333216,73.84436266962324,150,3.0441611497558796,76.88852381937912
0.013489702946492321,0.0044128390644343485,0.016490125000000022,75.53706166135159,151,1.3518792664822143,76.8889409278338
0.031368943395114535,0.00045306794461619226,0.021331649999999924,74.13308753397642,152,2.0784946966980584,76.21158223067448
0.005189950236785812,-0.00329000921024436,0.02284273333333342,75.38306835312308,153,0.9926364466049336,76.37570479972801
0.01631758583395493,0.004561512675721913,0.013950624999999772,75.28965371373413,154,1.3494150651178103,76.63906877885194
0.026394872018383864,0.002865034003987299,0.01569918333333331,76.06596348004409,155,1.748134381229093,77.81409786127318
0.005485374002309751,0.015967297007607795,0.02105109999999999,73.89263991301101,156,1.8763859489239394,75.76902586193495
0.031093722292857784,0.0012001178930970413,0.02315100833333328,75.33035455283401,157,2.180956851369743,77.51131140420375
0.023192772220796853,0.016691418657215795,0.019540016666666715,74.4924473654065,158,2.521908429722771,77.01435579512928
0.00041874039617861847,0.025628723092472327,0.01386447500000032,75.15241152271925,159,1.854132325134728,77.00654384785398
0.013888530940657118,0.015938605116252336,0.018749075000000004,73.73751399934525,160,2.071226549991451,75.8087405493367
0.03275286721147308,0.015938605116252336,0.018749075000000004,72.98530774620214,161,2.833758931128372,75.81906667733051
0.005630679254442383,-0.0019746105816558224,0.024662091666666663,75.89875249543638,162,1.154224977683569,77.05297747311995
0.01303645288822386,0.002244737925006679,0.018001208333333407,74.80431311816236,163,1.3229149368033717,76.12722805496573
